year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,partido_1,partido_2,partido_3,partido_4,partido_5,partido_7,partido_8,partido_99
2012,08151,Oristà,Barcelona,485,CiU,62.69,#1e4a8e,Nacionalismo/independentismo,90.67,#18a1cd,62.69,2.59,21.5,4.92,1.3,5.18,1.3,0.26
2012,08152,Orpí,Barcelona,120,CiU,54.26,#1e4a8e,Nacionalismo/independentismo,86.18,#18a1cd,54.26,1.06,25.53,3.19,1.06,4.26,2.13,6.39
2012,08153,Òrrius,Barcelona,512,CiU,48.42,#1e4a8e,Nacionalismo/independentismo,77.37,#18a1cd,48.42,3.41,19.22,6.57,4.62,8.76,0.97,2.92
2012,08154,Pacs del Penedès,Barcelona,694,CiU,48.36,#1e4a8e,Nacionalismo/independentismo,64.92,#18a1cd,48.36,10.4,9.63,7.9,7.32,4.62,2.31,2.3
2012,08155,Palafolls,Barcelona,6649,CiU,27.01,#1e4a8e,No nacionalistas,52.59,#fa8c00,27.01,16.69,14.11,11.69,10.5,3.2,1.57,5.58
2012,08156,Palau-solità i Plegamans,Barcelona,10706,CiU,32.43,#1e4a8e,No nacionalistas,49.66,#fa8c00,32.43,12.89,12.31,12.7,10.2,2.8,1.4,4.9
2012,08157,Pallejà,Barcelona,8262,CiU,23.39,#1e4a8e,No nacionalistas,59.51,#fa8c00,23.39,16.57,12.13,12.69,13.16,2.2,1.03,5.68
2012,08158,El Papiol,Barcelona,3036,CiU,32.03,#1e4a8e,Nacionalismo/independentismo,54.96,#18a1cd,32.03,14.97,17.83,9.96,9.63,3.72,1.38,4.2
2012,08159,Parets del Vallès,Barcelona,13688,CiU,22.47,#1e4a8e,No nacionalistas,58.91,#fa8c00,22.47,16.04,13.61,11.89,13.07,2.38,0.91,5.8100000000000005
2012,08160,Perafita,Barcelona,325,CiU,57.03,#1e4a8e,Nacionalismo/independentismo,87.95,#18a1cd,57.03,1.61,26.51,2.41,2.81,3.21,1.2,2.41
2012,08161,Piera,Barcelona,11038,CiU,29.59,#1e4a8e,No nacionalistas,49.86,#fa8c00,29.59,14.51,14.02,13.51,8.77,3.65,1.3,6.49
2012,08162,Els Hostalets de Pierola,Barcelona,1976,CiU,33.41,#1e4a8e,Nacionalismo/independentismo,59.76,#18a1cd,33.41,9.43,20.56,9.58,8.02,2.97,2.82,5.04
2012,08163,Pineda de Mar,Barcelona,18083,CiU,27.81,#1e4a8e,No nacionalistas,55.02,#fa8c00,27.81,18.41,12.23,16.81,7.9,2.41,1.26,5.55
2012,08164,El Pla del Penedès,Barcelona,900,CiU,45.68,#1e4a8e,Nacionalismo/independentismo,75.69,#18a1cd,45.68,6.15,20.79,4.54,7.32,7.61,1.61,2.35
2012,08165,La Pobla de Claramunt,Barcelona,1687,CiU,38.3,#1e4a8e,Nacionalismo/independentismo,60.68,#18a1cd,38.3,13.45,14.55,8.85,8.51,3.83,4,3.5
2012,08166,La Pobla de Lillet,Barcelona,1091,CiU,53.31,#1e4a8e,Nacionalismo/independentismo,76.21,#18a1cd,53.31,9.8,16.41,3.82,5.47,4.58,1.91,1.26
2012,08167,Polinyà,Barcelona,5773,PSC,18.97,#da1f35,No nacionalistas,67.78,#fa8c00,18.34,18.97,9.6,12.54,13.93,1.86,0.52,9.33
2012,08168,Pontons,Barcelona,380,CiU,40.54,#1e4a8e,Nacionalismo/independentismo,57.91,#18a1cd,40.54,4.63,11.2,21.62,7.72,4.63,1.54,3.0999999999999996
2012,08169,El Prat de Llobregat,Barcelona,47443,PSC,23.24,#da1f35,No nacionalistas,73.64,#fa8c00,14.06,23.24,8.1,14.81,18.67,2.07,0.62,6.2
2012,08170,Els Prats de Rei,Barcelona,458,CiU,54.39,#1e4a8e,Nacionalismo/independentismo,78.96,#18a1cd,54.39,4.39,21.35,5.26,1.75,2.05,1.17,5.26
2012,08171,Prats de Lluçanès,Barcelona,2147,CiU,55.34,#1e4a8e,Nacionalismo/independentismo,87.87,#18a1cd,55.34,2.97,27.85,3.16,1.88,3.16,1.52,1.39
2012,08172,Premià de Mar,Barcelona,20091,CiU,31.28,#1e4a8e,Nacionalismo/independentismo,50.69,#18a1cd,31.28,11.56,14.45,12.31,11.65,3.36,1.6,4.61
2012,08174,Puigdàlber,Barcelona,414,CiU,43.99,#1e4a8e,Nacionalismo/independentismo,73.91,#18a1cd,43.99,5.87,23.46,4.69,3.23,5.87,0.59,1.75
2012,08175,Puig-reig,Barcelona,3478,CiU,49.54,#1e4a8e,Nacionalismo/independentismo,76.6,#18a1cd,49.54,7.02,21.9,6.31,4.4,3.77,1.39,2.35
2012,08176,Pujalt,Barcelona,162,CiU,68,#1e4a8e,Nacionalismo/independentismo,86.4,#18a1cd,68,0.8,13.6,8.8,0.8,4,0.8,0
2012,08177,La Quar,Barcelona,48,CiU,70.59,#1e4a8e,Nacionalismo/independentismo,85.29,#18a1cd,70.59,0,11.76,2.94,0,0,2.94,5.88
2012,08178,Rajadell,Barcelona,444,CiU,51.33,#1e4a8e,Nacionalismo/independentismo,71.68,#18a1cd,51.33,5.9,15.34,9.73,4.72,3.54,1.47,3.23
2012,08179,Rellinars,Barcelona,570,CiU,43.96,#1e4a8e,Nacionalismo/independentismo,68.35,#18a1cd,43.96,11.59,20.77,5.31,5.8,2.9,0.72,4.59
2012,08180,Ripollet,Barcelona,26241,PSC,21.31,#da1f35,No nacionalistas,70.03,#fa8c00,15.91,21.31,7.54,15.11,13.41,4.02,0.64,6.77
2012,08181,La Roca del Vallès,Barcelona,7742,CiU,36.38,#1e4a8e,Nacionalismo/independentismo,54.93,#18a1cd,36.38,11.5,14.32,10.58,10.18,2.49,1.74,4.84
2012,08182,El Pont de Vilomara i Rocafort,Barcelona,2821,PSC,25.75,#da1f35,No nacionalistas,60.25,#fa8c00,24.14,25.75,10.76,11.71,9.7,1.45,1.23,6.46
2012,08183,Roda de Ter,Barcelona,4491,CiU,51.55,#1e4a8e,Nacionalismo/independentismo,77.86,#18a1cd,51.55,7.12,21.35,4.1,4.55,2.39,2.57,3.7
2012,08184,Rubí,Barcelona,52420,PSC,19.7,#da1f35,No nacionalistas,64.99,#fa8c00,18.87,19.7,10.95,14.36,12.52,2.54,1.09,5.97
2012,08185,Rubió,Barcelona,183,CiU,49.28,#1e4a8e,Nacionalismo/independentismo,78.26,#18a1cd,49.28,0.72,23.91,5.8,7.25,2.9,2.17,5.0600000000000005
2012,08187,Sabadell,Barcelona,150271,CiU,26.14,#1e4a8e,No nacionalistas,56.06,#fa8c00,26.14,18.2,11.89,11.31,12.43,3.57,0.97,5.029999999999999
2012,08188,Sagàs,Barcelona,110,CiU,46.39,#1e4a8e,Nacionalismo/independentismo,81.44,#18a1cd,46.39,2.06,31.96,11.34,0,3.09,0,1.03
2012,08189,Sant Pere Sallavinera,Barcelona,140,CiU,74.36,#1e4a8e,Nacionalismo/independentismo,91.45,#18a1cd,74.36,0.85,15.38,4.27,2.56,0,1.71,0
2012,08190,Saldes,Barcelona,274,CiU,43.28,#1e4a8e,Nacionalismo/independentismo,77.12,#18a1cd,43.28,8.96,29.85,3.98,2.99,2.99,1,1.99
2012,08191,Sallent,Barcelona,5428,CiU,35.95,#1e4a8e,Nacionalismo/independentismo,60.74,#18a1cd,35.95,16.25,17.51,6.79,8.86,5.58,1.7,3.51
2012,08192,Santpedor,Barcelona,5540,CiU,44.94,#1e4a8e,Nacionalismo/independentismo,71.04,#18a1cd,44.94,7.86,20.25,6.48,5.99,3.85,2,2.86
2012,08193,Sant Iscle de Vallalta,Barcelona,949,CiU,44.23,#1e4a8e,Nacionalismo/independentismo,69.87,#18a1cd,44.23,5.55,20.09,7.5,6.9,4.35,1.2,3.15
2012,08194,Sant Adrià de Besòs,Barcelona,24925,PSC,24.53,#da1f35,No nacionalistas,73.21,#fa8c00,14.67,24.53,8.22,16.42,14.02,1.77,0.8,7.98
2012,08195,Sant Agustí de Lluçanès,Barcelona,86,CiU,72.6,#1e4a8e,Nacionalismo/independentismo,89.04,#18a1cd,72.6,0,12.33,6.85,2.74,2.74,1.37,0
2012,08196,Sant Andreu de la Barca,Barcelona,19017,PSC,25.18,#da1f35,No nacionalistas,72.47,#fa8c00,14.39,25.18,9,14.83,12.66,1.62,0.73,7.44
2012,08197,Sant Andreu de Llavaneres,Barcelona,7388,CiU,45.8,#1e4a8e,Nacionalismo/independentismo,62.52,#18a1cd,45.8,6.51,14.24,13.88,5.96,1.37,1.11,2.62
2012,08198,Sant Antoni de Vilamajor,Barcelona,4193,CiU,41.26,#1e4a8e,Nacionalismo/independentismo,66.63,#18a1cd,41.26,6.67,18.6,8.04,8.07,4.35,2.42,3.24
2012,08199,Sant Bartomeu del Grau,Barcelona,697,CiU,52,#1e4a8e,Nacionalismo/independentismo,81.82,#18a1cd,52,4.55,22,7.27,0.73,5.09,2.73,3.08
2012,08200,Sant Boi de Llobregat,Barcelona,61343,PSC,24.12,#da1f35,No nacionalistas,70.78,#fa8c00,15.43,24.12,9.08,12.75,14.35,2.21,0.87,8.82
2012,08201,Sant Boi de Lluçanès,Barcelona,451,CiU,58.57,#1e4a8e,Nacionalismo/independentismo,85.44,#18a1cd,58.57,3.14,22.29,4.29,3.14,2.29,2.29,1.15
2012,08202,Sant Celoni,Barcelona,12356,CiU,40.68,#1e4a8e,Nacionalismo/independentismo,62.8,#18a1cd,40.68,11.81,15.31,8.36,7.92,5.62,1.19,3.54
2012,08203,Sant Cebrià de Vallalta,Barcelona,2401,CiU,40.32,#1e4a8e,Nacionalismo/independentismo,62.27,#18a1cd,40.32,9.25,16.21,8.69,9.49,4.32,1.42,3.26
2012,08204,Sant Climent de Llobregat,Barcelona,3006,CiU,32.3,#1e4a8e,Nacionalismo/independentismo,53.24,#18a1cd,32.3,12.95,16.97,6.87,13.23,2.43,1.54,5.1000000000000005
2012,08205,Sant Cugat del Vallès,Barcelona,56174,CiU,41.19,#1e4a8e,Nacionalismo/independentismo,59.69,#18a1cd,41.19,7.26,12.86,12.15,8.86,4.33,1.31,2.96
2012,08206,Sant Cugat Sesgarrigues,Barcelona,721,CiU,43.92,#1e4a8e,Nacionalismo/independentismo,67.89,#18a1cd,43.92,12.5,18.06,6.08,7.12,4.17,1.74,1.9
2012,08207,Sant Esteve de Palautordera,Barcelona,1744,CiU,54.37,#1e4a8e,Nacionalismo/independentismo,85.86,#18a1cd,54.37,2.69,20.19,2.89,4.24,10.09,1.21,1.41
2012,08208,Sant Esteve Sesrovires,Barcelona,5567,CiU,25.82,#1e4a8e,No nacionalistas,53.89,#fa8c00,25.82,15.16,14.7,12.15,11.84,2.91,1.23,6.4799999999999995
2012,08209,Sant Fost de Campsentelles,Barcelona,6670,CiU,28.51,#1e4a8e,No nacionalistas,55.27,#fa8c00,28.51,11.96,11.87,14.51,11.85,1.86,1.08,8.08
2012,08210,Sant Feliu de Codines,Barcelona,4228,CiU,40.97,#1e4a8e,Nacionalismo/independentismo,70.22,#18a1cd,40.97,7.89,22.12,5.97,7,3.31,3.82,4.38
2012,08211,Sant Feliu de Llobregat,Barcelona,32347,CiU,20.41,#1e4a8e,No nacionalistas,64.57,#fa8c00,20.41,18.62,9.98,13.81,15.14,2.49,0.97,5.79
2012,08212,Sant Feliu Sasserra,Barcelona,489,CiU,62.56,#1e4a8e,Nacionalismo/independentismo,89.7,#18a1cd,62.56,1.51,21.61,4.77,1.01,3.52,2.01,0.75
2012,08213,Sant Fruitós de Bages,Barcelona,6191,CiU,45.36,#1e4a8e,Nacionalismo/independentismo,65.98,#18a1cd,45.36,9.31,16.39,8,6.92,2.57,1.66,3.97
2012,08214,Vilassar de Dalt,Barcelona,6790,CiU,42.96,#1e4a8e,Nacionalismo/independentismo,66.13,#18a1cd,42.96,7.19,17.31,10.15,7.56,3.85,2.01,3.01
2012,08215,Sant Hipòlit de Voltregà,Barcelona,2575,CiU,50,#1e4a8e,Nacionalismo/independentismo,77.36,#18a1cd,50,8.58,20.71,4.31,2.84,3.1,3.55,2.94
2012,08216,Sant Jaume de Frontanyà,Barcelona,23,CiU,40,#1e4a8e,Nacionalismo/independentismo,80,#18a1cd,40,20,20,0,0,10,10,0
2012,08217,Sant Joan Despí,Barcelona,24230,PSC,21.57,#da1f35,No nacionalistas,67.13,#fa8c00,19.69,21.57,8.81,14.03,14.26,1.95,0.64,5.12
2012,08218,Sant Joan de Vilatorrada,Barcelona,7964,CiU,31.57,#1e4a8e,Nacionalismo/independentismo,49.54,#18a1cd,31.57,16.41,13.73,9.55,10.43,2.55,1.69,6.53
2012,08219,Vilassar de Mar,Barcelona,14743,CiU,42.14,#1e4a8e,Nacionalismo/independentismo,62.72,#18a1cd,42.14,7.29,14.54,10.27,9.4,4.2,1.84,3.0900000000000003
2012,08220,Sant Julià de Vilatorta,Barcelona,2275,CiU,57.99,#1e4a8e,Nacionalismo/independentismo,90.09,#18a1cd,57.99,2.14,25.08,2.14,2.7,2.95,4.07,1.72
2012,08221,Sant Just Desvern,Barcelona,11725,CiU,36.31,#1e4a8e,Nacionalismo/independentismo,55.33,#18a1cd,36.31,10.09,14.25,12.33,9.67,3.67,1.1,3.4
2012,08222,Sant Llorenç d'Hortons,Barcelona,1830,CiU,36.81,#1e4a8e,Nacionalismo/independentismo,61.37,#18a1cd,36.81,8.02,19.49,6.83,12.03,3.17,1.9,4.5
2012,08223,Sant Llorenç Savall,Barcelona,1860,CiU,44.04,#1e4a8e,Nacionalismo/independentismo,73.63,#18a1cd,44.04,8.46,24.9,6.76,5.23,3.38,1.31,2.06
2012,08224,Sant Martí de Centelles,Barcelona,790,CiU,46.81,#1e4a8e,Nacionalismo/independentismo,69.62,#18a1cd,46.81,8.56,17.11,5.2,6.04,4.36,1.34,6.21
2012,08225,Sant Martí d'Albars,Barcelona,89,CiU,72,#1e4a8e,Nacionalismo/independentismo,89.33,#18a1cd,72,0,13.33,4,0,4,0,5.33
2012,08226,Sant Martí de Tous,Barcelona,882,CiU,53.45,#1e4a8e,Nacionalismo/independentismo,81.07,#18a1cd,53.45,4.01,22.51,6.35,5.25,1.8,3.31,1.39
2012,08227,Sant Martí Sarroca,Barcelona,2355,CiU,47.57,#1e4a8e,Nacionalismo/independentismo,75.39,#18a1cd,47.57,6.55,17.36,5.67,5.55,9,1.46,3.17
2012,08228,Sant Martí Sesgueioles,Barcelona,296,CiU,54.59,#1e4a8e,Nacionalismo/independentismo,79.82,#18a1cd,54.59,4.59,16.51,6.88,1.38,7.34,1.38,4.6
2012,08229,Sant Mateu de Bages,Barcelona,549,CiU,63.58,#1e4a8e,Nacionalismo/independentismo,86.31,#18a1cd,63.58,2.43,18.1,5.3,2.21,3.31,1.32,1.32
2012,08230,Premià de Dalt,Barcelona,7509,CiU,37.33,#1e4a8e,Nacionalismo/independentismo,53.76,#18a1cd,37.33,11.22,12.63,13.79,7.56,2.26,1.54,4.41
2012,08231,Sant Pere de Ribes,Barcelona,19971,CiU,24.38,#1e4a8e,No nacionalistas,54.66,#fa8c00,24.38,16.49,12.14,14.06,9.69,6.07,1.12,5.04
2012,08232,Sant Pere de Riudebitlles,Barcelona,1767,CiU,46.97,#1e4a8e,Nacionalismo/independentismo,75.22,#18a1cd,46.97,9.21,19.63,6.22,4.57,7.27,1.35,2.52
2012,08233,Sant Pere de Torelló,Barcelona,1851,CiU,51.86,#1e4a8e,Nacionalismo/independentismo,86.46,#18a1cd,51.86,2.04,28.77,3.37,2.25,3.09,2.74,3.01
2012,08234,Sant Pere de Vilamajor,Barcelona,3175,CiU,36.69,#1e4a8e,Nacionalismo/independentismo,59.58,#18a1cd,36.69,7.75,17.19,9.93,9.08,3.87,1.83,4.9
2012,08235,Sant Pol de Mar,Barcelona,3640,CiU,48.09,#1e4a8e,Nacionalismo/independentismo,74.84,#18a1cd,48.09,5.36,21.29,6.97,6.32,3.82,1.64,2.3
2012,08236,Sant Quintí de Mediona,Barcelona,1517,CiU,35.85,#1e4a8e,Nacionalismo/independentismo,69.84,#18a1cd,35.85,7.99,26.62,8.25,7.63,3.73,3.64,3.28
2012,08237,Sant Quirze de Besora,Barcelona,1658,CiU,57.1,#1e4a8e,Nacionalismo/independentismo,82.81,#18a1cd,57.1,5.45,20.8,4.76,2.92,2.3,2.61,2.07
2012,08238,Sant Quirze del Vallès,Barcelona,14018,CiU,37.38,#1e4a8e,Nacionalismo/independentismo,56.84,#18a1cd,37.38,9.54,15.02,10.16,9.84,2.93,1.51,3.74
2012,08239,Sant Quirze Safaja,Barcelona,467,CiU,48.77,#1e4a8e,Nacionalismo/independentismo,67.57,#18a1cd,48.77,8.17,16.62,7.9,6.54,1.36,0.82,3.54
2012,08240,Sant Sadurní d'Anoia,Barcelona,9189,CiU,37.84,#1e4a8e,Nacionalismo/independentismo,63.64,#18a1cd,37.84,13.46,19.37,7.08,7.37,5.07,1.36,3.66
2012,08241,Sant Sadurní d'Osormort,Barcelona,76,CiU,55.93,#1e4a8e,Nacionalismo/independentismo,76.27,#18a1cd,55.93,5.08,20.34,8.47,1.69,0,0,3.38
2012,08242,Marganell,Barcelona,234,CiU,55.43,#1e4a8e,Nacionalismo/independentismo,82.28,#18a1cd,55.43,5.14,16.57,5.14,4.57,9.14,1.14,2.8499999999999996
2012,08243,Santa Cecília de Voltregà,Barcelona,157,CiU,68.61,#1e4a8e,Nacionalismo/independentismo,90.51,#18a1cd,68.61,0.73,20.44,3.65,0.73,1.46,0,2.19
2012,08244,Santa Coloma de Cervelló,Barcelona,5791,CiU,25.17,#1e4a8e,No nacionalistas,54.04,#fa8c00,25.17,12.56,14.81,10.37,14.78,3.79,0.55,5.430000000000001
2012,08245,Santa Coloma de Gramenet,Barcelona,78706,PSC,29.24,#da1f35,No nacionalistas,79.56,#fa8c00,10.12,29.24,5.9,16.7,14.32,2.44,0.43,7.95
2012,08246,Santa Eugènia de Berga,Barcelona,1726,CiU,59.55,#1e4a8e,Nacionalismo/independentismo,88.61,#18a1cd,59.55,1.73,22.28,3.03,2.09,3.32,3.46,2.23
2012,08247,Santa Eulàlia de Riuprimer,Barcelona,919,CiU,57.39,#1e4a8e,Nacionalismo/independentismo,87.87,#18a1cd,57.39,3.03,22.43,3.17,2.64,3.43,4.62,0.79
2012,08248,Santa Eulàlia de Ronçana,Barcelona,5297,CiU,36.59,#1e4a8e,Nacionalismo/independentismo,57.84,#18a1cd,36.59,10.6,17.29,10.32,7.92,2.87,1.09,3.87
2012,08249,Santa Fe del Penedès,Barcelona,268,CiU,52.77,#1e4a8e,Nacionalismo/independentismo,81.71,#18a1cd,52.77,1.28,17.87,2.55,6.38,9.79,1.28,4.68
2012,08250,Santa Margarida de Montbui,Barcelona,7073,PSC,25.32,#da1f35,No nacionalistas,67.29,#fa8c00,18.25,25.32,9.64,14.81,9.95,1.83,0.67,9.49
2012,08251,Santa Margarida i els Monjos,Barcelona,4859,CiU,28.04,#1e4a8e,No nacionalistas,51.08,#fa8c00,28.04,18.81,13.36,12.13,8.45,4.34,1.62,6.21
2012,08252,Barberà del Vallès,Barcelona,24214,PSC,21.06,#da1f35,No nacionalistas,71.43,#fa8c00,14.4,21.06,8.24,15.88,15.12,3.51,0.59,7.02
2012,08253,Santa Maria de Besora,Barcelona,136,CiU,74.56,#1e4a8e,Nacionalismo/independentismo,89.48,#18a1cd,74.56,0,14.04,0,4.39,0,0.88,0.88
2012,08254,L'Esquirol,Barcelona,1727,CiU,55.24,#1e4a8e,Nacionalismo/independentismo,90.68,#18a1cd,55.24,1.64,27.69,1.71,4.25,4.46,3.29,0.8900000000000001
2012,08255,Santa Maria de Merlès,Barcelona,138,CiU,65.31,#1e4a8e,Nacionalismo/independentismo,87.76,#18a1cd,65.31,6.12,16.33,0,5.1,5.1,1.02,1.02
2012,08256,Santa Maria de Martorelles,Barcelona,656,CiU,37.35,#1e4a8e,Nacionalismo/independentismo,62.45,#18a1cd,37.35,6.43,20.28,6.22,11.85,3.82,1,7.02
2012,08257,Santa Maria de Miralles,Barcelona,112,CiU,61.29,#1e4a8e,Nacionalismo/independentismo,76.34,#18a1cd,61.29,1.08,10.75,4.3,12.9,2.15,2.15,1.08
2012,08258,Santa Maria d'Oló,Barcelona,836,CiU,48.4,#1e4a8e,Nacionalismo/independentismo,90.26,#18a1cd,48.4,1.89,29.65,2.76,2.47,9.59,2.62,0.8799999999999999
2012,08259,Santa Maria de Palautordera,Barcelona,6417,CiU,40.67,#1e4a8e,Nacionalismo/independentismo,64.47,#18a1cd,40.67,10.44,16.18,9.51,7.45,5.82,1.8,2.74
2012,08260,Santa Perpètua de Mogoda,Barcelona,17915,CiU,19.73,#1e4a8e,No nacionalistas,65.44,#fa8c00,19.73,15.61,9.41,13.75,15.61,3.05,0.6,8.4
2012,08261,Santa Susanna,Barcelona,2294,CiU,37.88,#1e4a8e,Nacionalismo/independentismo,55.05,#18a1cd,37.88,9.42,11.84,15.81,7.81,3.84,1.49,3.65
2012,08262,Sant Vicenç de Castellet,Barcelona,6875,CiU,31.48,#1e4a8e,Nacionalismo/independentismo,55.59,#18a1cd,31.48,15.19,19.73,8.78,9.01,2.41,1.97,5.08
2012,08263,Sant Vicenç dels Horts,Barcelona,20770,ERC,23.48,#e5ab4b,No nacionalistas,59.98,#fa8c00,13.08,18.61,23.48,13.66,10.74,1.59,0.33,5.76
2012,08264,Sant Vicenç de Montalt,Barcelona,4045,CiU,46.32,#1e4a8e,Nacionalismo/independentismo,63.62,#18a1cd,46.32,5.39,14.19,13.45,5.52,1.84,1.27,2.31
2012,08265,Sant Vicenç de Torelló,Barcelona,1552,CiU,49.51,#1e4a8e,Nacionalismo/independentismo,85.03,#18a1cd,49.51,4.53,24.92,3.24,3.8,4.53,6.07,1.93
2012,08266,Cerdanyola del Vallès,Barcelona,42746,CiU,20.63,#1e4a8e,No nacionalistas,62.03,#fa8c00,20.63,17.66,10.31,14.25,13.38,4.36,1.04,5.13
2012,08267,Sentmenat,Barcelona,6320,CiU,28.36,#1e4a8e,Nacionalismo/independentismo,49.6,#18a1cd,28.36,15.73,15.35,7.92,11.7,4.38,1.51,5.67
2012,08268,Cercs,Barcelona,1097,CiU,40.94,#1e4a8e,Nacionalismo/independentismo,66.37,#18a1cd,40.94,16.38,19.48,5.58,5.58,3.1,2.85,1.36
2012,08269,Seva,Barcelona,2627,CiU,56.79,#1e4a8e,Nacionalismo/independentismo,82.46,#18a1cd,56.79,3.33,18.85,4.64,3.87,4.74,2.08,2.28
2012,08270,Sitges,Barcelona,17719,CiU,35.31,#1e4a8e,Nacionalismo/independentismo,53.45,#18a1cd,35.31,10.85,12.49,15.22,7.57,4.72,0.93,3.3600000000000003
2012,08271,Sobremunt,Barcelona,71,CiU,50.91,#1e4a8e,Nacionalismo/independentismo,89.09,#18a1cd,50.91,0,29.09,0,5.45,5.45,3.64,0
2012,08272,Sora,Barcelona,150,CiU,67.48,#1e4a8e,Nacionalismo/independentismo,92.69,#18a1cd,67.48,1.63,20.33,0,2.44,4.07,0.81,1.63
2012,08273,Subirats,Barcelona,2297,CiU,48.35,#1e4a8e,Nacionalismo/independentismo,78.09,#18a1cd,48.35,5.09,17.72,6.04,5.42,9.06,2.96,2.35
2012,08274,Súria,Barcelona,4839,CiU,31.3,#1e4a8e,Nacionalismo/independentismo,51.32,#18a1cd,31.3,20.48,15.39,7.42,8.76,2.97,1.66,5.93
2012,08275,Tavèrnoles,Barcelona,241,CiU,59.07,#1e4a8e,Nacionalismo/independentismo,90.7,#18a1cd,59.07,3.72,28.37,1.4,1.86,2.33,0.93,0.47
2012,08276,Tagamanent,Barcelona,241,CiU,42.08,#1e4a8e,Nacionalismo/independentismo,77.6,#18a1cd,42.08,3.28,23.5,4.37,6.56,6.56,5.46,2.74
2012,08277,Talamanca,Barcelona,124,CiU,53.12,#1e4a8e,Nacionalismo/independentismo,82.28,#18a1cd,53.12,3.12,20.83,7.29,4.17,3.12,5.21,2.08
2012,08278,Taradell,Barcelona,4645,CiU,56.22,#1e4a8e,Nacionalismo/independentismo,87.22,#18a1cd,56.22,2.41,22.65,3.18,3.26,3.24,5.11,1.96
2012,08279,Terrassa,Barcelona,150123,CiU,24.76,#1e4a8e,No nacionalistas,59.33,#fa8c00,24.76,23.52,11.17,10.58,10.34,2.22,1.07,5.66
2012,08280,Tavertet,Barcelona,110,CiU,57.95,#1e4a8e,Nacionalismo/independentismo,81.81,#18a1cd,57.95,4.55,14.77,3.41,7.95,6.82,2.27,0
2012,08281,Teià,Barcelona,4749,CiU,47.95,#1e4a8e,Nacionalismo/independentismo,69,#18a1cd,47.95,5.71,15.28,8.97,7.87,4.59,1.18,2.7
2012,08282,Tiana,Barcelona,6199,CiU,41.5,#1e4a8e,Nacionalismo/independentismo,63.77,#18a1cd,41.5,8.61,17.38,9.57,9.57,3.49,1.4,2.47
2012,08283,Tona,Barcelona,5906,CiU,52.26,#1e4a8e,Nacionalismo/independentismo,77.71,#18a1cd,52.26,6.33,19.16,5.32,4.04,3.42,2.87,3.1500000000000004
2012,08284,Tordera,Barcelona,12072,CiU,36.98,#1e4a8e,Nacionalismo/independentismo,55.65,#18a1cd,36.98,14.03,14.8,10.89,7.95,1.89,1.98,4.5600000000000005
2012,08285,Torelló,Barcelona,10185,CiU,45.78,#1e4a8e,Nacionalismo/independentismo,74.43,#18a1cd,45.78,8.21,21.42,4.75,4.83,4.22,3.01,4.18
2012,08286,La Torre de Claramunt,Barcelona,2903,CiU,30.89,#1e4a8e,No nacionalistas,52.34,#fa8c00,30.89,17.14,10.72,13.54,8.86,3.03,1.27,5.95
2012,08287,Torrelavit,Barcelona,1049,CiU,51.17,#1e4a8e,Nacionalismo/independentismo,79.27,#18a1cd,51.17,5.52,23.31,3.8,6.87,3.19,1.6,1.96
2012,08288,Torrelles de Foix,Barcelona,1715,CiU,31.2,#1e4a8e,Nacionalismo/independentismo,54.6,#18a1cd,31.2,16.7,17,11.4,8.2,5,1.4,4.3999999999999995
2012,08289,Torrelles de Llobregat,Barcelona,4168,CiU,33.4,#1e4a8e,Nacionalismo/independentismo,62.37,#18a1cd,33.4,7.91,23.25,7.42,9.69,4.11,1.61,3.85
2012,08290,Ullastrell,Barcelona,1472,CiU,42.47,#1e4a8e,Nacionalismo/independentismo,72.32,#18a1cd,42.47,7.87,25.09,5.71,5.97,4.07,0.69,3.3
2012,08291,Vacarisses,Barcelona,4469,CiU,27.47,#1e4a8e,No nacionalistas,51.08,#fa8c00,27.47,16,15.71,11.01,9.7,2.51,1.11,5.62
2012,08292,Vallbona d'Anoia,Barcelona,1096,CiU,34.68,#1e4a8e,Nacionalismo/independentismo,61.27,#18a1cd,34.68,13.36,17.77,8.46,6.86,6.37,2.45,4.67
2012,08293,Vallcebre,Barcelona,237,CiU,61.08,#1e4a8e,Nacionalismo/independentismo,85.4,#18a1cd,61.08,5.41,19.46,2.16,2.7,3.24,1.62,1.08
2012,08294,Vallgorguina,Barcelona,1895,CiU,43.72,#1e4a8e,Nacionalismo/independentismo,71.85,#18a1cd,43.72,4.51,21.12,7.02,7.61,5.61,1.4,3.5500000000000003
2012,08295,Vallirana,Barcelona,10656,CiU,26.3,#1e4a8e,No nacionalistas,55.31,#fa8c00,26.3,15.07,13.55,13.75,10.36,2.34,0.8,5.11
2012,08296,Vallromanes,Barcelona,1724,CiU,49.21,#1e4a8e,Nacionalismo/independentismo,68.53,#18a1cd,49.21,4.15,14.64,12.08,6.19,2.64,2.04,1.66
2012,08297,Veciana,Barcelona,137,CiU,70.1,#1e4a8e,Nacionalismo/independentismo,86.59,#18a1cd,70.1,1.03,13.4,4.12,3.09,3.09,0,4.12
2012,08298,Vic,Barcelona,25423,CiU,49.32,#1e4a8e,Nacionalismo/independentismo,75.99,#18a1cd,49.32,5.78,19.74,6.13,4.69,3.61,3.32,4.01
