year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,partido_1,partido_2,partido_3,partido_4,partido_5,partido_6,partido_7,partido_8,partido_99
1988,25055,Biosca,Lleida,241,CiU,82.12,#1e4a8e,Nacionalismo/independentismo,88.27,#18a1cd,82.12,5.03,0,3.35,6.15,2.23,NA,NA,0.56
1988,25056,Bovera,Lleida,418,CiU,74.67,#1e4a8e,Nacionalismo/independentismo,75.98,#18a1cd,74.67,16.59,1.31,2.62,1.31,1.31,NA,NA,1.31
1988,25057,Es Bòrdes,Lleida,149,CiU,68.48,#1e4a8e,Nacionalismo/independentismo,72.83,#18a1cd,68.48,15.22,2.17,2.17,4.35,3.26,NA,NA,4.36
1988,25058,Les Borges Blanques,Lleida,4027,CiU,56.27,#1e4a8e,Nacionalismo/independentismo,67.68,#18a1cd,56.27,18.6,3.2,6.06,11.41,1.76,NA,NA,1.88
1988,25059,Bossòst,Lleida,607,CiU,50.54,#1e4a8e,Nacionalismo/independentismo,51.4,#18a1cd,50.54,36.5,1.94,4.75,0.86,2.59,NA,NA,1.09
1988,25060,Cabanabona,Lleida,114,CiU,70.51,#1e4a8e,Nacionalismo/independentismo,74.36,#18a1cd,70.51,1.28,1.28,14.1,3.85,2.56,NA,NA,6.4
1988,25061,Cabó,Lleida,135,CiU,84.09,#1e4a8e,Nacionalismo/independentismo,86.36,#18a1cd,84.09,6.82,0,1.14,2.27,4.55,NA,NA,1.14
1988,25062,Camarasa,Lleida,834,CiU,64.23,#1e4a8e,Nacionalismo/independentismo,70.99,#18a1cd,64.23,17.44,3.2,3.56,6.76,1.42,NA,NA,2.15
1988,25063,Canejan,Lleida,105,CiU,44.23,#1e4a8e,No nacionalistas,55.77,#fa8c00,44.23,42.31,0,7.69,0,3.85,NA,NA,1.92
1988,25064,Castellar de la Ribera,Lleida,135,CiU,82.11,#1e4a8e,Nacionalismo/independentismo,87.37,#18a1cd,82.11,5.26,0,2.11,5.26,1.05,NA,NA,4.2
1988,25067,Castelldans,Lleida,845,CiU,47.69,#1e4a8e,Nacionalismo/independentismo,54.06,#18a1cd,47.69,25.05,9.23,8.13,6.37,2.2,NA,NA,0.88
1988,25068,Castellnou de Seana,Lleida,621,CiU,77.04,#1e4a8e,Nacionalismo/independentismo,83.11,#18a1cd,77.04,8.44,0.79,2.64,6.07,1.58,NA,NA,1.85
1988,25069,Castelló de Farfanya,Lleida,527,CiU,69.64,#1e4a8e,Nacionalismo/independentismo,87.46,#18a1cd,69.64,5.94,1.32,0.99,17.82,1.98,NA,NA,1.32
1988,25070,Castellserà,Lleida,986,CiU,61.14,#1e4a8e,Nacionalismo/independentismo,69.67,#18a1cd,61.14,18.33,1.9,5.06,8.53,2.53,NA,NA,2.06
1988,25071,Cava,Lleida,49,CiU,82.14,#1e4a8e,Nacionalismo/independentismo,85.71,#18a1cd,82.14,3.57,0,0,3.57,10.71,NA,NA,0
1988,25072,Cervera,Lleida,5218,CiU,66.17,#1e4a8e,Nacionalismo/independentismo,71.97,#18a1cd,66.17,11.92,2.51,4.72,5.8,6.46,NA,NA,1.68
1988,25073,Cervià de les Garrigues,Lleida,745,CiU,59.04,#1e4a8e,Nacionalismo/independentismo,68.81,#18a1cd,59.04,20.79,2.7,4.57,9.77,1.66,NA,NA,0.84
1988,25074,Ciutadilla,Lleida,210,CiU,69.93,#1e4a8e,Nacionalismo/independentismo,79.08,#18a1cd,69.93,13.07,0.65,4.58,9.15,0.65,NA,NA,0.65
1988,25075,Clariana de Cardener,Lleida,132,CiU,70.83,#1e4a8e,Nacionalismo/independentismo,89.58,#18a1cd,70.83,3.12,0,2.08,18.75,2.08,NA,NA,1.04
1988,25076,El Cogul,Lleida,196,CiU,45.28,#1e4a8e,No nacionalistas,50,#fa8c00,45.28,33.96,3.77,4.72,3.77,5.66,NA,NA,1.89
1988,25077,Coll de Nargó,Lleida,563,CiU,77.14,#1e4a8e,Nacionalismo/independentismo,81.58,#18a1cd,77.14,7.3,1.59,4.13,4.44,2.22,NA,NA,2.86
1988,25078,Corbins,Lleida,836,CiU,68.94,#1e4a8e,Nacionalismo/independentismo,72.24,#18a1cd,68.94,15.64,2.42,6.61,3.3,1.32,NA,NA,1.76
1988,25079,Cubells,Lleida,347,CiU,78.6,#1e4a8e,Nacionalismo/independentismo,88.33,#18a1cd,78.6,5.06,0.39,3.89,9.73,0.78,NA,NA,1.56
1988,25081,L'Espluga Calba,Lleida,350,CiU,68.27,#1e4a8e,Nacionalismo/independentismo,77.4,#18a1cd,68.27,9.62,4.81,3.85,9.13,1.92,NA,NA,1.44
1988,25082,Espot,Lleida,190,PH,75.2,#FF753A,No nacionalistas,95.2,#fa8c00,0,4,0,1.6,4.8,0,NA,NA,89.60000000000001
1988,25085,Estaràs,Lleida,160,CiU,74.29,#1e4a8e,Nacionalismo/independentismo,81.91,#18a1cd,74.29,3.81,1.9,5.71,7.62,4.76,NA,NA,1.9
1988,25086,Esterri d'Àneu,Lleida,481,CiU,63.02,#1e4a8e,Nacionalismo/independentismo,70.42,#18a1cd,63.02,20.12,4.44,1.18,7.4,0.59,NA,NA,2.98
1988,25087,Esterri de Cardós,Lleida,54,CiU,65.71,#1e4a8e,Nacionalismo/independentismo,77.14,#18a1cd,65.71,22.86,0,0,11.43,0,NA,NA,0
1988,25088,Estamariu,Lleida,122,CiU,97.12,#1e4a8e,Nacionalismo/independentismo,97.12,#18a1cd,97.12,0.96,0,0,0,0.96,NA,NA,0.96
1988,25089,Farrera,Lleida,74,CiU,68.09,#1e4a8e,Nacionalismo/independentismo,76.6,#18a1cd,68.09,6.38,12.77,0,8.51,0,NA,NA,4.26
1988,25092,La Floresta,Lleida,169,CiU,68.12,#1e4a8e,Nacionalismo/independentismo,77.54,#18a1cd,68.12,5.8,5.8,7.25,9.42,0,NA,NA,0
1988,25093,Fondarella,Lleida,442,CiU,53.14,#1e4a8e,Nacionalismo/independentismo,67.37,#18a1cd,53.14,15.9,1.67,7.11,14.23,0,NA,NA,7.109999999999999
1988,25094,Foradada,Lleida,131,CiU,81.93,#1e4a8e,Nacionalismo/independentismo,84.34,#18a1cd,81.93,6.02,0,3.61,2.41,3.61,NA,NA,1.2
1988,25096,La Fuliola,Lleida,1048,CiU,50.27,#1e4a8e,Nacionalismo/independentismo,61.17,#18a1cd,50.27,31.88,0.95,3.54,10.9,1.23,NA,NA,0.96
1988,25097,Fulleda,Lleida,100,CiU,68.97,#1e4a8e,Nacionalismo/independentismo,79.31,#18a1cd,68.97,10.34,0,3.45,10.34,3.45,NA,NA,3.44
1988,25098,Gavet de la Conca,Lleida,358,CiU,71.35,#1e4a8e,Nacionalismo/independentismo,75.13,#18a1cd,71.35,13.51,1.62,0.54,3.78,6.49,NA,NA,0
1988,25099,Golmés,Lleida,973,CiU,58.59,#1e4a8e,Nacionalismo/independentismo,64.99,#18a1cd,58.59,21.55,2.86,4.04,6.4,2.53,NA,NA,3.38
1988,25100,Gósol,Lleida,158,CiU,88.15,#1e4a8e,Nacionalismo/independentismo,91.11,#18a1cd,88.15,4.44,0,0,2.96,0,NA,NA,2.96
1988,25101,La Granadella,Lleida,773,CiU,41.67,#1e4a8e,Nacionalismo/independentismo,50.82,#18a1cd,41.67,36.59,6.5,3.66,9.15,0.81,NA,NA,0.6000000000000001
1988,25102,La Granja d'Escarp,Lleida,913,CiU,63.84,#1e4a8e,Nacionalismo/independentismo,67.72,#18a1cd,63.84,20.11,4.94,3.53,3.88,1.59,NA,NA,1.59
1988,25103,Granyanella,Lleida,109,CiU,80,#1e4a8e,Nacionalismo/independentismo,83.08,#18a1cd,80,9.23,1.54,0,3.08,4.62,NA,NA,0
1988,25104,Granyena de Segarra,Lleida,174,CiU,87.29,#1e4a8e,Nacionalismo/independentismo,88.98,#18a1cd,87.29,2.54,2.54,1.69,1.69,3.39,NA,NA,0.85
1988,25105,Granyena de les Garrigues,Lleida,175,CiU,75.49,#1e4a8e,Nacionalismo/independentismo,82.35,#18a1cd,75.49,13.73,0,0.98,6.86,2.94,NA,NA,0
1988,25109,Guimerà,Lleida,419,CiU,86.1,#1e4a8e,Nacionalismo/independentismo,91.18,#18a1cd,86.1,2.37,1.36,2.37,5.08,0.68,NA,NA,1.7000000000000002
1988,25110,Guissona,Lleida,2051,CiU,58.99,#1e4a8e,Nacionalismo/independentismo,72.04,#18a1cd,58.99,11.34,2.64,3.92,13.05,7.2,NA,NA,2.64
1988,25111,Guixers,Lleida,135,CiU,88.61,#1e4a8e,Nacionalismo/independentismo,89.88,#18a1cd,88.61,0,0,1.27,1.27,7.59,NA,NA,1.27
1988,25112,Ivars de Noguera,Lleida,297,CiU,70.91,#1e4a8e,Nacionalismo/independentismo,78.18,#18a1cd,70.91,10,0.45,7.73,7.27,0.91,NA,NA,1.36
1988,25113,Ivars d'Urgell,Lleida,1436,CiU,46.27,#1e4a8e,Nacionalismo/independentismo,51.94,#18a1cd,46.27,39,1.13,4.72,5.67,1.13,NA,NA,1.41
1988,25114,Ivorra,Lleida,154,CiU,80,#1e4a8e,Nacionalismo/independentismo,87.41,#18a1cd,80,1.48,1.48,8.15,7.41,0,NA,NA,1.48
1988,25115,Isona i Conca Dellà,Lleida,1238,CiU,71.76,#1e4a8e,Nacionalismo/independentismo,78.95,#18a1cd,71.76,10.2,3.92,2.35,7.19,2.75,NA,NA,1.3
1988,25118,Juncosa,Lleida,496,CiU,67.58,#1e4a8e,Nacionalismo/independentismo,75.16,#18a1cd,67.58,13.33,1.21,7.58,7.58,1.21,NA,NA,1.51
1988,25119,Juneda,Lleida,2396,CiU,54.37,#1e4a8e,Nacionalismo/independentismo,62.5,#18a1cd,54.37,19.88,3.55,6.85,8.13,4.71,NA,NA,1.29
1988,25120,Lleida,Lleida,83206,CiU,40.14,#1e4a8e,No nacionalistas,54.7,#fa8c00,40.14,32.3,4.48,8.33,4.26,6.37,NA,NA,3.22
1988,25121,Les,Lleida,490,CiU,56.21,#1e4a8e,Nacionalismo/independentismo,57.39,#18a1cd,56.21,28.11,0.3,6.51,1.18,4.14,NA,NA,3.56
1988,25122,Linyola,Lleida,1875,CiU,51.25,#1e4a8e,Nacionalismo/independentismo,69.33,#18a1cd,51.25,15.49,2.5,8.92,18.08,0.7,NA,NA,1.57
1988,25123,Lladorre,Lleida,185,CiU,74.63,#1e4a8e,Nacionalismo/independentismo,76.12,#18a1cd,74.63,11.19,2.24,0,1.49,2.24,NA,NA,7.47
1988,25124,Lladurs,Lleida,221,CiU,82.14,#1e4a8e,Nacionalismo/independentismo,87.5,#18a1cd,82.14,0.89,0,5.36,5.36,1.79,NA,NA,1.78
1988,25125,Llardecans,Lleida,588,CiU,61.76,#1e4a8e,Nacionalismo/independentismo,67.71,#18a1cd,61.76,20.96,0.85,4.25,5.95,3.4,NA,NA,2.55
1988,25126,Llavorsí,Lleida,233,CiU,57.89,#1e4a8e,Nacionalismo/independentismo,63.15,#18a1cd,57.89,20.39,2.63,1.97,5.26,5.26,NA,NA,5.28
1988,25127,Lles de Cerdanya,Lleida,265,CiU,86.44,#1e4a8e,Nacionalismo/independentismo,88.7,#18a1cd,86.44,5.08,0,1.13,2.26,2.26,NA,NA,2.26
1988,25128,Llimiana,Lleida,121,CiU,69.23,#1e4a8e,Nacionalismo/independentismo,70.77,#18a1cd,69.23,12.31,4.62,0,1.54,12.31,NA,NA,0
1988,25129,Llobera,Lleida,206,CiU,82.4,#1e4a8e,Nacionalismo/independentismo,84,#18a1cd,82.4,3.2,0.8,5.6,1.6,1.6,NA,NA,4.8
1988,25130,Maldà,Lleida,294,CiU,82.91,#1e4a8e,Nacionalismo/independentismo,89.95,#18a1cd,82.91,6.03,1.51,2.01,7.04,0,NA,NA,0.5
1988,25131,Massalcoreig,Lleida,572,CiU,57.29,#1e4a8e,Nacionalismo/independentismo,64.72,#18a1cd,57.29,27.59,2.39,2.12,7.43,1.06,NA,NA,1.35
1988,25132,Massoteres,Lleida,144,CiU,78.57,#1e4a8e,Nacionalismo/independentismo,79.59,#18a1cd,78.57,5.1,3.06,5.1,1.02,5.1,NA,NA,0
1988,25133,Maials,Lleida,1008,CiU,52.21,#1e4a8e,Nacionalismo/independentismo,59.74,#18a1cd,52.21,28.15,2.29,5.07,7.53,1.96,NA,NA,1.8
1988,25134,Menàrguens,Lleida,769,CiU,60.14,#1e4a8e,Nacionalismo/independentismo,65.8,#18a1cd,60.14,17.22,3.77,2.83,5.66,6.84,NA,NA,2.8499999999999996
1988,25135,Miralcamp,Lleida,914,CiU,63.1,#1e4a8e,Nacionalismo/independentismo,70.41,#18a1cd,63.1,17.52,1.7,4.42,7.31,3.74,NA,NA,1.53
1988,25136,La Molsosa,Lleida,108,CiU,89.36,#1e4a8e,Nacionalismo/independentismo,92.55,#18a1cd,89.36,1.06,2.13,0,3.19,2.13,NA,NA,1.06
1988,25137,Mollerussa,Lleida,6334,CiU,53.06,#1e4a8e,Nacionalismo/independentismo,58.6,#18a1cd,53.06,25.18,2.74,8.38,5.54,2.66,NA,NA,1.77
1988,25138,Montgai,Lleida,738,CiU,66.19,#1e4a8e,Nacionalismo/independentismo,74.74,#18a1cd,66.19,9.37,1.63,10.39,8.55,2.24,NA,NA,0.6000000000000001
1988,25139,Montellà i Martinet,Lleida,472,CiU,74.06,#1e4a8e,Nacionalismo/independentismo,80.62,#18a1cd,74.06,12.5,1.25,2.19,6.56,0.62,NA,NA,1.87
1988,25140,Montferrer i Castellbò,Lleida,522,CiU,79.34,#1e4a8e,Nacionalismo/independentismo,81.64,#18a1cd,79.34,10.49,3.28,0.98,2.3,0.98,NA,NA,2.31
1988,25141,Montoliu de Segarra,Lleida,174,CiU,75.44,#1e4a8e,Nacionalismo/independentismo,78.95,#18a1cd,75.44,0,0,15.79,3.51,3.51,NA,NA,1.76
1988,25142,Montoliu de Lleida,Lleida,348,CiU,69.2,#1e4a8e,Nacionalismo/independentismo,77.64,#18a1cd,69.2,14.77,1.27,2.11,8.44,3.38,NA,NA,0.84
1988,25143,Montornès de Segarra,Lleida,113,CiU,65.62,#1e4a8e,Nacionalismo/independentismo,75,#18a1cd,65.62,4.69,0,17.19,9.38,1.56,NA,NA,0
1988,25145,Nalec,Lleida,92,CiU,61.97,#1e4a8e,Nacionalismo/independentismo,88.73,#18a1cd,61.97,0,1.41,9.86,26.76,0,NA,NA,0
1988,25146,Navès,Lleida,262,CiU,73.89,#1e4a8e,Nacionalismo/independentismo,78.33,#18a1cd,73.89,1.67,0.56,15.56,4.44,2.22,NA,NA,0.56
1988,25148,Odèn,Lleida,269,CiU,86.47,#1e4a8e,Nacionalismo/independentismo,87.22,#18a1cd,86.47,2.26,0,4.51,0.75,4.51,NA,NA,1.5
1988,25149,Oliana,Lleida,1603,CiU,71.75,#1e4a8e,Nacionalismo/independentismo,75.46,#18a1cd,71.75,12.14,4.3,4.97,3.71,1.26,NA,NA,1.32
1988,25150,Oliola,Lleida,208,CiU,78.91,#1e4a8e,Nacionalismo/independentismo,89.07,#18a1cd,78.91,3.91,1.56,4.69,10.16,0.78,NA,NA,0
1988,25151,Olius,Lleida,372,CiU,77.02,#1e4a8e,Nacionalismo/independentismo,82.26,#18a1cd,77.02,4.03,0.81,6.45,5.24,0,NA,NA,3.63
1988,25152,Les Oluges,Lleida,194,CiU,89,#1e4a8e,Nacionalismo/independentismo,92,#18a1cd,89,0,0,1,3,5,NA,NA,2
1988,25153,Els Omellons,Lleida,225,CiU,62.88,#1e4a8e,Nacionalismo/independentismo,71.21,#18a1cd,62.88,17.42,0.76,6.06,8.33,2.27,NA,NA,1.52
1988,25154,Els Omells de na Gaia,Lleida,145,CiU,65.31,#1e4a8e,Nacionalismo/independentismo,70.41,#18a1cd,65.31,25.51,4.08,0,5.1,0,NA,NA,0
1988,25155,Organyà,Lleida,878,CiU,69.08,#1e4a8e,Nacionalismo/independentismo,79.06,#18a1cd,69.08,13.2,0.97,4.35,9.98,1.61,NA,NA,0.64
1988,25156,Os de Balaguer,Lleida,691,CiU,56.91,#1e4a8e,Nacionalismo/independentismo,60.83,#18a1cd,56.91,12.9,6.22,3.69,3.92,13.82,NA,NA,1.15
1988,25157,Ossó de Sió,Lleida,222,CiU,61.48,#1e4a8e,Nacionalismo/independentismo,70.37,#18a1cd,61.48,10.37,0.74,12.59,8.89,2.22,NA,NA,2.96
1988,25158,El Palau d'Anglesola,Lleida,1297,CiU,77.01,#1e4a8e,Nacionalismo/independentismo,82.46,#18a1cd,77.01,7.35,1.07,4.74,5.45,2.73,NA,NA,1.08
1988,25161,Conca de Dalt,Lleida,391,CiU,71.81,#1e4a8e,Nacionalismo/independentismo,75.33,#18a1cd,71.81,9.69,7.05,0.88,3.52,5.73,NA,NA,1.32
1988,25163,La Coma i la Pedra,Lleida,203,CiU,71.09,#1e4a8e,Nacionalismo/independentismo,83.59,#18a1cd,71.09,4.69,0.78,6.25,12.5,3.12,NA,NA,0.78
1988,25164,Penelles,Lleida,512,CiU,56.67,#1e4a8e,Nacionalismo/independentismo,62.12,#18a1cd,56.67,23.94,4.85,3.33,5.45,1.82,NA,NA,3.32
1988,25165,Peramola,Lleida,340,CiU,76.54,#1e4a8e,Nacionalismo/independentismo,83.54,#18a1cd,76.54,5.35,1.23,8.23,7,0.82,NA,NA,0.41
1988,25166,Pinell de Solsonès,Lleida,220,CiU,74.84,#1e4a8e,Nacionalismo/independentismo,76.13,#18a1cd,74.84,3.23,0.65,16.77,1.29,2.58,NA,NA,0.65
1988,25167,Pinós,Lleida,339,CiU,84.98,#1e4a8e,Nacionalismo/independentismo,91.08,#18a1cd,84.98,0.94,0,5.16,6.1,1.41,NA,NA,0.47
1988,25168,El Poal,Lleida,574,CiU,74.94,#1e4a8e,Nacionalismo/independentismo,79.32,#18a1cd,74.94,6.08,1.95,7.79,4.38,2.68,NA,NA,1.45
1988,25169,La Pobla de Cérvoles,Lleida,171,CiU,42.31,#1e4a8e,Nacionalismo/independentismo,50.77,#18a1cd,42.31,29.23,6.15,7.69,8.46,2.31,NA,NA,3.85
1988,25170,Bellaguarda,Lleida,337,CiU,72.67,#1e4a8e,Nacionalismo/independentismo,80.23,#18a1cd,72.67,13.37,2.33,1.16,7.56,0.58,NA,NA,2.32
1988,25171,La Pobla de Segur,Lleida,2693,CiU,51.27,#1e4a8e,Nacionalismo/independentismo,57.25,#18a1cd,51.27,29.31,4.2,2.78,5.98,3.61,NA,NA,2.07
1988,25172,Ponts,Lleida,1785,CiU,49.23,#1e4a8e,Nacionalismo/independentismo,65.47,#18a1cd,49.23,9.52,1.87,12.84,16.24,3.74,NA,NA,5.88
1988,25173,El Pont de Suert,Lleida,1930,CiU,44.46,#1e4a8e,No nacionalistas,50.85,#fa8c00,44.46,36.9,3.06,3.15,3.6,3.42,NA,NA,4.32
1988,25174,La Portella,Lleida,469,CiU,47.46,#1e4a8e,No nacionalistas,49.27,#fa8c00,47.46,41.79,1.79,2.99,1.49,0.6,NA,NA,2.1
1988,25175,Prats i Sansor,Lleida,84,CiU,76.67,#1e4a8e,Nacionalismo/independentismo,85,#18a1cd,76.67,3.33,1.67,3.33,8.33,3.33,NA,NA,1.67
1988,25176,Preixana,Lleida,399,CiU,68.05,#1e4a8e,Nacionalismo/independentismo,74.07,#18a1cd,68.05,12.03,2.26,6.02,6.02,3.01,NA,NA,1.52
1988,25177,Preixens,Lleida,502,CiU,69.58,#1e4a8e,Nacionalismo/independentismo,75.08,#18a1cd,69.58,11,3.56,5.18,5.5,3.24,NA,NA,0.64
1988,25179,Prullans,Lleida,153,CiU,66.98,#1e4a8e,Nacionalismo/independentismo,73.58,#18a1cd,66.98,17.92,2.83,1.89,6.6,0.94,NA,NA,1.89
1988,25180,Puiggròs,Lleida,237,CiU,62.84,#1e4a8e,Nacionalismo/independentismo,68.85,#18a1cd,62.84,13.11,0.55,5.46,6.01,8.2,NA,NA,1.1
1988,25181,Puigverd d'Agramunt,Lleida,215,CiU,68.7,#1e4a8e,Nacionalismo/independentismo,76.33,#18a1cd,68.7,10.69,6.11,4.58,7.63,0.76,NA,NA,1.52
1988,25182,Puigverd de Lleida,Lleida,784,Empate,39.36,#ADA9AC,No nacionalistas,56.07,#fa8c00,39.36,39.36,3.78,7.55,4.37,3.98,NA,NA,1.4
1988,25183,Rialp,Lleida,356,CiU,38.72,#1e4a8e,No nacionalistas,60.44,#fa8c00,38.72,25.96,2.13,2.13,0.85,27.23,NA,NA,2.99
1988,25185,Ribera d'Urgellet,Lleida,693,CiU,77.12,#1e4a8e,Nacionalismo/independentismo,78.81,#18a1cd,77.12,12.99,1.41,0.85,1.69,2.26,NA,NA,3.38
1988,25186,Riner,Lleida,223,CiU,79.76,#1e4a8e,Nacionalismo/independentismo,86.9,#18a1cd,79.76,1.79,1.79,5.95,7.14,1.79,NA,NA,1.79
1988,25189,Rosselló,Lleida,1174,CiU,59.89,#1e4a8e,Nacionalismo/independentismo,65.95,#18a1cd,59.89,20.46,6.33,1.21,6.06,2.15,NA,NA,3.07
1988,25190,Salàs de Pallars,Lleida,329,CiU,52.89,#1e4a8e,Nacionalismo/independentismo,67.11,#18a1cd,52.89,16.89,7.11,0.44,14.22,3.56,NA,NA,4.43
1988,25191,Sanaüja,Lleida,411,CiU,72.9,#1e4a8e,Nacionalismo/independentismo,78.24,#18a1cd,72.9,11.07,0.76,4.2,5.34,3.44,NA,NA,1.14
1988,25192,Sant Guim de Freixenet,Lleida,861,CiU,60.75,#1e4a8e,Nacionalismo/independentismo,65.96,#18a1cd,60.75,13.52,2.93,3.26,5.21,12.7,NA,NA,0.97
1988,25193,Sant Llorenç de Morunys,Lleida,714,CiU,77.02,#1e4a8e,Nacionalismo/independentismo,84.68,#18a1cd,77.02,5.24,2.42,2.62,7.66,1.21,NA,NA,1.6
1988,25194,Sant Ramon,Lleida,506,CiU,78.48,#1e4a8e,Nacionalismo/independentismo,82.45,#18a1cd,78.48,1.32,0.66,10.93,3.97,3.64,NA,NA,0.33
1988,25196,Sant Esteve de la Sarga,Lleida,129,CiU,86.54,#1e4a8e,Nacionalismo/independentismo,88.46,#18a1cd,86.54,1.92,3.85,1.92,1.92,1.92,NA,NA,1.92
1988,25197,Sant Guim de la Plana,Lleida,171,CiU,78.43,#1e4a8e,Nacionalismo/independentismo,85.29,#18a1cd,78.43,2.94,0,3.92,6.86,1.96,NA,NA,5.88
1988,25200,Sarroca de Lleida,Lleida,429,CiU,60.92,#1e4a8e,Nacionalismo/independentismo,68.9,#18a1cd,60.92,18.91,4.62,1.26,7.98,1.68,NA,NA,4.2
1988,25201,Sarroca de Bellera,Lleida,111,CiU,91.18,#1e4a8e,Nacionalismo/independentismo,94.12,#18a1cd,91.18,2.94,1.47,0,2.94,0,NA,NA,0
1988,25202,Senterada,Lleida,102,CiU,55.93,#1e4a8e,Nacionalismo/independentismo,72.88,#18a1cd,55.93,10.17,1.69,8.47,16.95,3.39,NA,NA,0
1988,25203,La Seu d'Urgell,Lleida,7926,CiU,55.63,#1e4a8e,Nacionalismo/independentismo,58.79,#18a1cd,55.63,26.44,3.16,5.82,3.16,3.53,NA,NA,1.73
1988,25204,Seròs,Lleida,1565,CiU,57.94,#1e4a8e,Nacionalismo/independentismo,63.4,#18a1cd,57.94,24.54,3.71,2.68,5.46,2.78,NA,NA,2.06
1988,25205,Sidamon,Lleida,373,CiU,62.14,#1e4a8e,Nacionalismo/independentismo,70,#18a1cd,62.14,7.14,2.5,13.21,7.86,3.21,NA,NA,3.58
1988,25206,El Soleràs,Lleida,404,CiU,68.83,#1e4a8e,Nacionalismo/independentismo,78.14,#18a1cd,68.83,12.96,4.86,1.21,9.31,2.43,NA,NA,0.4
1988,25207,Solsona,Lleida,5092,CiU,61.64,#1e4a8e,Nacionalismo/independentismo,69.76,#18a1cd,61.64,13.85,1.83,7.56,8.12,2.78,NA,NA,3.47
1988,25208,Soriguera,Lleida,253,PSC,44.74,#da1f35,No nacionalistas,57.02,#fa8c00,39.47,44.74,5.26,2.63,3.51,0.88,NA,NA,3.51
1988,25209,Sort,Lleida,1239,CiU,47.29,#1e4a8e,Nacionalismo/independentismo,66.53,#18a1cd,47.29,23.17,2.44,4.47,19.24,1.76,NA,NA,1.2400000000000002
1988,25210,Soses,Lleida,1137,CiU,55.41,#1e4a8e,Nacionalismo/independentismo,59.46,#18a1cd,55.41,23.38,11.35,2.03,4.05,2.43,NA,NA,1.23
1988,25211,Sudanell,Lleida,655,CiU,54.81,#1e4a8e,Nacionalismo/independentismo,61.48,#18a1cd,54.81,18.89,4.44,10,6.67,1.85,NA,NA,2.96
1988,25212,Sunyer,Lleida,249,CiU,55.41,#1e4a8e,Nacionalismo/independentismo,66.9,#18a1cd,55.41,7.43,2.03,12.84,11.49,8.11,NA,NA,2.04
1988,25215,Talarn,Lleida,306,CiU,56.83,#1e4a8e,Nacionalismo/independentismo,61.75,#18a1cd,56.83,18.58,7.1,3.28,4.92,6.01,NA,NA,2.74
1988,25216,Talavera,Lleida,249,CiU,80.56,#1e4a8e,Nacionalismo/independentismo,83.34,#18a1cd,80.56,1.67,1.67,12.78,2.78,0,NA,NA,0
1988,25217,Tàrrega,Lleida,8584,CiU,64.06,#1e4a8e,Nacionalismo/independentismo,69.33,#18a1cd,64.06,17.69,2.77,4.42,5.27,2.97,NA,NA,1.94
1988,25218,Tarrés,Lleida,73,CiU,82.46,#1e4a8e,Nacionalismo/independentismo,85.97,#18a1cd,82.46,7.02,0,7.02,3.51,0,NA,NA,0
1988,25219,Tarroja de Segarra,Lleida,189,CiU,72.93,#1e4a8e,Nacionalismo/independentismo,77.44,#18a1cd,72.93,6.02,2.26,1.5,4.51,6.77,NA,NA,5.26
1988,25220,Térmens,Lleida,1112,CiU,54.23,#1e4a8e,Nacionalismo/independentismo,62.25,#18a1cd,54.23,19.47,4.31,10.55,8.02,1.63,NA,NA,1.34
1988,25221,Tírvia,Lleida,91,CiU,70.69,#1e4a8e,Nacionalismo/independentismo,74.14,#18a1cd,70.69,5.17,5.17,8.62,3.45,0,NA,NA,5.17
1988,25222,Tiurana,Lleida,185,CiU,55.73,#1e4a8e,Nacionalismo/independentismo,57.26,#18a1cd,55.73,8.4,0,5.34,1.53,18.32,NA,NA,10.68
1988,25223,Torà,Lleida,982,CiU,75.71,#1e4a8e,Nacionalismo/independentismo,81.87,#18a1cd,75.71,5.82,2.66,3.99,6.16,2.5,NA,NA,2.66
1988,25224,Els Torms,Lleida,189,CiU,53.78,#1e4a8e,Nacionalismo/independentismo,61.34,#18a1cd,53.78,14.29,2.52,8.4,7.56,7.56,NA,NA,5.88
1988,25225,Tornabous,Lleida,800,CiU,63.02,#1e4a8e,Nacionalismo/independentismo,73.16,#18a1cd,63.02,15.71,2.58,1.59,10.14,3.78,NA,NA,2.59
1988,25226,Torrebesses,Lleida,313,CiU,59.26,#1e4a8e,Nacionalismo/independentismo,66.05,#18a1cd,59.26,19.75,4.94,4.32,6.79,2.47,NA,NA,2.47
1988,25227,La Torre de Cabdella,Lleida,633,CiU,65.01,#1e4a8e,Nacionalismo/independentismo,70.26,#18a1cd,65.01,17.2,3.5,1.46,5.25,4.08,NA,NA,1.74
1988,25228,Torrefarrera,Lleida,1135,CiU,45.45,#1e4a8e,No nacionalistas,51.06,#fa8c00,45.45,34.5,1.37,11.96,3.11,2.62,NA,NA,0.61
1988,25230,Torregrossa,Lleida,1866,PSC,36.87,#da1f35,No nacionalistas,61.91,#fa8c00,34.49,36.87,2.96,15.8,2.74,4.4,NA,NA,1.88
1988,25231,Torrelameu,Lleida,488,CiU,70.24,#1e4a8e,Nacionalismo/independentismo,74.74,#18a1cd,70.24,13.15,3.11,4.84,4.5,2.08,NA,NA,2.0999999999999996
