cod_mun,municipio,ccaa,provincia,d_previo,pob,d_actual,variacion
01056,Harana/Valle de Arana,País Vasco,Araba,52.97,226,59.16,6.189999999999998
01057,Villabuena de Álava/Eskuernaga,País Vasco,Araba,83.4,291,86.66,3.259999999999991
01058,Legutio,País Vasco,Araba,63.15,2017,53.3,-9.850000000000001
01059,Vitoria-Gasteiz,País Vasco,Araba,67.96,253672,58.11,-9.849999999999994
01060,Yécora/Iekora,País Vasco,Araba,77.94,247,81.39,3.450000000000003
01061,Zalduondo,País Vasco,Araba,74.84,195,86.54,11.700000000000003
01062,Zambrana,País Vasco,Araba,69.5,425,70.34,0.8400000000000034
01063,Zuia,País Vasco,Araba,71.06,2330,66.22,-4.840000000000003
01901,Iruña Oka/Iruña de Oca,País Vasco,Araba,66.03,3551,60.9,-5.130000000000003
01902,Lantarón,País Vasco,Araba,67.08,931,58.74,-8.339999999999996
20001,Abaltzisketa,País Vasco,Gipuzkoa,64.43,309,59.6,-4.830000000000005
20002,Aduna,País Vasco,Gipuzkoa,65.18,486,79.72,14.539999999999992
20003,Aizarnazabal,País Vasco,Gipuzkoa,65.57,774,67.96,2.3900000000000006
20004,Albiztur,País Vasco,Gipuzkoa,57.83,316,57.91,0.0799999999999983
20005,Alegia,País Vasco,Gipuzkoa,64.52,1740,74.31,9.790000000000006
20006,Alkiza,País Vasco,Gipuzkoa,59,357,59.61,0.6099999999999994
20007,Altzo,País Vasco,Gipuzkoa,66.17,428,65.71,-0.46000000000000796
20008,Amezketa,País Vasco,Gipuzkoa,59.47,948,71.23,11.760000000000005
20009,Andoain,País Vasco,Gipuzkoa,65.11,14504,58.18,-6.93
20010,Anoeta,País Vasco,Gipuzkoa,69.36,2079,63.85,-5.509999999999998
20011,Antzuola,País Vasco,Gipuzkoa,75.99,2071,66.66,-9.329999999999998
20012,Arama,País Vasco,Gipuzkoa,69.8,192,64.53,-5.269999999999996
20013,Aretxabaleta,País Vasco,Gipuzkoa,71.89,7069,64.44,-7.450000000000003
20014,Asteasu,País Vasco,Gipuzkoa,60.21,1557,56.04,-4.170000000000002
20015,Ataun,País Vasco,Gipuzkoa,70.68,1660,69.12,-1.5600000000000023
20016,Aia,País Vasco,Gipuzkoa,58.01,2094,64.39,6.380000000000003
20017,Azkoitia,País Vasco,Gipuzkoa,70.24,11617,62.49,-7.749999999999993
20018,Azpeitia,País Vasco,Gipuzkoa,68.03,15154,60.53,-7.5
20019,Beasain,País Vasco,Gipuzkoa,68.14,13877,55.75,-12.39
20020,Beizama,País Vasco,Gipuzkoa,56.14,136,71.17,15.030000000000001
20021,Belauntza,País Vasco,Gipuzkoa,56.22,269,61.46,5.240000000000002
20022,Berastegi,País Vasco,Gipuzkoa,67.61,1102,69.68,2.0700000000000074
20023,Berrobi,País Vasco,Gipuzkoa,57.6,581,66.13,8.529999999999994
20024,Bidania-Goiatz,País Vasco,Gipuzkoa,62.03,527,67.06,5.030000000000001
20025,Zegama,País Vasco,Gipuzkoa,71.26,1538,79.8,8.539999999999992
20026,Zerain,País Vasco,Gipuzkoa,83.09,276,92.37,9.280000000000001
20027,Zestoa,País Vasco,Gipuzkoa,67.58,3750,60.83,-6.75
20028,Zizurkil,País Vasco,Gipuzkoa,63.98,2996,58.17,-5.809999999999995
20029,Deba,País Vasco,Gipuzkoa,73.08,5395,68.87,-4.209999999999994
20030,Eibar,País Vasco,Gipuzkoa,69.03,27282,60.34,-8.689999999999998
20031,Elduain,País Vasco,Gipuzkoa,61.08,247,51.64,-9.439999999999998
20032,Elgoibar,País Vasco,Gipuzkoa,69.33,11480,62.56,-6.769999999999996
20033,Elgeta,País Vasco,Gipuzkoa,75.06,1122,73.5,-1.5600000000000023
20034,Eskoriatza,País Vasco,Gipuzkoa,68.53,4160,64.74,-3.7900000000000063
20035,Ezkio-Itsaso,País Vasco,Gipuzkoa,75.21,609,72.95,-2.259999999999991
20036,Hondarribia,País Vasco,Gipuzkoa,68.91,16904,62.05,-6.859999999999999
20037,Gaintza,País Vasco,Gipuzkoa,68.32,128,76.23,7.910000000000011
20038,Gabiria,País Vasco,Gipuzkoa,75.97,503,66.41,-9.560000000000002
20039,Getaria,País Vasco,Gipuzkoa,76.34,2825,77.43,1.0900000000000034
20040,Hernani,País Vasco,Gipuzkoa,66.89,20375,57.73,-9.160000000000004
20041,Hernialde,País Vasco,Gipuzkoa,59.34,314,50.95,-8.39
20042,Ibarra,País Vasco,Gipuzkoa,64.65,4143,55.41,-9.240000000000009
20043,Idiazabal,País Vasco,Gipuzkoa,69.21,2271,73.24,4.030000000000001
20044,Ikaztegieta,País Vasco,Gipuzkoa,73.52,483,67.13,-6.390000000000001
20045,Irun,País Vasco,Gipuzkoa,65.77,62635,54.07,-11.699999999999996
20046,Irura,País Vasco,Gipuzkoa,66.13,1885,58.26,-7.8699999999999974
20047,Itsasondo,País Vasco,Gipuzkoa,69.01,643,61.94,-7.070000000000007
20048,Larraul,País Vasco,Gipuzkoa,61.2,258,55.26,-5.940000000000005
20049,Lazkao,País Vasco,Gipuzkoa,69.56,5962,64,-5.560000000000002
20050,Leaburu,País Vasco,Gipuzkoa,63.27,385,63.38,0.10999999999999943
20051,Legazpi,País Vasco,Gipuzkoa,71.69,8337,63.94,-7.75
20052,Legorreta,País Vasco,Gipuzkoa,71.05,1432,69.6,-1.4500000000000028
20053,Lezo,País Vasco,Gipuzkoa,65.26,6011,59.21,-6.050000000000004
20054,Lizartza,País Vasco,Gipuzkoa,63.77,629,61.18,-2.5900000000000034
20055,Arrasate/Mondragón,País Vasco,Gipuzkoa,68.12,21760,60.14,-7.980000000000004
20056,Mutriku,País Vasco,Gipuzkoa,68.58,5304,63.58,-5
20057,Mutiloa,País Vasco,Gipuzkoa,74.75,259,65.04,-9.709999999999994
20058,Olaberria,País Vasco,Gipuzkoa,70.68,914,69.97,-0.710000000000008
20059,Oñati,País Vasco,Gipuzkoa,73.16,11515,64.11,-9.049999999999997
20060,Orexa,País Vasco,Gipuzkoa,86.21,114,83.72,-2.489999999999995
20061,Orio,País Vasco,Gipuzkoa,69.41,6062,66.78,-2.6299999999999955
20062,Ormaiztegi,País Vasco,Gipuzkoa,73.11,1242,68.88,-4.230000000000004
20063,Oiartzun,País Vasco,Gipuzkoa,69.94,10362,60.3,-9.64
20064,Pasaia,País Vasco,Gipuzkoa,64.21,15711,53.5,-10.709999999999994
20065,Soraluze-Placencia de las Armas,País Vasco,Gipuzkoa,67.89,3842,63.84,-4.049999999999997
20066,Errezil,País Vasco,Gipuzkoa,65.9,565,71.87,5.969999999999999
20067,Errenteria,País Vasco,Gipuzkoa,65.4,39023,54.19,-11.210000000000008
20068,Leintz-Gatzaga,País Vasco,Gipuzkoa,66.48,206,69.69,3.2099999999999937
20069,Donostia/San Sebastián,País Vasco,Gipuzkoa,69.22,187849,59.87,-9.350000000000001
20070,Segura,País Vasco,Gipuzkoa,73.62,1469,72.58,-1.0400000000000063
20071,Tolosa,País Vasco,Gipuzkoa,69.33,19886,61.07,-8.259999999999998
20072,Urnieta,País Vasco,Gipuzkoa,66.67,6181,53.66,-13.010000000000005
20073,Usurbil,País Vasco,Gipuzkoa,69.51,6166,60.51,-9.000000000000007
20074,Bergara,País Vasco,Gipuzkoa,72.73,14513,61.88,-10.850000000000001
20075,Villabona,País Vasco,Gipuzkoa,66.05,5833,58.08,-7.969999999999999
20076,Ordizia,País Vasco,Gipuzkoa,71.45,10424,62.29,-9.160000000000004
20077,Urretxu,País Vasco,Gipuzkoa,72.97,6738,54.47,-18.5
20078,Zaldibia,País Vasco,Gipuzkoa,71.65,1673,66.91,-4.740000000000009
20079,Zarautz,País Vasco,Gipuzkoa,72.21,23101,63.64,-8.569999999999993
20080,Zumarraga,País Vasco,Gipuzkoa,68.48,9636,61.65,-6.830000000000005
20081,Zumaia,País Vasco,Gipuzkoa,69.99,10153,62.62,-7.3699999999999974
20901,Mendaro,País Vasco,Gipuzkoa,68.62,1977,65.5,-3.1200000000000045
20902,Lasarte-Oria,País Vasco,Gipuzkoa,67.71,18949,57.36,-10.349999999999994
20903,Astigarraga,País Vasco,Gipuzkoa,66.66,7417,59.07,-7.589999999999996
20904,Baliarrain,País Vasco,Gipuzkoa,64.37,152,0,-64.37
20905,Orendain,País Vasco,Gipuzkoa,76.88,246,73.68,-3.1999999999999886
20906,Altzaga,País Vasco,Gipuzkoa,67.97,178,74.01,6.040000000000006
20907,Gaztelu,País Vasco,Gipuzkoa,69.49,173,68.79,-0.6999999999999886
48001,Abadiño,País Vasco,Bizkaia,69.4,7708,65.15,-4.25
48002,Abanto y Ciérvana-Abanto Zierbena,País Vasco,Bizkaia,70.72,9369,61.28,-9.439999999999998
48003,Amorebieta-Etxano,País Vasco,Bizkaia,71.46,19587,64.35,-7.109999999999999
48004,Amoroto,País Vasco,Bizkaia,75.15,398,63.71,-11.440000000000005
48005,Arakaldo,País Vasco,Bizkaia,68.97,158,71.65,2.680000000000007
48006,Arantzazu,País Vasco,Bizkaia,78.83,401,81.66,2.8299999999999983
48007,Munitibar-Arbatzegi Gerrikaitz,País Vasco,Bizkaia,62.47,473,60.75,-1.7199999999999989
48008,Artzentales,País Vasco,Bizkaia,68.14,720,72.24,4.099999999999994
48009,Arrankudiaga,País Vasco,Bizkaia,75.58,1008,76.2,0.6200000000000045
48010,Arrieta,País Vasco,Bizkaia,72.06,576,69.37,-2.6899999999999977
48011,Arrigorriaga,País Vasco,Bizkaia,70.05,11954,62.59,-7.459999999999994
48012,Bakio,País Vasco,Bizkaia,78.27,2812,73.87,-4.3999999999999915
48013,Barakaldo,País Vasco,Bizkaia,67.53,100535,55.97,-11.560000000000002
48014,Barrika,País Vasco,Bizkaia,68.76,1547,61.28,-7.480000000000004
48015,Basauri,País Vasco,Bizkaia,67.84,40324,55.55,-12.290000000000006
48016,Berango,País Vasco,Bizkaia,72.45,7347,60.58,-11.870000000000005
48017,Bermeo,País Vasco,Bizkaia,68.05,16755,63.36,-4.689999999999998
48018,Berriatua,País Vasco,Bizkaia,65.93,1220,61.27,-4.660000000000004
48019,Berriz,País Vasco,Bizkaia,70.69,4535,61.69,-9
48020,Bilbao,País Vasco,Bizkaia,67.78,344127,56.15,-11.630000000000003
48021,Busturia,País Vasco,Bizkaia,67.25,1667,66.56,-0.6899999999999977
48022,Karrantza Harana/Valle de Carranza,País Vasco,Bizkaia,62.21,2712,79.13,16.919999999999995
48023,Artea,País Vasco,Bizkaia,77.89,746,79.62,1.730000000000004
48024,Zeanuri,País Vasco,Bizkaia,76.1,1271,75.07,-1.0300000000000011
48025,Zeberio,País Vasco,Bizkaia,76.32,1084,80.04,3.720000000000013
48026,Dima,País Vasco,Bizkaia,73.67,1454,76.95,3.280000000000001
48027,Durango,País Vasco,Bizkaia,71.4,29609,64.05,-7.3500000000000085
48028,Ea,País Vasco,Bizkaia,80.79,824,76.22,-4.570000000000007
48029,Etxebarri,País Vasco,Bizkaia,69.77,11780,62.7,-7.069999999999993
48030,Etxebarria,País Vasco,Bizkaia,75.97,787,79.86,3.8900000000000006
48031,Elantxobe,País Vasco,Bizkaia,72.94,349,81.31,8.370000000000005
48032,Elorrio,País Vasco,Bizkaia,74.4,7309,68.17,-6.230000000000004
48033,Ereño,País Vasco,Bizkaia,74.65,267,71.98,-2.6700000000000017
48034,Ermua,País Vasco,Bizkaia,69.63,15589,62.34,-7.289999999999992
48035,Fruiz,País Vasco,Bizkaia,77.34,550,78.94,1.5999999999999943
48036,Galdakao,País Vasco,Bizkaia,68.71,29285,61.87,-6.839999999999996
48037,Galdames,País Vasco,Bizkaia,71.41,837,73.05,1.6400000000000006
48038,Gamiz-Fika,País Vasco,Bizkaia,72.02,1391,70.21,-1.8100000000000023
48039,Garai,País Vasco,Bizkaia,87.01,334,91.01,4
48040,Gatika,País Vasco,Bizkaia,71.6,1642,71.53,-0.06999999999999318
48041,Gautegiz Arteaga,País Vasco,Bizkaia,79.77,866,77.91,-1.8599999999999994
48042,Gordexola,País Vasco,Bizkaia,77.63,1711,75.92,-1.7099999999999937
48043,Gorliz,País Vasco,Bizkaia,72.69,6031,65.14,-7.549999999999997
48044,Getxo,País Vasco,Bizkaia,73.04,76365,62.34,-10.700000000000003
48045,Güeñes,País Vasco,Bizkaia,73.96,6737,68.66,-5.299999999999997
48046,Gernika-Lumo,País Vasco,Bizkaia,73.66,16855,67.54,-6.11999999999999
48047,Gizaburuaga,País Vasco,Bizkaia,71.43,192,77.53,6.099999999999994
