cod_mun,municipio,provincia,zona_iso,d_previo,d_actual,variacion,pob
42185,Torreblacos,Soria,Meseta de Soria,36,34.5,1.5,26
42189,Ucero,Soria,Meseta de Soria,36,34.5,1.5,86
42194,Valdemaluque,Soria,Meseta de Soria,36,34.5,1.5,143
42195,Valdenebro,Soria,Meseta de Soria,36,34.5,1.5,93
42202,Velilla de los Ajos,Soria,Meseta de Soria,36,34.5,1.5,16
42204,Viana de Duero,Soria,Meseta de Soria,36,34.5,1.5,50
42206,Villanueva de Gormaz,Soria,Meseta de Soria,36,34.5,1.5,8
42213,Villaseca de Arciel,Soria,Meseta de Soria,36,34.5,1.5,23
42043,Burgo de Osma-Ciudad de Osma,Soria,Meseta de Soria,36,34.5,1.5,5150
42044,Cabrejas del Campo,Soria,Meseta de Soria,36,34.5,1.5,52
42088,Fuentelmonge,Soria,Meseta de Soria,36,34.5,1.5,64
42090,Fuentepinilla,Soria,Meseta de Soria,36,34.5,1.5,80
42145,Quintanas de Gormaz,Soria,Meseta de Soria,36,34.5,1.5,130
42149,Los Rábanos,Soria,Meseta de Soria,36,34.5,1.5,472
42197,Valderrodilla,Soria,Meseta de Soria,36,34.5,1.5,63
42200,Velamazán,Soria,Meseta de Soria,36,34.5,1.5,67
09001,Abajas,Burgos,Norte de Burgos,36,34.5,1.5,28
09006,Aguas Cándidas,Burgos,Norte de Burgos,36,34.5,1.5,60
09007,Aguilar de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,54
09010,Alcocero de Mola,Burgos,Norte de Burgos,36,34.5,1.5,41
09013,Altable,Burgos,Norte de Burgos,36,34.5,1.5,46
09016,Ameyugo,Burgos,Norte de Burgos,36,34.5,1.5,117
09036,Bañuelos de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,34
09043,Los Barrios de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,187
09046,Bascuñana,Burgos,Norte de Burgos,36,34.5,1.5,20
09048,Belorado,Burgos,Norte de Burgos,36,34.5,1.5,1799
09050,Berberana,Burgos,Norte de Burgos,36,34.5,1.5,50
09052,Berzosa de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,26
09054,Bozoó,Burgos,Norte de Burgos,36,34.5,1.5,101
09056,Briviesca,Burgos,Norte de Burgos,36,34.5,1.5,6401
09068,Cantabrana,Burgos,Norte de Burgos,36,34.5,1.5,21
09071,Carcedo de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,50
09076,Carrias,Burgos,Norte de Burgos,36,34.5,1.5,24
09077,Cascajares de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,28
09082,Castildelgado,Burgos,Norte de Burgos,36,34.5,1.5,35
09083,Castil de Peones,Burgos,Norte de Burgos,36,34.5,1.5,26
09098,Cerezo de Río Tirón,Burgos,Norte de Burgos,36,34.5,1.5,496
09102,Cillaperlata,Burgos,Norte de Burgos,36,34.5,1.5,34
09115,Cubo de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,102
09120,Encío,Burgos,Norte de Burgos,36,34.5,1.5,43
09123,Espinosa del Camino,Burgos,Norte de Burgos,36,34.5,1.5,44
09132,Fresno de Río Tirón,Burgos,Norte de Burgos,36,34.5,1.5,167
09134,Frías,Burgos,Norte de Burgos,36,34.5,1.5,267
09178,Ibrillos,Burgos,Norte de Burgos,36,34.5,1.5,33
09189,Junta de Traslaloma,Burgos,Norte de Burgos,36,34.5,1.5,124
09190,Junta de Villalba de Losa,Burgos,Norte de Burgos,36,34.5,1.5,81
09192,Jurisdicción de San Zadornil,Burgos,Norte de Burgos,36,34.5,1.5,68
09195,Llano de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,48
09209,Medina de Pomar,Burgos,Norte de Burgos,36,34.5,1.5,5853
09213,Merindad de Cuesta-Urria,Burgos,Norte de Burgos,36,34.5,1.5,274
09214,Merindad de Montija,Burgos,Norte de Burgos,36,34.5,1.5,741
09217,Merindad de Valdivielso,Burgos,Norte de Burgos,36,34.5,1.5,404
09219,Miranda de Ebro,Burgos,Norte de Burgos,36,34.5,1.5,35587
09220,Miraveche,Burgos,Norte de Burgos,36,34.5,1.5,94
09230,Navas de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,26
09238,Oña,Burgos,Norte de Burgos,36,34.5,1.5,967
09265,Piérnigas,Burgos,Norte de Burgos,36,34.5,1.5,39
09272,Poza de la Sal,Burgos,Norte de Burgos,36,34.5,1.5,286
09273,Prádanos de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,60
09280,Quintanabureba,Burgos,Norte de Burgos,36,34.5,1.5,32
09283,Quintanaélez,Burgos,Norte de Burgos,36,34.5,1.5,49
09292,Quintanavides,Burgos,Norte de Burgos,36,34.5,1.5,69
09298,Quintanilla San García,Burgos,Norte de Burgos,36,34.5,1.5,70
09307,Redecilla del Camino,Burgos,Norte de Burgos,36,34.5,1.5,105
09308,Redecilla del Campo,Burgos,Norte de Burgos,36,34.5,1.5,68
09310,Reinoso,Burgos,Norte de Burgos,36,34.5,1.5,16
09323,Rojas,Burgos,Norte de Burgos,36,34.5,1.5,59
09329,Salas de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,135
09347,Santa Gadea del Cid,Burgos,Norte de Burgos,36,34.5,1.5,164
09394,Trespaderne,Burgos,Norte de Burgos,36,34.5,1.5,732
09408,Vallarta de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,42
09409,Valle de Manzanedo,Burgos,Norte de Burgos,36,34.5,1.5,127
09410,Valle de Mena,Burgos,Norte de Burgos,36,34.5,1.5,4089
09411,Valle de Oca,Burgos,Norte de Burgos,36,34.5,1.5,165
09412,Valle de Tobalina,Burgos,Norte de Burgos,36,34.5,1.5,879
09416,Valle de Zamanzas,Burgos,Norte de Burgos,36,34.5,1.5,49
09419,Valluércanes,Burgos,Norte de Burgos,36,34.5,1.5,67
09422,La Vid de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,24
09423,Vileña,Burgos,Norte de Burgos,36,34.5,1.5,26
09424,Viloria de Rioja,Burgos,Norte de Burgos,36,34.5,1.5,37
09445,Villambistia,Burgos,Norte de Burgos,36,34.5,1.5,47
09454,Villanueva de Teba,Burgos,Norte de Burgos,36,34.5,1.5,45
09908,Valle de Losa,Burgos,Norte de Burgos,36,34.5,1.5,502
09057,Bugedo,Burgos,Norte de Burgos,36,34.5,1.5,198
09060,Busto de Bureba,Burgos,Norte de Burgos,36,34.5,1.5,141
09135,Fuentebureba,Burgos,Norte de Burgos,36,34.5,1.5,43
09149,Grisaleña,Burgos,Norte de Burgos,36,34.5,1.5,61
09251,Pancorbo,Burgos,Norte de Burgos,36,34.5,1.5,433
09255,Partido de la Sierra en Tobalina,Burgos,Norte de Burgos,36,34.5,1.5,88
09353,Santa María Rivarredonda,Burgos,Norte de Burgos,36,34.5,1.5,91
09392,Tosantos,Burgos,Norte de Burgos,36,34.5,1.5,53
09485,Zuñeda,Burgos,Norte de Burgos,36,34.5,1.5,57
09903,Villarcayo de Merindad de Castilla la Vieja,Burgos,Norte de Burgos,36,34.5,1.5,4010
08004,Alpens,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,273
08016,Bagà,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,2147
08024,Borredà,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,439
08045,Capolat,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,88
08050,Castellar del Riu,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,169
08052,Castellar de n'Hug,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,171
08057,Castell de l'Areny,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,69
08078,L'Espunyola,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,269
08080,Fígols,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,46
08093,Gisclareny,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,27
08099,Guardiola de Berguedà,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,935
08131,Montesquiu,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,1106
08132,Montmajor,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,483
08142,La Nou de Berguedà,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,170
08166,La Pobla de Lillet,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,1087
08190,Saldes,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,301
08216,Sant Jaume de Frontanyà,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,29
08233,Sant Pere de Torelló,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,2571
08237,Sant Quirze de Besora,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,2109
08241,Sant Sadurní d'Osormort,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,89
08253,Santa Maria de Besora,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,164
08254,L'Esquirol,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,2265
08268,Cercs,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,1197
08272,Sora,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,217
08275,Tavèrnoles,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,339
08280,Tavertet,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,126
08293,Vallcebre,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,274
08299,Vilada,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,430
08303,Vilanova de Sau,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,309
08901,Rupit i Pruit,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,276
08903,Sant Julià de Cerdanyola,Barcelona,Prepirineo de Barcelona,34,34.5,-0.5,241
37013,Aldeacipreste,Salamanca,Sur Salamanca,36,34.5,1.5,93
37071,La Calzada de Béjar,Salamanca,Sur Salamanca,36,34.5,1.5,89
37090,Las Casas del Conde,Salamanca,Sur Salamanca,36,34.5,1.5,61
37098,Cepeda,Salamanca,Sur Salamanca,36,34.5,1.5,292
37102,El Cerro,Salamanca,Sur Salamanca,36,34.5,1.5,368
37109,Colmenar de Montemayor,Salamanca,Sur Salamanca,36,34.5,1.5,180
37112,Cristóbal,Salamanca,Sur Salamanca,36,34.5,1.5,168
37124,Endrinal,Salamanca,Sur Salamanca,36,34.5,1.5,203
37147,Garcibuey,Salamanca,Sur Salamanca,36,34.5,1.5,200
37158,Herguijuela de la Sierra,Salamanca,Sur Salamanca,36,34.5,1.5,230
37159,Herguijuela del Campo,Salamanca,Sur Salamanca,36,34.5,1.5,66
37161,Horcajo de Montemayor,Salamanca,Sur Salamanca,36,34.5,1.5,110
37168,Lagunilla,Salamanca,Sur Salamanca,36,34.5,1.5,442
37176,Madroñal,Salamanca,Sur Salamanca,36,34.5,1.5,140
37195,Molinillo,Salamanca,Sur Salamanca,36,34.5,1.5,48
37196,Monforte de la Sierra,Salamanca,Sur Salamanca,36,34.5,1.5,60
37197,Monleón,Salamanca,Sur Salamanca,36,34.5,1.5,89
37201,Montemayor del Río,Salamanca,Sur Salamanca,36,34.5,1.5,266
37251,Peromingo,Salamanca,Sur Salamanca,36,34.5,1.5,122
37252,Pinedas,Salamanca,Sur Salamanca,36,34.5,1.5,107
37259,Puebla de San Medel,Salamanca,Sur Salamanca,36,34.5,1.5,33
37284,San Esteban de la Sierra,Salamanca,Sur Salamanca,36,34.5,1.5,371
37286,San Martín del Castañar,Salamanca,Sur Salamanca,36,34.5,1.5,240
37287,San Miguel de Valero,Salamanca,Sur Salamanca,36,34.5,1.5,318
37298,Santibáñez de la Sierra,Salamanca,Sur Salamanca,36,34.5,1.5,156
37300,Los Santos,Salamanca,Sur Salamanca,36,34.5,1.5,593
37305,Sequeros,Salamanca,Sur Salamanca,36,34.5,1.5,215
37325,El Tornadizo,Salamanca,Sur Salamanca,36,34.5,1.5,87
37331,Valdefuentes de Sangusín,Salamanca,Sur Salamanca,36,34.5,1.5,187
37332,Valdehijaderos,Salamanca,Sur Salamanca,36,34.5,1.5,83
37333,Valdelacasa,Salamanca,Sur Salamanca,36,34.5,1.5,197
37334,Valdelageve,Salamanca,Sur Salamanca,36,34.5,1.5,69
37339,Valero,Salamanca,Sur Salamanca,36,34.5,1.5,304
37341,Valverde de Valdelacasa,Salamanca,Sur Salamanca,36,34.5,1.5,54
37355,Villanueva del Conde,Salamanca,Sur Salamanca,36,34.5,1.5,179
37193,Miranda del Castañar,Salamanca,Sur Salamanca,36,34.5,1.5,392
37194,Mogarraz,Salamanca,Sur Salamanca,36,34.5,1.5,248
37309,La Sierpe,Salamanca,Sur Salamanca,36,34.5,1.5,43
37313,Sotoserrano,Salamanca,Sur Salamanca,36,34.5,1.5,530
35004,Arrecife,Las Palmas,Lanzarote,34,34.4,-0.3999999999999986,64735
35010,Haría,Las Palmas,Lanzarote,34,34.4,-0.3999999999999986,5543
35018,San Bartolomé,Las Palmas,Lanzarote,34,34.4,-0.3999999999999986,19443
35024,Teguise,Las Palmas,Lanzarote,34,34.4,-0.3999999999999986,23788
35028,Tías,Las Palmas,Lanzarote,34,34.4,-0.3999999999999986,21296
35029,Tinajo,Las Palmas,Lanzarote,34,34.4,-0.3999999999999986,6725
35034,Yaiza,Las Palmas,Lanzarote,34,34.4,-0.3999999999999986,17268
19001,Abánades,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,63
19002,Ablanque,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,68
19008,Albendiego,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,46
19010,Alcolea de las Peñas,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,12
19011,Alcolea del Pinar,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,331
19017,Algora,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,101
19031,Angón,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,7
19032,Anguita,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,160
19033,Anquela del Ducado,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,60
19042,Arroyo de las Fraguas,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,33
19044,Atienza,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,440
19047,Baides,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,56
19049,Bañuelos,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,13
19052,La Bodera,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,21
19061,Campisábalos,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,90
19065,Cantalojas,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,126
19067,El Cardoso de la Sierra,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,57
19087,Cincovillas,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,23
19089,Ciruelos del Pinar,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,28
19090,Cobeta,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,101
19095,Condemios de Abajo,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,12
19096,Condemios de Arriba,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,116
19097,Congostrina,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,14
19114,Esplegares,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,37
19116,Estriégana,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,11
19127,Galve de Sorbe,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,96
19129,Gascueña de Bornova,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,31
19145,Hortezuela de Océn,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,40
19146,La Huerce,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,56
19147,Huérmeces del Cerro,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,42
19162,Luzaga,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,68
19163,Luzón,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,63
19165,Majaelrayo,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,53
19168,Mandayona,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,306
19175,Mazarete,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,27
19181,Miedes de Atienza,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,58
19185,La Miñosa,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,30
19197,Las Navas de Jadraque,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,37
19198,Negredo,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,13
19201,Olmeda de Cobeta,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,61
19208,Pálmaces de Jadraque,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,47
19210,Paredes de Sigüenza,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,24
19218,Pinilla de Jadraque,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,51
19226,Prádena de Atienza,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,56
19231,Rebollosa de Jadraque,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,10
19234,Retiendas,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,54
19235,Riba de Saelices,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,103
19238,Riofrío del Llano,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,64
19240,Robledo de Corpes,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,47
19241,Romanillos de Atienza,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,31
19246,Saelices de la Sal,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,48
19251,Saúca,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,46
19254,Selas,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,37
19259,Somolinos,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,28
19260,El Sotillo,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,34
19261,Sotodosos,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,29
19262,Tamajón,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,149
19270,Tordelrábano,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,16
19278,Torrecuadradilla,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,29
19282,Torremocha del Campo,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,193
19294,Ujados,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,26
19303,Valdelcubo,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,38
19305,Valdepeñas de la Sierra,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,145
19307,Valdesotos,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,29
19311,Valverde de los Arroyos,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,91
19314,Viana de Jadraque,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,39
19901,Semillas,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,29
19057,Bustares,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,71
19060,Campillo de Ranas,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,156
19135,Hiendelaencina,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,115
19136,Hijes,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,20
19202,La Olmeda de Jadraque,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,19
19203,El Ordial,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,35
19256,Sienes,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,47
19257,Sigüenza,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,4745
19321,Villares de Jadraque,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,50
19334,Zarzuela de Jadraque,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,60
19153,Iniéstola,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,18
19250,Santiuste,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,16
19288,Tortuero,Guadalajara,Serranía de Guadalajara,34,34.4,-0.3999999999999986,20
07005,Andratx,Baleares,Sur de Mallorca,36,34.4,1.6000000000000014,12096
07011,Calvià,Baleares,Sur de Mallorca,36,34.4,1.6000000000000014,53496
07013,Campos,Baleares,Sur de Mallorca,36,34.4,1.6000000000000014,11817
07031,Llucmajor,Baleares,Sur de Mallorca,36,34.4,1.6000000000000014,39156
07036,Marratxí,Baleares,Sur de Mallorca,36,34.4,1.6000000000000014,39455
07040,Palma,Baleares,Sur de Mallorca,36,34.4,1.6000000000000014,430640
07059,Ses Salines,Baleares,Sur de Mallorca,36,34.4,1.6000000000000014,5032
07022,Felanitx,Baleares,Levante mallorquín,36,34.3,1.7000000000000028,18636
07033,Manacor,Baleares,Levante mallorquín,36,34.3,1.7000000000000028,46614
07051,Sant Llorenç des Cardassar,Baleares,Levante mallorquín,36,34.3,1.7000000000000028,9378
07057,Santanyí,Baleares,Levante mallorquín,36,34.3,1.7000000000000028,12561
07062,Son Servera,Baleares,Levante mallorquín,36,34.3,1.7000000000000028,12129
12001,Atzeneta del Maestrat,Castellón,Interior sur de Castellón,36,34.2,1.7999999999999972,1319
12002,Aín,Castellón,Interior sur de Castellón,36,34.2,1.7999999999999972,130
12005,L'Alcora,Castellón,Interior sur de Castellón,36,34.2,1.7999999999999972,10517
12006,Alcudia de Veo,Castellón,Interior sur de Castellón,36,34.2,1.7999999999999972,206
12008,Algimia de Almonacid,Castellón,Interior sur de Castellón,36,34.2,1.7999999999999972,249
12010,Almedíjar,Castellón,Interior sur de Castellón,36,34.2,1.7999999999999972,280
12012,Altura,Castellón,Interior sur de Castellón,36,34.2,1.7999999999999972,3753
12013,Arañuel,Castellón,Interior sur de Castellón,36,34.2,1.7999999999999972,164
12015,Argelita,Castellón,Interior sur de Castellón,36,34.2,1.7999999999999972,159
12017,Ayódar,Castellón,Interior sur de Castellón,36,34.2,1.7999999999999972,178
