indicativo,fecha_falsa,tmax_mean_smooth,tmin_mean_smooth,permax_p5_smooth,permax_p95_smooth,permin_p5_smooth,permin_p95_smooth,tmax,tmin,estacion,provincia,diferencia
5210X,2024-10-22,NA,NA,15.50904488488402,28.07802946709615,5.609891760603445,13.215978152776229,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-10-23,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-10-24,22.03530829908981,9.874108392627416,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-10-25,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-10-26,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-10-27,NA,NA,14.293218457133417,26.8321760151009,4.731098458844827,12.463841029440903,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-10-28,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-10-29,20.77678284792777,9.05225642193674,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-10-30,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-10-31,NA,NA,13.139627509255837,25.33612634350994,3.87343443695752,11.670394619662533,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-01,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-02,19.453903028251737,8.177203495964147,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-03,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-04,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-05,NA,NA,12.11114116843946,24.002001115147383,3.0122227222345797,10.946804046212044,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-06,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-07,18.253291084955386,7.342868937555756,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-09,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-10,NA,NA,11.251936061598782,22.75908392874756,2.061811219239729,10.221976439438173,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-11,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-12,17.104467113359554,6.46664058194818,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-13,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-14,NA,NA,10.506039943276054,21.619658562233365,1.1400788065626335,9.548662275156822,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-16,16.056217994654187,5.622453724018955,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-17,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-18,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-19,NA,NA,9.787066379065594,20.80919938315482,0.3475445200192723,9.074086498035127,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-21,15.268587993550558,4.953959301220711,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-22,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-23,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-24,NA,NA,9.110554645786353,20.217106937426276,-0.4153424084813715,8.731838614601429,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-25,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-26,14.652344360968709,4.380056879978077,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-27,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-28,NA,NA,8.658592082182397,19.721141303069817,-0.967753988174522,8.439987151471648,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-29,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-11-30,14.17796248754876,3.9139301381330656,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-01,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-02,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-03,NA,NA,8.442815943288087,19.351672581526515,-1.2637249215890671,8.210982735219789,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-04,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-05,13.85414072894154,3.580878791923815,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-06,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-07,NA,NA,8.374531336030334,19.077191136220808,-1.441574906480196,8.037114463810349,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-08,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-09,13.661758266480527,3.3202029957931423,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-10,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-11,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-12,NA,NA,8.425190410402864,18.830458912345524,-1.5763863767121564,7.889161844787861,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-13,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-14,13.575393952427664,3.0811126381584515,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-15,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-16,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-17,NA,NA,8.614469673116579,18.666715590516507,-1.6066370686637497,7.795712302678294,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-18,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-19,13.614675518192026,2.9080511620189355,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-20,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-21,NA,NA,8.959010132977504,18.56856452912933,-1.5432418915508166,7.742889794987989,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-22,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-23,13.778653638219254,2.789489330778715,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-24,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-25,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-26,NA,NA,9.456355576830514,18.52883851459744,-1.3967865283827017,7.72456321983374,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-27,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-28,14.0643952547383,2.7173746501382685,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-29,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-30,NA,NA,NA,NA,NA,NA,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
5210X,2024-12-31,NA,NA,10.101396455117936,18.55789781837816,-1.1585716408183284,7.747736091588085,NA,NA,Villanueva del Arzobispo,Jaén,-1.186441068737878
9121X,2024-01-01,NA,NA,3.4902967982346516,15.40480537468189,-2.5645916442895618,8.573427587995207,11,4.5,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-02,9.962226127871933,2.6621288517539723,NA,NA,NA,NA,13.3,4.3,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-03,NA,NA,NA,NA,NA,NA,16,7.9,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-04,NA,NA,NA,NA,NA,NA,9.7,1.6,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-05,NA,NA,3.59075300556805,14.920592371527592,-2.374522737967818,8.175496579410863,8.8,3.7,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-06,9.589332104766704,2.570397609886586,NA,NA,NA,NA,5.3,3.5,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-07,NA,NA,NA,NA,NA,NA,7.2,2.8,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-08,NA,NA,NA,NA,NA,NA,7.4,0.6,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-09,NA,NA,NA,NA,NA,NA,6.2,-1.5,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-10,NA,NA,3.682708144576406,14.573138005297412,-2.217320828443909,7.839134688190648,4.3,1.9,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-11,9.316811945483211,2.490041691649497,NA,NA,NA,NA,4.9,2.2,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-12,NA,NA,NA,NA,NA,NA,8.2,-0.9,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-13,NA,NA,NA,NA,NA,NA,5.9,-1.3,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-14,NA,NA,3.762208403025733,14.363617904304018,-2.098580654201745,7.563605590397646,13.6,1.9,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-15,9.149304062085765,2.4159282112887457,NA,NA,NA,NA,15.8,10.6,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-16,NA,NA,NA,NA,NA,NA,11.7,8.9,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-17,NA,NA,NA,NA,NA,NA,17,9.9,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-18,NA,NA,NA,NA,NA,NA,15.5,5.5,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-19,NA,NA,3.833214226674507,14.2921115532785,-2.013682951034262,7.34763151685768,5.5,-0.5,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-20,9.08630179332016,2.350395704491248,NA,NA,NA,NA,8,-3.9,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-21,NA,NA,NA,NA,NA,NA,11.8,-4.2,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-22,NA,NA,NA,NA,NA,NA,15.2,0.7,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-23,NA,NA,NA,NA,NA,NA,15.6,9.3,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-24,NA,NA,3.9042638719332463,14.35252369783015,-1.9516532887386633,7.19149340338562,20.5,4.6,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-25,9.11683019379787,2.3041648880749297,NA,NA,NA,NA,21,2.6,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-26,NA,NA,NA,NA,NA,NA,16.3,1.8,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-27,NA,NA,NA,NA,NA,NA,14.5,1.9,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-28,NA,NA,3.9648648629356615,14.530024347711375,-1.934389225187672,7.08930569704608,12.4,2.7,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-29,9.249265441076322,2.2646026874454925,NA,NA,NA,NA,8.8,5,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-30,NA,NA,NA,NA,NA,NA,10.6,7.9,Haro,La Rioja,-1.4356896427621386
9121X,2024-01-31,NA,NA,NA,NA,NA,NA,15.1,3.7,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-01,NA,NA,NA,NA,NA,NA,13.8,2,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-02,NA,NA,4.019588488901095,14.846106163045867,-1.9444419585685124,7.052173900702117,13.5,6.6,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-03,9.47675726120822,2.242728016018837,NA,NA,NA,NA,14.6,2.3,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-04,NA,NA,NA,NA,NA,NA,18.1,-0.1,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-05,NA,NA,NA,NA,NA,NA,15.9,0.4,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-06,NA,NA,4.0153465778653645,15.376557014910562,-2.0049187278346876,7.121933811401788,14.9,3.8,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-07,9.803203814500346,2.2360177806467636,NA,NA,NA,NA,13.6,2.4,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-08,NA,NA,NA,NA,NA,NA,15.5,7.8,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-09,NA,NA,NA,NA,NA,NA,11.8,8.7,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-10,NA,NA,NA,NA,NA,NA,11.7,4.5,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-11,NA,NA,3.891419624502037,16.15907515673988,-2.1722544220945914,7.316408165078922,11.1,3.2,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-12,10.252804292375677,2.215548619024229,NA,NA,NA,NA,14.6,5.6,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-13,NA,NA,NA,NA,NA,NA,18.5,2,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-14,NA,NA,NA,NA,NA,NA,15.8,4.1,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-15,NA,NA,NA,NA,NA,NA,16.1,10.2,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-16,NA,NA,3.985930310568671,16.942756200413307,-2.1754884354583734,7.479447642927033,13,5.1,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-17,10.754443318658732,2.2853309232316317,NA,NA,NA,NA,15.4,1.7,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-18,NA,NA,NA,NA,NA,NA,17.6,1.4,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-19,NA,NA,NA,NA,NA,NA,16,7,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-20,NA,NA,4.3177707397677585,17.867086583942456,-2.016129896271566,7.626736794617493,15.6,1.4,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-21,11.379879168125152,2.472441052524378,NA,NA,NA,NA,16.5,1.9,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-22,NA,NA,NA,NA,NA,NA,18.2,4.3,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-23,NA,NA,NA,NA,NA,NA,11.7,3.4,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-24,NA,NA,NA,NA,NA,NA,11,3,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-25,NA,NA,4.753541859656959,18.806336514191813,-1.7806883617198153,7.789375422254126,15.2,5,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-26,12.042402312104848,2.713004112932022,NA,NA,NA,NA,10.7,3.7,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-27,NA,NA,NA,NA,NA,NA,7.8,3.3,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-28,NA,NA,NA,NA,NA,NA,10.8,5.5,Haro,La Rioja,-1.4356896427621386
9121X,2024-02-29,NA,NA,NA,NA,NA,NA,12.4,3.4,Haro,La Rioja,-1.4356896427621386
9121X,2024-03-01,NA,NA,5.265359945769918,19.59685261312745,-1.4545673742184704,7.949600767095744,12,1.9,Haro,La Rioja,-1.4356896427621386
9121X,2024-03-02,NA,NA,NA,NA,NA,NA,11.6,2.5,Haro,La Rioja,-1.4356896427621386
9121X,2024-03-03,12.64348586585834,2.968507639575086,NA,NA,NA,NA,8.4,1.4,Haro,La Rioja,-1.4356896427621386
9121X,2024-03-04,NA,NA,NA,NA,NA,NA,14.2,1.8,Haro,La Rioja,-1.4356896427621386
