fecha,indicativo,nombre_clean,provincia,tmax,calor
2024-03-06,C316I,Arure,Sta. Cruz de Tenerife," 17,3",6
2024-03-07,C316I,Arure,Sta. Cruz de Tenerife," 14,6",3
2024-03-07,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,5",6
2024-03-07,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  9,0",0
2024-03-07,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,8",5
2024-03-07,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 18,2",6
2024-03-08,C129V,Fuencaliente,Sta. Cruz de Tenerife," 21,7",3
2024-03-08,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,4",4
2024-03-08,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 15,0",0
2024-03-08,C316I,Arure,Sta. Cruz de Tenerife," 14,8",1
2024-03-08,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  6,8",0
2024-03-09,C316I,Arure,Sta. Cruz de Tenerife," 16,9",2
2024-03-09,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,7",5
2024-03-09,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 10,2",0
2024-03-09,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,5",3
2024-03-09,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,8",0
2024-03-10,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,9",5
2024-03-10,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 13,9",0
2024-03-10,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,6",0
2024-03-10,C316I,Arure,Sta. Cruz de Tenerife," 17,7",0
2024-03-10,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 23,7",2
2024-03-11,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,7",5
2024-03-11,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 12,8",0
2024-03-11,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,9",0
2024-03-11,C316I,Arure,Sta. Cruz de Tenerife," 16,8",0
2024-03-11,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,1",4
2024-03-12,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 17,2",0
2024-03-12,C129V,Fuencaliente,Sta. Cruz de Tenerife," 22,0",4
2024-03-12,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 10,8",0
2024-03-12,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,2",5
2024-03-12,C316I,Arure,Sta. Cruz de Tenerife," 17,5",0
2024-03-13,C316I,Arure,Sta. Cruz de Tenerife," 17,9",0
2024-03-13,C129V,Fuencaliente,Sta. Cruz de Tenerife," 22,4",5
2024-03-13,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 15,3",6
2024-03-13,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,6",6
2024-03-13,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 19,9",6
2024-03-14,C316I,Arure,Sta. Cruz de Tenerife," 18,7",3
2024-03-14,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,9",6
2024-03-14,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 20,1",6
2024-03-14,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,6",6
2024-03-14,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,6",6
2024-03-15,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,6",6
2024-03-15,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 17,4",6
2024-03-15,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,5",6
2024-03-15,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 20,7",6
2024-03-15,C316I,Arure,Sta. Cruz de Tenerife," 19,3",4
2024-03-16,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,1",6
2024-03-16,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 15,9",6
2024-03-16,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 28,3",6
2024-03-16,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 23,2",6
2024-03-16,C316I,Arure,Sta. Cruz de Tenerife," 26,5",6
2024-03-17,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,9",6
2024-03-17,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 15,6",6
2024-03-17,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 27,6",6
2024-03-17,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 26,9",6
2024-03-17,C316I,Arure,Sta. Cruz de Tenerife," 27,2",6
2024-03-18,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,1",5
2024-03-18,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 14,4",6
2024-03-18,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 26,3",5
2024-03-18,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,8",6
2024-03-18,C316I,Arure,Sta. Cruz de Tenerife," 20,4",6
2024-03-19,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,3",6
2024-03-19,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,5",4
2024-03-19,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 19,1",6
2024-03-19,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,8",5
2024-03-19,C316I,Arure,Sta. Cruz de Tenerife," 16,7",6
2024-03-20,C316I,Arure,Sta. Cruz de Tenerife," 16,2",4
2024-03-20,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,4",6
2024-03-20,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 12,3",6
2024-03-20,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,6",5
2024-03-20,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 17,2",6
2024-03-21,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 17,2",6
2024-03-21,C316I,Arure,Sta. Cruz de Tenerife," 14,6",3
2024-03-21,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,1",6
2024-03-21,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  9,8",0
2024-03-21,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,1",5
2024-03-22,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,2",0
2024-03-22,C129V,Fuencaliente,Sta. Cruz de Tenerife," 22,1",4
2024-03-22,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  2,5",0
2024-03-22,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 23,5",4
2024-03-22,C316I,Arure,Sta. Cruz de Tenerife," 14,5",6
2024-03-23,C316I,Arure,Sta. Cruz de Tenerife," 13,0",4
2024-03-23,C129V,Fuencaliente,Sta. Cruz de Tenerife," 22,0",3
2024-03-23,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  2,5",6
2024-03-23,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 22,4",3
2024-03-23,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 15,7",6
2024-03-24,C316I,Arure,Sta. Cruz de Tenerife," 15,7",6
2024-03-24,C129V,Fuencaliente,Sta. Cruz de Tenerife," 22,5",5
2024-03-24,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  3,7",0
2024-03-24,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 23,6",5
2024-03-24,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 17,0",6
2024-03-25,C316I,Arure,Sta. Cruz de Tenerife," 15,2",6
2024-03-25,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,9",6
2024-03-25,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  9,5",6
2024-03-25,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 26,6",6
2024-03-25,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 18,5",6
2024-03-26,C316I,Arure,Sta. Cruz de Tenerife," 12,9",0
2024-03-26,C129V,Fuencaliente,Sta. Cruz de Tenerife," 21,7",3
2024-03-26,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  4,3",0
2024-03-26,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 21,8",2
2024-03-26,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 15,5",6
2024-03-27,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 18,0",6
2024-03-27,C129V,Fuencaliente,Sta. Cruz de Tenerife," 21,0",1
2024-03-27,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  7,8",6
2024-03-27,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,1",6
2024-03-27,C316I,Arure,Sta. Cruz de Tenerife," 16,1",3
2024-03-28,C316I,Arure,Sta. Cruz de Tenerife," 15,8",3
2024-03-28,C129V,Fuencaliente,Sta. Cruz de Tenerife," 22,7",4
2024-03-28,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  6,6",0
2024-03-28,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,5",5
2024-03-28,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 18,4",6
2024-03-29,C129V,Fuencaliente,Sta. Cruz de Tenerife," 22,1",3
2024-03-29,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  4,0",0
2024-03-29,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 23,7",3
2024-03-29,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,1",0
2024-03-29,C316I,Arure,Sta. Cruz de Tenerife," 14,8",0
2024-03-30,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 18,6",6
2024-03-30,C316I,Arure,Sta. Cruz de Tenerife," 13,7",0
2024-03-30,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,1",4
2024-03-30,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  8,7",0
2024-03-30,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 22,9",2
2024-03-31,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 17,8",6
2024-03-31,C316I,Arure,Sta. Cruz de Tenerife," 15,1",0
2024-03-31,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,9",6
2024-03-31,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 10,6",0
2024-03-31,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 23,9",3
2024-04-01,C316I,Arure,Sta. Cruz de Tenerife," 16,5",4
2024-04-01,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,2",5
2024-04-01,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 22,9",3
2024-04-01,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 14,2",6
2024-04-01,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 18,1",6
2024-04-02,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,0",6
2024-04-02,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,8",6
2024-04-02,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 18,8",6
2024-04-02,C316I,Arure,Sta. Cruz de Tenerife," 20,4",6
2024-04-02,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 14,9",6
2024-04-03,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 18,2",0
2024-04-03,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,2",6
2024-04-03,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 16,7",6
2024-04-03,C316I,Arure,Sta. Cruz de Tenerife," 19,6",6
2024-04-03,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,8",6
2024-04-04,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,9",6
2024-04-04,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,8",4
2024-04-04,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 17,9",6
2024-04-04,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 21,6",6
2024-04-04,C316I,Arure,Sta. Cruz de Tenerife," 25,0",6
2024-04-05,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,5",6
2024-04-05,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 26,3",6
2024-04-05,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 14,9",6
2024-04-05,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 26,0",6
2024-04-05,C316I,Arure,Sta. Cruz de Tenerife," 26,0",6
2024-04-06,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,3",5
2024-04-06,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,5",6
2024-04-06,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  9,3",0
2024-04-06,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 17,8",0
2024-04-06,C316I,Arure,Sta. Cruz de Tenerife," 18,1",4
2024-04-07,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,4",0
2024-04-07,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,5",5
2024-04-07,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 14,1",0
2024-04-07,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,1",5
2024-04-07,C316I,Arure,Sta. Cruz de Tenerife," 16,7",1
2024-04-08,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 18,2",0
2024-04-08,C316I,Arure,Sta. Cruz de Tenerife," 16,1",0
2024-04-08,C129V,Fuencaliente,Sta. Cruz de Tenerife," 25,2",6
2024-04-08,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 12,1",0
2024-04-08,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,0",5
2024-04-09,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 15,9",0
2024-04-09,C316I,Arure,Sta. Cruz de Tenerife," 14,8",0
2024-04-09,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,3",5
2024-04-09,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 17,4",0
2024-04-09,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,5",6
2024-04-10,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 22,5",6
2024-04-10,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,1",5
2024-04-10,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 27,9",6
2024-04-10,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 20,4",6
2024-04-10,C316I,Arure,Sta. Cruz de Tenerife," 30,5",6
2024-04-11,C129V,Fuencaliente,Sta. Cruz de Tenerife," 26,8",6
2024-04-11,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 21,2",6
2024-04-11,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 36,3",6
2024-04-11,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 33,2",6
2024-04-11,C316I,Arure,Sta. Cruz de Tenerife," 32,2",6
2024-04-12,C129V,Fuencaliente,Sta. Cruz de Tenerife," 30,1",6
2024-04-12,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 21,4",6
2024-04-12,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 31,7",6
2024-04-12,C316I,Arure,Sta. Cruz de Tenerife," 32,4",6
2024-04-12,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 31,7",6
2024-04-13,C129V,Fuencaliente,Sta. Cruz de Tenerife," 25,1",6
2024-04-13,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 19,4",6
2024-04-13,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 28,6",6
2024-04-13,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 31,3",6
2024-04-13,C316I,Arure,Sta. Cruz de Tenerife," 31,0",6
2024-04-14,C129V,Fuencaliente,Sta. Cruz de Tenerife," 25,6",6
2024-04-14,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 20,2",6
2024-04-14,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 28,7",6
2024-04-14,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 30,6",6
2024-04-14,C316I,Arure,Sta. Cruz de Tenerife," 30,5",6
2024-04-15,C129V,Fuencaliente,Sta. Cruz de Tenerife," 26,3",6
2024-04-15,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 20,0",6
2024-04-15,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 29,4",6
2024-04-15,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 30,5",6
2024-04-15,C316I,Arure,Sta. Cruz de Tenerife," 30,9",6
2024-04-16,C129V,Fuencaliente,Sta. Cruz de Tenerife," 27,4",6
2024-04-16,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 21,0",6
2024-04-16,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 27,6",5
2024-04-16,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 27,1",6
2024-04-16,C316I,Arure,Sta. Cruz de Tenerife," 31,3",6
2024-04-17,C129V,Fuencaliente,Sta. Cruz de Tenerife," 27,1",6
2024-04-17,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 16,9",6
2024-04-17,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 28,3",5
2024-04-17,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 27,6",6
2024-04-17,C316I,Arure,Sta. Cruz de Tenerife," 29,0",6
2024-04-18,C129V,Fuencaliente,Sta. Cruz de Tenerife," 25,7",6
2024-04-18,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 14,6",6
2024-04-18,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 30,6",6
2024-04-18,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 21,0",6
2024-04-18,C316I,Arure,Sta. Cruz de Tenerife," 25,2",6
2024-04-19,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,1",6
2024-04-19,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 14,5",6
2024-04-19,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 26,6",6
2024-04-19,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 19,8",6
2024-04-19,C316I,Arure,Sta. Cruz de Tenerife," 20,4",6
2024-04-20,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,9",5
2024-04-20,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 13,4",0
2024-04-20,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,0",5
2024-04-20,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 19,4",6
2024-04-20,C316I,Arure,Sta. Cruz de Tenerife," 18,0",4
2024-04-21,C316I,Arure,Sta. Cruz de Tenerife," 17,0",4
2024-04-21,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,9",6
2024-04-21,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 13,2",6
2024-04-21,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 26,3",5
2024-04-21,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 17,9",6
2024-04-22,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,1",6
2024-04-22,C316I,Arure,Sta. Cruz de Tenerife," 17,1",2
2024-04-22,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,7",5
2024-04-22,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 15,7",6
2024-04-22,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,9",5
2024-04-23,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,6",6
2024-04-23,C129V,Fuencaliente,Sta. Cruz de Tenerife," 25,2",6
2024-04-23,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 26,5",5
2024-04-23,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 16,4",6
2024-04-23,C316I,Arure,Sta. Cruz de Tenerife," 20,4",6
2024-04-24,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 19,6",6
2024-04-24,C129V,Fuencaliente,Sta. Cruz de Tenerife," 25,7",6
2024-04-24,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 27,3",6
2024-04-24,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 16,1",6
2024-04-24,C316I,Arure,Sta. Cruz de Tenerife," 22,8",6
2024-04-25,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,3",5
2024-04-25,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 26,0",6
2024-04-25,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 17,0",6
2024-04-25,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 17,4",6
2024-04-25,C316I,Arure,Sta. Cruz de Tenerife," 20,6",6
2024-04-26,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,9",5
2024-04-26,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 26,4",6
2024-04-26,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 13,8",6
2024-04-26,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,7",0
2024-04-26,C316I,Arure,Sta. Cruz de Tenerife," 19,1",6
2024-04-27,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 18,7",6
2024-04-27,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,1",3
2024-04-27,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  8,5",0
2024-04-27,C316I,Arure,Sta. Cruz de Tenerife," 16,8",2
2024-04-27,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 26,4",5
2024-04-28,C316I,Arure,Sta. Cruz de Tenerife," 16,2",0
2024-04-28,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,7",5
2024-04-28,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife,"  5,2",0
2024-04-28,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,0",5
2024-04-28,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 17,0",0
2024-04-29,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,9",6
2024-04-29,C129V,Fuencaliente,Sta. Cruz de Tenerife," 23,7",5
2024-04-29,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 10,1",0
2024-04-29,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 26,5",5
2024-04-29,C316I,Arure,Sta. Cruz de Tenerife," 15,7",0
2024-04-30,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 15,9",0
2024-04-30,C316I,Arure,Sta. Cruz de Tenerife," 16,6",0
2024-04-30,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,2",6
2024-04-30,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 13,3",0
2024-04-30,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,3",5
2024-05-01,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 17,7",6
2024-05-01,C316I,Arure,Sta. Cruz de Tenerife," 17,6",1
2024-05-01,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,6",6
2024-05-01,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 14,7",0
2024-05-01,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 24,0",5
2024-05-02,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 14,7",0
2024-05-02,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,0",6
2024-05-02,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 14,2",0
2024-05-02,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,7",4
2024-05-02,C316I,Arure,Sta. Cruz de Tenerife," 18,1",2
2024-05-03,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 16,8",0
2024-05-03,C316I,Arure,Sta. Cruz de Tenerife," 20,0",4
2024-05-03,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,0",6
2024-05-03,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 16,3",6
2024-05-03,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,3",4
2024-05-04,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 17,5",6
2024-05-04,C316I,Arure,Sta. Cruz de Tenerife," 24,2",6
2024-05-04,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,2",5
2024-05-04,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 18,3",6
2024-05-04,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,8",6
2024-05-05,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 18,1",0
2024-05-05,C316I,Arure,Sta. Cruz de Tenerife," 25,8",6
2024-05-05,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,8",6
2024-05-05,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 18,4",6
2024-05-05,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 25,3",5
2024-05-06,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 21,3",6
2024-05-06,C316I,Arure,Sta. Cruz de Tenerife," 26,3",6
2024-05-06,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,6",6
2024-05-06,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 17,9",6
2024-05-06,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 26,0",6
2024-05-07,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 23,7",6
2024-05-07,C316I,Arure,Sta. Cruz de Tenerife," 27,6",6
2024-05-07,C129V,Fuencaliente,Sta. Cruz de Tenerife," 25,0",6
2024-05-07,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 20,5",6
2024-05-07,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 27,2",6
2024-05-08,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 27,5",6
2024-05-08,C316I,Arure,Sta. Cruz de Tenerife," 26,8",6
2024-05-08,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,6",5
2024-05-08,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 20,2",6
2024-05-08,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 30,7",6
2024-05-09,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 24,0",6
2024-05-09,C316I,Arure,Sta. Cruz de Tenerife," 26,4",6
2024-05-09,C129V,Fuencaliente,Sta. Cruz de Tenerife," 25,5",6
2024-05-09,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 19,8",6
2024-05-09,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 27,2",5
2024-05-10,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 18,8",0
2024-05-10,C316I,Arure,Sta. Cruz de Tenerife," 20,9",4
2024-05-10,C129V,Fuencaliente,Sta. Cruz de Tenerife," 25,7",6
2024-05-10,C101A,Roque de los Muchachos,Sta. Cruz de Tenerife," 18,7",6
2024-05-10,C319W,"Vallehermoso, Dama",Sta. Cruz de Tenerife," 26,5",5
2024-05-11,C468X,San Juan de La Rambla,Sta. Cruz de Tenerife," 17,8",0
2024-05-11,C316I,Arure,Sta. Cruz de Tenerife," 19,2",0
2024-05-11,C129V,Fuencaliente,Sta. Cruz de Tenerife," 24,6",4
