cod_ine,mun_norm,prov_norm,ccaa_norm,municipio,provincia,ccaa
47231,zaratan,valladolid,castilla-y-leon,Zaratán,Valladolid,Castilla y León
47232,la-zarza,valladolid,castilla-y-leon,La Zarza,Valladolid,Castilla y León
49002,abezames,zamora,castilla-y-leon,Abezames,Zamora,Castilla y León
49003,alcanices,zamora,castilla-y-leon,Alcañices,Zamora,Castilla y León
49004,alcubilla-de-nogales,zamora,castilla-y-leon,Alcubilla de Nogales,Zamora,Castilla y León
49005,alfaraz-de-sayago,zamora,castilla-y-leon,Alfaraz de Sayago,Zamora,Castilla y León
49006,algodre,zamora,castilla-y-leon,Algodre,Zamora,Castilla y León
49007,almaraz-de-duero,zamora,castilla-y-leon,Almaraz de Duero,Zamora,Castilla y León
49008,almeida-de-sayago,zamora,castilla-y-leon,Almeida de Sayago,Zamora,Castilla y León
49009,andavias,zamora,castilla-y-leon,Andavías,Zamora,Castilla y León
49010,arcenillas,zamora,castilla-y-leon,Arcenillas,Zamora,Castilla y León
49011,arcos-de-la-polvorosa,zamora,castilla-y-leon,Arcos de la Polvorosa,Zamora,Castilla y León
49012,arganin,zamora,castilla-y-leon,Argañín,Zamora,Castilla y León
49013,argujillo,zamora,castilla-y-leon,Argujillo,Zamora,Castilla y León
49014,arquillinos,zamora,castilla-y-leon,Arquillinos,Zamora,Castilla y León
49015,arrabalde,zamora,castilla-y-leon,Arrabalde,Zamora,Castilla y León
49016,aspariegos,zamora,castilla-y-leon,Aspariegos,Zamora,Castilla y León
49017,asturianos,zamora,castilla-y-leon,Asturianos,Zamora,Castilla y León
49018,ayoo-de-vidriales,zamora,castilla-y-leon,Ayoó de Vidriales,Zamora,Castilla y León
49019,barcial-del-barco,zamora,castilla-y-leon,Barcial del Barco,Zamora,Castilla y León
49020,belver-de-los-montes,zamora,castilla-y-leon,Belver de los Montes,Zamora,Castilla y León
49021,benavente,zamora,castilla-y-leon,Benavente,Zamora,Castilla y León
49022,benegiles,zamora,castilla-y-leon,Benegiles,Zamora,Castilla y León
49023,bermillo-de-sayago,zamora,castilla-y-leon,Bermillo de Sayago,Zamora,Castilla y León
49024,la-boveda-de-toro,zamora,castilla-y-leon,La Bóveda de Toro,Zamora,Castilla y León
49025,breto,zamora,castilla-y-leon,Bretó,Zamora,Castilla y León
49026,bretocino,zamora,castilla-y-leon,Bretocino,Zamora,Castilla y León
49027,brime-de-sog,zamora,castilla-y-leon,Brime de Sog,Zamora,Castilla y León
49028,brime-de-urz,zamora,castilla-y-leon,Brime de Urz,Zamora,Castilla y León
49029,burganes-de-valverde,zamora,castilla-y-leon,Burganes de Valverde,Zamora,Castilla y León
49030,bustillo-del-oro,zamora,castilla-y-leon,Bustillo del Oro,Zamora,Castilla y León
49031,cabanas-de-sayago,zamora,castilla-y-leon,Cabañas de Sayago,Zamora,Castilla y León
49032,calzadilla-de-tera,zamora,castilla-y-leon,Calzadilla de Tera,Zamora,Castilla y León
49033,camarzana-de-tera,zamora,castilla-y-leon,Camarzana de Tera,Zamora,Castilla y León
49034,canizal,zamora,castilla-y-leon,Cañizal,Zamora,Castilla y León
49035,canizo,zamora,castilla-y-leon,Cañizo,Zamora,Castilla y León
49036,carbajales-de-alba,zamora,castilla-y-leon,Carbajales de Alba,Zamora,Castilla y León
49037,carbellino,zamora,castilla-y-leon,Carbellino,Zamora,Castilla y León
49038,casaseca-de-campean,zamora,castilla-y-leon,Casaseca de Campeán,Zamora,Castilla y León
49039,casaseca-de-las-chanas,zamora,castilla-y-leon,Casaseca de las Chanas,Zamora,Castilla y León
49040,castrillo-de-la-guarena,zamora,castilla-y-leon,Castrillo de la Guareña,Zamora,Castilla y León
49041,castrogonzalo,zamora,castilla-y-leon,Castrogonzalo,Zamora,Castilla y León
49042,castronuevo,zamora,castilla-y-leon,Castronuevo,Zamora,Castilla y León
49043,castroverde-de-campos,zamora,castilla-y-leon,Castroverde de Campos,Zamora,Castilla y León
49044,cazurra,zamora,castilla-y-leon,Cazurra,Zamora,Castilla y León
49046,cerecinos-de-campos,zamora,castilla-y-leon,Cerecinos de Campos,Zamora,Castilla y León
49047,cerecinos-del-carrizal,zamora,castilla-y-leon,Cerecinos del Carrizal,Zamora,Castilla y León
49048,cernadilla,zamora,castilla-y-leon,Cernadilla,Zamora,Castilla y León
49050,cobreros,zamora,castilla-y-leon,Cobreros,Zamora,Castilla y León
49052,coomonte,zamora,castilla-y-leon,Coomonte,Zamora,Castilla y León
49053,coreses,zamora,castilla-y-leon,Coreses,Zamora,Castilla y León
22151,loscorrales,huesca,aragon,Loscorrales,Huesca,Aragón
49055,cotanes-del-monte,zamora,castilla-y-leon,Cotanes del Monte,Zamora,Castilla y León
49056,cubillos,zamora,castilla-y-leon,Cubillos,Zamora,Castilla y León
49057,cubo-de-benavente,zamora,castilla-y-leon,Cubo de Benavente,Zamora,Castilla y León
49058,el-cubo-de-tierra-del-vino,zamora,castilla-y-leon,El Cubo de Tierra del Vino,Zamora,Castilla y León
49059,cuelgamures,zamora,castilla-y-leon,Cuelgamures,Zamora,Castilla y León
49061,entrala,zamora,castilla-y-leon,Entrala,Zamora,Castilla y León
49062,espadanedo,zamora,castilla-y-leon,Espadañedo,Zamora,Castilla y León
49063,faramontanos-de-tabara,zamora,castilla-y-leon,Faramontanos de Tábara,Zamora,Castilla y León
49064,fariza,zamora,castilla-y-leon,Fariza,Zamora,Castilla y León
49065,fermoselle,zamora,castilla-y-leon,Fermoselle,Zamora,Castilla y León
49066,ferreras-de-abajo,zamora,castilla-y-leon,Ferreras de Abajo,Zamora,Castilla y León
49067,ferreras-de-arriba,zamora,castilla-y-leon,Ferreras de Arriba,Zamora,Castilla y León
49068,ferreruela,zamora,castilla-y-leon,Ferreruela,Zamora,Castilla y León
49069,figueruela-de-arriba,zamora,castilla-y-leon,Figueruela de Arriba,Zamora,Castilla y León
49071,fonfria,zamora,castilla-y-leon,Fonfría,Zamora,Castilla y León
49075,fresno-de-la-polvorosa,zamora,castilla-y-leon,Fresno de la Polvorosa,Zamora,Castilla y León
49076,fresno-de-la-ribera,zamora,castilla-y-leon,Fresno de la Ribera,Zamora,Castilla y León
49077,fresno-de-sayago,zamora,castilla-y-leon,Fresno de Sayago,Zamora,Castilla y León
49078,friera-de-valverde,zamora,castilla-y-leon,Friera de Valverde,Zamora,Castilla y León
49079,fuente-encalada,zamora,castilla-y-leon,Fuente Encalada,Zamora,Castilla y León
49080,fuentelapena,zamora,castilla-y-leon,Fuentelapeña,Zamora,Castilla y León
49082,fuentes-de-ropel,zamora,castilla-y-leon,Fuentes de Ropel,Zamora,Castilla y León
49081,fuentesauco,zamora,castilla-y-leon,Fuentesaúco,Zamora,Castilla y León
49083,fuentesecas,zamora,castilla-y-leon,Fuentesecas,Zamora,Castilla y León
49084,fuentespreadas,zamora,castilla-y-leon,Fuentespreadas,Zamora,Castilla y León
49085,galende,zamora,castilla-y-leon,Galende,Zamora,Castilla y León
49086,gallegos-del-pan,zamora,castilla-y-leon,Gallegos del Pan,Zamora,Castilla y León
49087,gallegos-del-rio,zamora,castilla-y-leon,Gallegos del Río,Zamora,Castilla y León
49088,gamones,zamora,castilla-y-leon,Gamones,Zamora,Castilla y León
49090,gema,zamora,castilla-y-leon,Gema,Zamora,Castilla y León
49091,granja-de-moreruela,zamora,castilla-y-leon,Granja de Moreruela,Zamora,Castilla y León
49092,granucillo,zamora,castilla-y-leon,Granucillo,Zamora,Castilla y León
49093,guarrate,zamora,castilla-y-leon,Guarrate,Zamora,Castilla y León
49094,hermisende,zamora,castilla-y-leon,Hermisende,Zamora,Castilla y León
49095,la-hiniesta,zamora,castilla-y-leon,La Hiniesta,Zamora,Castilla y León
49096,jambrina,zamora,castilla-y-leon,Jambrina,Zamora,Castilla y León
49097,justel,zamora,castilla-y-leon,Justel,Zamora,Castilla y León
49098,losacino,zamora,castilla-y-leon,Losacino,Zamora,Castilla y León
49099,losacio,zamora,castilla-y-leon,Losacio,Zamora,Castilla y León
49100,lubian,zamora,castilla-y-leon,Lubián,Zamora,Castilla y León
49101,luelmo,zamora,castilla-y-leon,Luelmo,Zamora,Castilla y León
49102,el-maderal,zamora,castilla-y-leon,El Maderal,Zamora,Castilla y León
49103,madridanos,zamora,castilla-y-leon,Madridanos,Zamora,Castilla y León
49104,mahide,zamora,castilla-y-leon,Mahide,Zamora,Castilla y León
49105,maire-de-castroponce,zamora,castilla-y-leon,Maire de Castroponce,Zamora,Castilla y León
49107,malva,zamora,castilla-y-leon,Malva,Zamora,Castilla y León
49108,manganeses-de-la-lampreana,zamora,castilla-y-leon,Manganeses de la Lampreana,Zamora,Castilla y León
49109,manganeses-de-la-polvorosa,zamora,castilla-y-leon,Manganeses de la Polvorosa,Zamora,Castilla y León
49110,manzanal-de-arriba,zamora,castilla-y-leon,Manzanal de Arriba,Zamora,Castilla y León
49112,manzanal-de-los-infantes,zamora,castilla-y-leon,Manzanal de los Infantes,Zamora,Castilla y León
49111,manzanal-del-barco,zamora,castilla-y-leon,Manzanal del Barco,Zamora,Castilla y León
49113,matilla-de-arzon,zamora,castilla-y-leon,Matilla de Arzón,Zamora,Castilla y León
49114,matilla-la-seca,zamora,castilla-y-leon,Matilla la Seca,Zamora,Castilla y León
49115,mayalde,zamora,castilla-y-leon,Mayalde,Zamora,Castilla y León
49116,melgar-de-tera,zamora,castilla-y-leon,Melgar de Tera,Zamora,Castilla y León
49117,micereces-de-tera,zamora,castilla-y-leon,Micereces de Tera,Zamora,Castilla y León
49118,milles-de-la-polvorosa,zamora,castilla-y-leon,Milles de la Polvorosa,Zamora,Castilla y León
49119,molacillos,zamora,castilla-y-leon,Molacillos,Zamora,Castilla y León
49120,molezuelas-de-la-carballeda,zamora,castilla-y-leon,Molezuelas de la Carballeda,Zamora,Castilla y León
49121,mombuey,zamora,castilla-y-leon,Mombuey,Zamora,Castilla y León
49122,monfarracinos,zamora,castilla-y-leon,Monfarracinos,Zamora,Castilla y León
49123,montamarta,zamora,castilla-y-leon,Montamarta,Zamora,Castilla y León
49124,moral-de-sayago,zamora,castilla-y-leon,Moral de Sayago,Zamora,Castilla y León
49126,moraleja-de-sayago,zamora,castilla-y-leon,Moraleja de Sayago,Zamora,Castilla y León
49125,moraleja-del-vino,zamora,castilla-y-leon,Moraleja del Vino,Zamora,Castilla y León
49128,morales-de-rey,zamora,castilla-y-leon,Morales de Rey,Zamora,Castilla y León
49129,morales-de-toro,zamora,castilla-y-leon,Morales de Toro,Zamora,Castilla y León
49130,morales-de-valverde,zamora,castilla-y-leon,Morales de Valverde,Zamora,Castilla y León
49127,morales-del-vino,zamora,castilla-y-leon,Morales del Vino,Zamora,Castilla y León
49131,moralina,zamora,castilla-y-leon,Moralina,Zamora,Castilla y León
49132,moreruela-de-los-infanzones,zamora,castilla-y-leon,Moreruela de los Infanzones,Zamora,Castilla y León
49133,moreruela-de-tabara,zamora,castilla-y-leon,Moreruela de Tábara,Zamora,Castilla y León
49134,muelas-de-los-caballeros,zamora,castilla-y-leon,Muelas de los Caballeros,Zamora,Castilla y León
49135,muelas-del-pan,zamora,castilla-y-leon,Muelas del Pan,Zamora,Castilla y León
49136,muga-de-sayago,zamora,castilla-y-leon,Muga de Sayago,Zamora,Castilla y León
49137,navianos-de-valverde,zamora,castilla-y-leon,Navianos de Valverde,Zamora,Castilla y León
49138,olmillos-de-castro,zamora,castilla-y-leon,Olmillos de Castro,Zamora,Castilla y León
49139,otero-de-bodas,zamora,castilla-y-leon,Otero de Bodas,Zamora,Castilla y León
49141,pajares-de-la-lampreana,zamora,castilla-y-leon,Pajares de la Lampreana,Zamora,Castilla y León
49143,palacios-de-sanabria,zamora,castilla-y-leon,Palacios de Sanabria,Zamora,Castilla y León
49142,palacios-del-pan,zamora,castilla-y-leon,Palacios del Pan,Zamora,Castilla y León
49145,pedralba-de-la-praderia,zamora,castilla-y-leon,Pedralba de la Pradería,Zamora,Castilla y León
49146,el-pego,zamora,castilla-y-leon,El Pego,Zamora,Castilla y León
49147,peleagonzalo,zamora,castilla-y-leon,Peleagonzalo,Zamora,Castilla y León
49148,peleas-de-abajo,zamora,castilla-y-leon,Peleas de Abajo,Zamora,Castilla y León
49149,penausende,zamora,castilla-y-leon,Peñausende,Zamora,Castilla y León
49150,peque,zamora,castilla-y-leon,Peque,Zamora,Castilla y León
49151,el-perdigon,zamora,castilla-y-leon,El Perdigón,Zamora,Castilla y León
49152,pereruela,zamora,castilla-y-leon,Pereruela,Zamora,Castilla y León
49153,perilla-de-castro,zamora,castilla-y-leon,Perilla de Castro,Zamora,Castilla y León
49154,pias,zamora,castilla-y-leon,Pías,Zamora,Castilla y León
49155,piedrahita-de-castro,zamora,castilla-y-leon,Piedrahita de Castro,Zamora,Castilla y León
49156,pinilla-de-toro,zamora,castilla-y-leon,Pinilla de Toro,Zamora,Castilla y León
49157,pino-del-oro,zamora,castilla-y-leon,Pino del Oro,Zamora,Castilla y León
49158,el-pinero,zamora,castilla-y-leon,El Piñero,Zamora,Castilla y León
49160,pobladura-de-valderaduey,zamora,castilla-y-leon,Pobladura de Valderaduey,Zamora,Castilla y León
49159,pobladura-del-valle,zamora,castilla-y-leon,Pobladura del Valle,Zamora,Castilla y León
49162,porto,zamora,castilla-y-leon,Porto,Zamora,Castilla y León
49163,pozoantiguo,zamora,castilla-y-leon,Pozoantiguo,Zamora,Castilla y León
49164,pozuelo-de-tabara,zamora,castilla-y-leon,Pozuelo de Tábara,Zamora,Castilla y León
49165,prado,zamora,castilla-y-leon,Prado,Zamora,Castilla y León
49166,puebla-de-sanabria,zamora,castilla-y-leon,Puebla de Sanabria,Zamora,Castilla y León
49167,pueblica-de-valverde,zamora,castilla-y-leon,Pueblica de Valverde,Zamora,Castilla y León
49170,quintanilla-de-urz,zamora,castilla-y-leon,Quintanilla de Urz,Zamora,Castilla y León
49168,quintanilla-del-monte,zamora,castilla-y-leon,Quintanilla del Monte,Zamora,Castilla y León
49169,quintanilla-del-olmo,zamora,castilla-y-leon,Quintanilla del Olmo,Zamora,Castilla y León
49171,quiruelas-de-vidriales,zamora,castilla-y-leon,Quiruelas de Vidriales,Zamora,Castilla y León
49172,rabanales,zamora,castilla-y-leon,Rabanales,Zamora,Castilla y León
49173,rabano-de-aliste,zamora,castilla-y-leon,Rábano de Aliste,Zamora,Castilla y León
49174,requejo,zamora,castilla-y-leon,Requejo,Zamora,Castilla y León
49175,revellinos,zamora,castilla-y-leon,Revellinos,Zamora,Castilla y León
49176,riofrio-de-aliste,zamora,castilla-y-leon,Riofrío de Aliste,Zamora,Castilla y León
49177,rionegro-del-puente,zamora,castilla-y-leon,Rionegro del Puente,Zamora,Castilla y León
49178,roales,zamora,castilla-y-leon,Roales,Zamora,Castilla y León
49179,robleda-cervantes,zamora,castilla-y-leon,Robleda-Cervantes,Zamora,Castilla y León
49180,roelos-de-sayago,zamora,castilla-y-leon,Roelos de Sayago,Zamora,Castilla y León
49181,rosinos-de-la-requejada,zamora,castilla-y-leon,Rosinos de la Requejada,Zamora,Castilla y León
49183,salce,zamora,castilla-y-leon,Salce,Zamora,Castilla y León
49184,samir-de-los-canos,zamora,castilla-y-leon,Samir de los Caños,Zamora,Castilla y León
49185,san-agustin-del-pozo,zamora,castilla-y-leon,San Agustín del Pozo,Zamora,Castilla y León
49186,san-cebrian-de-castro,zamora,castilla-y-leon,San Cebrián de Castro,Zamora,Castilla y León
49187,san-cristobal-de-entrevinas,zamora,castilla-y-leon,San Cristóbal de Entreviñas,Zamora,Castilla y León
49188,san-esteban-del-molar,zamora,castilla-y-leon,San Esteban del Molar,Zamora,Castilla y León
49189,san-justo,zamora,castilla-y-leon,San Justo,Zamora,Castilla y León
49190,san-martin-de-valderaduey,zamora,castilla-y-leon,San Martín de Valderaduey,Zamora,Castilla y León
49191,san-miguel-de-la-ribera,zamora,castilla-y-leon,San Miguel de la Ribera,Zamora,Castilla y León
49192,san-miguel-del-valle,zamora,castilla-y-leon,San Miguel del Valle,Zamora,Castilla y León
49193,san-pedro-de-ceque,zamora,castilla-y-leon,San Pedro de Ceque,Zamora,Castilla y León
49194,san-pedro-de-la-nave-almendra,zamora,castilla-y-leon,San Pedro de la Nave-Almendra,Zamora,Castilla y León
49208,san-vicente-de-la-cabeza,zamora,castilla-y-leon,San Vicente de la Cabeza,Zamora,Castilla y León
49209,san-vitero,zamora,castilla-y-leon,San Vitero,Zamora,Castilla y León
49197,santa-clara-de-avedillo,zamora,castilla-y-leon,Santa Clara de Avedillo,Zamora,Castilla y León
49199,santa-colomba-de-las-monjas,zamora,castilla-y-leon,Santa Colomba de las Monjas,Zamora,Castilla y León
49200,santa-cristina-de-la-polvorosa,zamora,castilla-y-leon,Santa Cristina de la Polvorosa,Zamora,Castilla y León
49201,santa-croya-de-tera,zamora,castilla-y-leon,Santa Croya de Tera,Zamora,Castilla y León
49202,santa-eufemia-del-barco,zamora,castilla-y-leon,Santa Eufemia del Barco,Zamora,Castilla y León
49203,santa-maria-de-la-vega,zamora,castilla-y-leon,Santa María de la Vega,Zamora,Castilla y León
49204,santa-maria-de-valverde,zamora,castilla-y-leon,Santa María de Valverde,Zamora,Castilla y León
49205,santibanez-de-tera,zamora,castilla-y-leon,Santibáñez de Tera,Zamora,Castilla y León
49206,santibanez-de-vidriales,zamora,castilla-y-leon,Santibáñez de Vidriales,Zamora,Castilla y León
49207,santovenia,zamora,castilla-y-leon,Santovenia,Zamora,Castilla y León
49210,sanzoles,zamora,castilla-y-leon,Sanzoles,Zamora,Castilla y León
49214,tabara,zamora,castilla-y-leon,Tábara,Zamora,Castilla y León
49216,tapioles,zamora,castilla-y-leon,Tapioles,Zamora,Castilla y León
49219,toro,zamora,castilla-y-leon,Toro,Zamora,Castilla y León
49220,la-torre-del-valle,zamora,castilla-y-leon,La Torre del Valle,Zamora,Castilla y León
49221,torregamones,zamora,castilla-y-leon,Torregamones,Zamora,Castilla y León
49222,torres-del-carrizal,zamora,castilla-y-leon,Torres del Carrizal,Zamora,Castilla y León
49223,trabazos,zamora,castilla-y-leon,Trabazos,Zamora,Castilla y León
49224,trefacio,zamora,castilla-y-leon,Trefacio,Zamora,Castilla y León
49225,una-de-quintana,zamora,castilla-y-leon,Uña de Quintana,Zamora,Castilla y León
49226,vadillo-de-la-guarena,zamora,castilla-y-leon,Vadillo de la Guareña,Zamora,Castilla y León
49227,valcabado,zamora,castilla-y-leon,Valcabado,Zamora,Castilla y León
49228,valdefinjas,zamora,castilla-y-leon,Valdefinjas,Zamora,Castilla y León
49229,valdescorriel,zamora,castilla-y-leon,Valdescorriel,Zamora,Castilla y León
49230,vallesa-de-la-guarena,zamora,castilla-y-leon,Vallesa de la Guareña,Zamora,Castilla y León
49231,vega-de-tera,zamora,castilla-y-leon,Vega de Tera,Zamora,Castilla y León
49232,vega-de-villalobos,zamora,castilla-y-leon,Vega de Villalobos,Zamora,Castilla y León
49233,vegalatrave,zamora,castilla-y-leon,Vegalatrave,Zamora,Castilla y León
49234,venialbo,zamora,castilla-y-leon,Venialbo,Zamora,Castilla y León
