fecha,fecha_falsa,indicativo,tmax,mediana,fecha_fin,dif_actual,estacion,provincia,recuento,inicio_serie,color
1993-06-20,06-20,1387E,25.6,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
1994-06-20,06-20,1387E,21,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
1995-06-20,06-20,1387E,21.6,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
1996-06-20,06-20,1387E,20.8,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
1997-06-20,06-20,1387E,18.4,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
1998-06-20,06-20,1387E,26.6,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
1999-06-20,06-20,1387E,20.2,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2000-06-20,06-20,1387E,20,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2001-06-20,06-20,1387E,30.2,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2002-06-20,06-20,1387E,21,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2003-06-20,06-20,1387E,32,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2004-06-20,06-20,1387E,19.2,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2005-06-20,06-20,1387E,23.2,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2006-06-20,06-20,1387E,19.4,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2007-06-20,06-20,1387E,21.3,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2008-06-20,06-20,1387E,25.5,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2009-06-20,06-20,1387E,24.3,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2010-06-20,06-20,1387E,21,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2011-06-20,06-20,1387E,25.7,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2012-06-20,06-20,1387E,18.9,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2013-06-20,06-20,1387E,17.9,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2014-06-20,06-20,1387E,23.1,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2015-06-20,06-20,1387E,28.5,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2016-06-20,06-20,1387E,22.9,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2017-06-20,06-20,1387E,30.5,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2018-06-20,06-20,1387E,25.3,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2019-06-20,06-20,1387E,18.9,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2020-06-20,06-20,1387E,25.6,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2021-06-20,06-20,1387E,16.8,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2022-06-20,06-20,1387E,17.2,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2023-06-20,06-20,1387E,21.9,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c4c4c4
2024-06-20,06-20,1387E,18.2,21,2024-06-20,-2.8000000000000007,A Coruña Aeropuerto,A Coruña,874,1971-12-01,#c71e1d
1984-06-20,06-20,1442U,20.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1986-06-20,06-20,1442U,18.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1987-06-20,06-20,1442U,24.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1988-06-20,06-20,1442U,32,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1989-06-20,06-20,1442U,25.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1990-06-20,06-20,1442U,20,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1991-06-20,06-20,1442U,15.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1992-06-20,06-20,1442U,23.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1993-06-20,06-20,1442U,20.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1994-06-20,06-20,1442U,25,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1995-06-20,06-20,1442U,26.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1996-06-20,06-20,1442U,22.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1997-06-20,06-20,1442U,20,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1998-06-20,06-20,1442U,23,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
1999-06-20,06-20,1442U,27,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2000-06-20,06-20,1442U,21,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2001-06-20,06-20,1442U,29.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2002-06-20,06-20,1442U,24,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2003-06-20,06-20,1442U,30,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2004-06-20,06-20,1442U,20.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2005-06-20,06-20,1442U,29,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2006-06-20,06-20,1442U,24.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2007-06-20,06-20,1442U,20,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2008-06-20,06-20,1442U,21.9,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2009-06-20,06-20,1442U,28.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2010-06-20,06-20,1442U,24.6,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2011-06-20,06-20,1442U,21.8,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2012-06-20,06-20,1442U,17.6,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2013-06-20,06-20,1442U,15.8,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2014-06-20,06-20,1442U,22.2,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2015-06-20,06-20,1442U,33.3,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2016-06-20,06-20,1442U,28,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2017-06-20,06-20,1442U,30.6,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2019-06-20,06-20,1442U,22.4,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2020-06-20,06-20,1442U,23.5,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2021-06-20,06-20,1442U,17.1,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2022-06-20,06-20,1442U,19.8,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2023-06-20,06-20,1442U,24.6,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c4c4c4
2024-06-20,06-20,1442U,21,23,2024-06-20,-2,Boiro,A Coruña,172,1983-11-01,#c71e1d
1940-06-20,06-20,8175,23,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1941-06-20,06-20,8175,33.2,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1942-06-20,06-20,8175,29.5,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1943-06-20,06-20,8175,32.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1944-06-20,06-20,8175,24.2,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1945-06-20,06-20,8175,29,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1946-06-20,06-20,8175,27,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1947-06-20,06-20,8175,34.3,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1948-06-20,06-20,8175,25,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1949-06-20,06-20,8175,29.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1950-06-20,06-20,8175,31,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1951-06-20,06-20,8175,29,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1952-06-20,06-20,8175,29,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1953-06-20,06-20,8175,28.5,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1954-06-20,06-20,8175,32.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1955-06-20,06-20,8175,28.5,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1956-06-20,06-20,8175,27.8,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1957-06-20,06-20,8175,29.5,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1958-06-20,06-20,8175,26.2,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1959-06-20,06-20,8175,27.8,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1960-06-20,06-20,8175,33.8,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1961-06-20,06-20,8175,31,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1962-06-20,06-20,8175,30.8,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1963-06-20,06-20,8175,34.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1964-06-20,06-20,8175,30.3,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1965-06-20,06-20,8175,37,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1966-06-20,06-20,8175,29.1,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1967-06-20,06-20,8175,24.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1968-06-20,06-20,8175,28.2,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1969-06-20,06-20,8175,29,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1970-06-20,06-20,8175,29.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1971-06-20,06-20,8175,31.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1972-06-20,06-20,8175,25,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1973-06-20,06-20,8175,31,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1974-06-20,06-20,8175,23.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1975-06-20,06-20,8175,27.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1976-06-20,06-20,8175,28,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1977-06-20,06-20,8175,23.2,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1978-06-20,06-20,8175,20.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1979-06-20,06-20,8175,33.2,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1980-06-20,06-20,8175,31.8,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1981-06-20,06-20,8175,30.2,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1982-06-20,06-20,8175,32.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1983-06-20,06-20,8175,19.8,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1984-06-20,06-20,8175,31.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1985-06-20,06-20,8175,29.2,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1986-06-20,06-20,8175,29.2,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1987-06-20,06-20,8175,29.8,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1988-06-20,06-20,8175,27.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1989-06-20,06-20,8175,25.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1990-06-20,06-20,8175,27.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1991-06-20,06-20,8175,31.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1992-06-20,06-20,8175,21,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1993-06-20,06-20,8175,32.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1994-06-20,06-20,8175,32.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1995-06-20,06-20,8175,23.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1996-06-20,06-20,8175,32.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1997-06-20,06-20,8175,30.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1998-06-20,06-20,8175,32.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
1999-06-20,06-20,8175,32,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2000-06-20,06-20,8175,30.2,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2001-06-20,06-20,8175,32.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2002-06-20,06-20,8175,33,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2003-06-20,06-20,8175,33.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2004-06-20,06-20,8175,26.5,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2005-06-20,06-20,8175,34.5,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2006-06-20,06-20,8175,31,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2007-06-20,06-20,8175,28.2,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2008-06-20,06-20,8175,31.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2009-06-20,06-20,8175,35,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2010-06-20,06-20,8175,24.8,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2011-06-20,06-20,8175,34.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2012-06-20,06-20,8175,32.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2013-06-20,06-20,8175,27.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2014-06-20,06-20,8175,30.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2015-06-20,06-20,8175,33.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2016-06-20,06-20,8175,30,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2017-06-20,06-20,8175,33.9,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2018-06-20,06-20,8175,29.9,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2019-06-20,06-20,8175,31.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2020-06-20,06-20,8175,33.5,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2021-06-20,06-20,8175,25.4,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2022-06-20,06-20,8175,34.7,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2023-06-20,06-20,8175,29.8,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c4c4c4
2024-06-20,06-20,8175,24.6,29.9,2024-06-20,-5.299999999999997,Albacete Base Aérea,Albacete,836,1939-12-01,#c71e1d
1983-06-20,06-20,8178D,20,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1984-06-20,06-20,8178D,31.6,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1985-06-20,06-20,8178D,30.6,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1986-06-20,06-20,8178D,29.6,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1987-06-20,06-20,8178D,30.8,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1988-06-20,06-20,8178D,27.8,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1989-06-20,06-20,8178D,25.8,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1990-06-20,06-20,8178D,28.6,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1991-06-20,06-20,8178D,31.4,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1992-06-20,06-20,8178D,20.9,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1993-06-20,06-20,8178D,33.2,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1994-06-20,06-20,8178D,32.7,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1995-06-20,06-20,8178D,23.2,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1996-06-20,06-20,8178D,33,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1997-06-20,06-20,8178D,30.2,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1998-06-20,06-20,8178D,32,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
1999-06-20,06-20,8178D,32.8,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2000-06-20,06-20,8178D,30.4,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2001-06-20,06-20,8178D,33.6,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2002-06-20,06-20,8178D,33,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2003-06-20,06-20,8178D,35,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2004-06-20,06-20,8178D,26.8,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2005-06-20,06-20,8178D,36,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2006-06-20,06-20,8178D,32,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2007-06-20,06-20,8178D,28.2,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2008-06-20,06-20,8178D,33.5,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2009-06-20,06-20,8178D,36.4,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2010-06-20,06-20,8178D,26,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2011-06-20,06-20,8178D,35.2,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2012-06-20,06-20,8178D,32.3,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2013-06-20,06-20,8178D,29.1,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2014-06-20,06-20,8178D,31.7,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2015-06-20,06-20,8178D,33.9,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2016-06-20,06-20,8178D,31,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2017-06-20,06-20,8178D,33.5,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2018-06-20,06-20,8178D,31.2,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2019-06-20,06-20,8178D,32.6,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2020-06-20,06-20,8178D,33.6,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2021-06-20,06-20,8178D,25.2,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2022-06-20,06-20,8178D,33.9,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2023-06-20,06-20,8178D,29.4,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c4c4c4
2024-06-20,06-20,8178D,24.1,31.5,2024-06-20,-7.399999999999999,Albacete,Albacete,494,1983-01-01,#c71e1d
1992-06-20,06-20,7261X,21,27.6,2024-06-20,2.3999999999999986,Rojales,Alicante,15,1992-01-06,#c4c4c4
1993-06-20,06-20,7261X,26.2,27.6,2024-06-20,2.3999999999999986,Rojales,Alicante,15,1992-01-06,#c4c4c4
1994-06-20,06-20,7261X,25.7,27.6,2024-06-20,2.3999999999999986,Rojales,Alicante,15,1992-01-06,#c4c4c4
1995-06-20,06-20,7261X,24.5,27.6,2024-06-20,2.3999999999999986,Rojales,Alicante,15,1992-01-06,#c4c4c4
1996-06-20,06-20,7261X,31.3,27.6,2024-06-20,2.3999999999999986,Rojales,Alicante,15,1992-01-06,#c4c4c4
1997-06-20,06-20,7261X,26.6,27.6,2024-06-20,2.3999999999999986,Rojales,Alicante,15,1992-01-06,#c4c4c4
1998-06-20,06-20,7261X,25.6,27.6,2024-06-20,2.3999999999999986,Rojales,Alicante,15,1992-01-06,#c4c4c4
2000-06-20,06-20,7261X,24.7,27.6,2024-06-20,2.3999999999999986,Rojales,Alicante,15,1992-01-06,#c4c4c4
