cod_ine,cod_region_iso,nom_region_iso,indicativo,nom_mun,prov_isla,tmed,tmax,calor,anomalia_tmax,tmin,frio,anomalia_tmin,fecha,hora,nombre_clean
03019,770303,Litoral sur de Alicante,8019,Aspe,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03020,770301,Litoral norte de Alicante,8050X,Balones,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03021,770302,Interior de Alicante,7247X,Banyeres de Mariola,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03022,770301,Litoral norte de Alicante,8050X,Benasau,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03023,770302,Interior de Alicante,7247X,Beneixama,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03024,770303,Litoral sur de Alicante,8019,Benejúzar,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03025,770303,Litoral sur de Alicante,8019,Benferri,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03026,770301,Litoral norte de Alicante,8050X,Beniarbeig,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03027,770301,Litoral norte de Alicante,8050X,Beniardá,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03028,770301,Litoral norte de Alicante,8050X,Beniarrés,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03029,770301,Litoral norte de Alicante,8050X,Benigembla,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03030,770301,Litoral norte de Alicante,8050X,Benidoleig,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03031,770303,Litoral sur de Alicante,8025,Benidorm,Alacant/ Alicante,16.7,20.9,hace calor,"+2,1",12.5,anormalmente cálida,"+3,3",2024-03-05,20:30:00,Alacant/Alicante
03032,770302,Interior de Alicante,7247X,Benifallim,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03033,770301,Litoral norte de Alicante,8050X,Benifato,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03034,770303,Litoral sur de Alicante,8019,Benijófar,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03035,770301,Litoral norte de Alicante,8050X,Benilloba,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03036,770301,Litoral norte de Alicante,8050X,Benillup,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03037,770301,Litoral norte de Alicante,8050X,Benimantell,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03038,770301,Litoral norte de Alicante,8050X,Benimarfull,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03039,770301,Litoral norte de Alicante,8050X,Benimassot,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03040,770301,Litoral norte de Alicante,8050X,Benimeli,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03041,770301,Litoral norte de Alicante,8050X,Benissa,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03042,770301,Litoral norte de Alicante,8050X,"Benitachell/Poble Nou de Benitatxell, el",Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03043,770302,Interior de Alicante,7247X,Biar,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03044,770303,Litoral sur de Alicante,8019,Bigastro,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03045,770301,Litoral norte de Alicante,8050X,Bolulla,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03046,770303,Litoral sur de Alicante,8025,Busot,Alacant/ Alicante,16.7,20.9,hace calor,"+2,1",12.5,anormalmente cálida,"+3,3",2024-03-05,20:30:00,Alacant/Alicante
03047,770301,Litoral norte de Alicante,8050X,Calp,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03048,770301,Litoral norte de Alicante,8050X,Callosa d'en Sarrià,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03049,770303,Litoral sur de Alicante,8019,Callosa de Segura,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03050,770303,Litoral sur de Alicante,8025,"Campello, el",Alacant/ Alicante,16.7,20.9,hace calor,"+2,1",12.5,anormalmente cálida,"+3,3",2024-03-05,20:30:00,Alacant/Alicante
03051,770302,Interior de Alicante,7247X,"Campo de Mirra/Camp de Mirra, el",Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03052,770302,Interior de Alicante,7247X,Cañada,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03053,770302,Interior de Alicante,7247X,Castalla,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03054,770301,Litoral norte de Alicante,8050X,Castell de Castells,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03055,770303,Litoral sur de Alicante,8019,Catral,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03056,770301,Litoral norte de Alicante,8050X,Cocentaina,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03057,770301,Litoral norte de Alicante,8050X,Confrides,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03058,770303,Litoral sur de Alicante,8019,Cox,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03059,770303,Litoral sur de Alicante,8019,Crevillent,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03060,770301,Litoral norte de Alicante,8050X,Quatretondeta,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03061,770303,Litoral sur de Alicante,8019,Daya Nueva,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03062,770303,Litoral sur de Alicante,8019,Daya Vieja,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03063,770301,Litoral norte de Alicante,8050X,Dénia,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03064,770303,Litoral sur de Alicante,8019,Dolores,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03065,770303,Litoral sur de Alicante,8019,Elche/Elx,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03066,770302,Interior de Alicante,7247X,Elda,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03067,770301,Litoral norte de Alicante,8050X,Facheca,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03068,770301,Litoral norte de Alicante,8050X,Famorca,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03069,770303,Litoral sur de Alicante,8025,Finestrat,Alacant/ Alicante,16.7,20.9,hace calor,"+2,1",12.5,anormalmente cálida,"+3,3",2024-03-05,20:30:00,Alacant/Alicante
03070,770303,Litoral sur de Alicante,8019,Formentera del Segura,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03071,770301,Litoral norte de Alicante,8050X,Gata de Gorgos,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03072,770301,Litoral norte de Alicante,8050X,Gaianes,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03073,770301,Litoral norte de Alicante,8050X,Gorga,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03074,770303,Litoral sur de Alicante,8019,Granja de Rocamora,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03075,770301,Litoral norte de Alicante,8050X,"Castell de Guadalest, el",Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03076,770303,Litoral sur de Alicante,8019,Guardamar del Segura,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03077,770303,Litoral sur de Alicante,8019,"Fondó de les Neus, el/Hondón de las Nieves",Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03078,770303,Litoral sur de Alicante,8019,Hondón de los Frailes,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03079,770302,Interior de Alicante,7247X,Ibi,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03080,770303,Litoral sur de Alicante,8019,Jacarilla,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03081,770301,Litoral norte de Alicante,8050X,Xaló,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03082,770301,Litoral norte de Alicante,8050X,Jávea/Xàbia,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03083,770302,Interior de Alicante,7247X,Jijona/Xixona,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03084,770301,Litoral norte de Alicante,8050X,"Lorcha/Orxa, l'",Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03085,770301,Litoral norte de Alicante,8050X,Llíber,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03086,770301,Litoral norte de Alicante,8050X,Millena,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03088,770303,Litoral sur de Alicante,8019,Monforte del Cid,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03089,770302,Interior de Alicante,7247X,Monóvar/Monòver,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03090,770303,Litoral sur de Alicante,8025,Mutxamel,Alacant/ Alicante,16.7,20.9,hace calor,"+2,1",12.5,anormalmente cálida,"+3,3",2024-03-05,20:30:00,Alacant/Alicante
03091,770301,Litoral norte de Alicante,8050X,Murla,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03092,770301,Litoral norte de Alicante,8050X,Muro de Alcoy,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03093,770303,Litoral sur de Alicante,8019,Novelda,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03094,770303,Litoral sur de Alicante,8025,"Nucia, la",Alacant/ Alicante,16.7,20.9,hace calor,"+2,1",12.5,anormalmente cálida,"+3,3",2024-03-05,20:30:00,Alacant/Alicante
03095,770301,Litoral norte de Alicante,8050X,Ondara,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03096,770302,Interior de Alicante,7247X,Onil,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03097,770301,Litoral norte de Alicante,8050X,Orba,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03098,770303,Litoral sur de Alicante,8025,Orxeta,Alacant/ Alicante,16.7,20.9,hace calor,"+2,1",12.5,anormalmente cálida,"+3,3",2024-03-05,20:30:00,Alacant/Alicante
03099,770303,Litoral sur de Alicante,8019,Orihuela,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03100,770301,Litoral norte de Alicante,8050X,Parcent,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03101,770301,Litoral norte de Alicante,8050X,Pedreguer,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03102,770301,Litoral norte de Alicante,8050X,Pego,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03103,770302,Interior de Alicante,7247X,Penàguila,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03104,770302,Interior de Alicante,7247X,Petrer,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03105,770302,Interior de Alicante,7247X,"Pinós, el/Pinoso",Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03106,770301,Litoral norte de Alicante,8050X,Planes,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03107,770303,Litoral sur de Alicante,8025,Polop,Alacant/ Alicante,16.7,20.9,hace calor,"+2,1",12.5,anormalmente cálida,"+3,3",2024-03-05,20:30:00,Alacant/Alicante
03109,770303,Litoral sur de Alicante,8019,Rafal,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03110,770301,Litoral norte de Alicante,8050X,"Ràfol d'Almúnia, el",Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03111,770303,Litoral sur de Alicante,8019,Redován,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03112,770303,Litoral sur de Alicante,8025,Relleu,Alacant/ Alicante,16.7,20.9,hace calor,"+2,1",12.5,anormalmente cálida,"+3,3",2024-03-05,20:30:00,Alacant/Alicante
03113,770303,Litoral sur de Alicante,8019,Rojales,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03114,770302,Interior de Alicante,7247X,"Romana, la",Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03115,770301,Litoral norte de Alicante,8050X,Sagra,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03116,770302,Interior de Alicante,7247X,Salinas,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03117,770301,Litoral norte de Alicante,8050X,Sanet y Negrals,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03118,770303,Litoral sur de Alicante,8019,San Fulgencio,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03119,770303,Litoral sur de Alicante,8025,Sant Joan d'Alacant,Alacant/ Alicante,16.7,20.9,hace calor,"+2,1",12.5,anormalmente cálida,"+3,3",2024-03-05,20:30:00,Alacant/Alicante
03120,770303,Litoral sur de Alicante,8019,San Miguel de Salinas,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03121,770303,Litoral sur de Alicante,8019,Santa Pola,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03122,770303,Litoral sur de Alicante,8025,San Vicente del Raspeig/Sant Vicent del Raspeig,Alacant/ Alicante,16.7,20.9,hace calor,"+2,1",12.5,anormalmente cálida,"+3,3",2024-03-05,20:30:00,Alacant/Alicante
03123,770302,Interior de Alicante,7247X,Sax,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03124,770301,Litoral norte de Alicante,8050X,Sella,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03125,770301,Litoral norte de Alicante,8050X,Senija,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03127,770301,Litoral norte de Alicante,8050X,Tàrbena,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03128,770301,Litoral norte de Alicante,8050X,Teulada,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03129,770302,Interior de Alicante,7247X,Tibi,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03130,770301,Litoral norte de Alicante,8050X,Tollos,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03131,770301,Litoral norte de Alicante,8050X,Tormos,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03132,770302,Interior de Alicante,7247X,"Torremanzanas/Torre de les Maçanes, la",Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03133,770303,Litoral sur de Alicante,8019,Torrevieja,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03134,770301,Litoral norte de Alicante,8050X,"Vall d'Alcalà, la",Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03135,770301,Litoral norte de Alicante,8050X,"Vall d'Ebo, la",Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03136,770301,Litoral norte de Alicante,8050X,Vall de Gallinera,Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03137,770301,Litoral norte de Alicante,8050X,"Vall de Laguar, la",Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03138,770301,Litoral norte de Alicante,8050X,"Verger, el",Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03139,770303,Litoral sur de Alicante,8025,"Villajoyosa/Vila Joiosa, la",Alacant/ Alicante,16.7,20.9,hace calor,"+2,1",12.5,anormalmente cálida,"+3,3",2024-03-05,20:30:00,Alacant/Alicante
03140,770302,Interior de Alicante,7247X,Villena,Alacant/ Alicante,13,17.7,hace calor,"+2,5",8.3,anormalmente cálida,"+2,9",2024-03-05,20:30:00,El Pinós/Pinoso
03901,770301,Litoral norte de Alicante,8050X,"Poblets, els",Alacant/ Alicante,15.05,19.8,hace calor,"+1,2",10.3,más cálida de lo normal,"+2,2",2024-03-05,20:30:00,Jávea/Xàbia
03902,770303,Litoral sur de Alicante,8019,Pilar de la Horadada,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03903,770303,Litoral sur de Alicante,8019,"Montesinos, Los",Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
03904,770303,Litoral sur de Alicante,8019,San Isidro,Alacant/ Alicante,15.55,20.4,hace calor,"+2,2",10.7,más cálida de lo normal,"+2,1",2024-03-05,20:30:00,Alicante-Elche Aeropuerto
04001,NA,NA,6302A,NA,NA,12.45,18.6,hace calor,+4,6.3,el frío es normal,"+0,4",2024-03-05,20:30:00,Abla
04002,NA,NA,6302A,NA,NA,12.45,18.6,hace calor,+4,6.3,el frío es normal,"+0,4",2024-03-05,20:30:00,Abla
04003,NA,NA,6277B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04004,NA,NA,6367B,NA,NA,15.4,19.7,hace calor,"+1,6",11.1,anormalmente cálida,"+3,2",2024-03-05,20:30:00,Huércal-Overa
