fecha,indicativo,nombre_clean,provincia_clean,tmax,calor
2024-02-02,C139E,La Palma Aeropuerto,Sta. Cruz de Tenerife,22.6,hace mucho calor
2024-02-02,9170,"Logroño, Aeropuerto",La Rioja,16,hace mucho calor
2024-02-02,1082,Bilbao Aeropuerto,Bizkaia,13.3,no hace calor
2024-02-02,3168D,Guadalajara,Guadalajara,17.4,el calor es extremo
2024-02-02,4103X,Tomelloso,Ciudad Real,16.9,el calor es extremo
2024-02-02,7275C,Yecla,Murcia,16.9,hace mucho calor
2024-02-02,9698U,Talarn,Lleida,15,hace mucho calor
2024-02-02,1351,Estaca de Bares,A Coruña,13.5,hace calor
2024-02-02,8414A,Valencia Aeropuerto,Valencia,18.2,hace calor
2024-02-02,7031,San Javier Aeropuerto,Murcia,15.7,no hace calor
2024-02-02,9434P,"Zaragoza, Valdespartera",Zaragoza,16.6,hace mucho calor
2024-02-02,B691Y,Sa Pobla,Baleares,16.6,hace calor
2024-02-02,4549Y,Ayamonte,Huelva,18.8,hace mucho calor
2024-02-02,4267X,Hinojosa del Duque,Córdoba,18.3,el calor es extremo
2024-02-02,2737E,Lagunas de Somoza,León,NA,NA
2024-02-02,C429I,Tenerife Sur Aeropuerto,Sta. Cruz de Tenerife,26.3,el calor es extremo
2024-02-02,1059X,Punta Galea,Bizkaia,12.9,hace mucho calor
2024-02-02,5181D,Arroyo del Ojanco,Jaén,20.7,hace mucho calor
2024-02-02,5860E,"Moguer, El Arenosillo",Huelva,18.7,hace mucho calor
2024-02-02,B013X,"Escorca, Lluc",Baleares,14.5,hace calor
2024-02-02,1484C,Pontevedra,Pontevedra,20.5,el calor es extremo
2024-02-02,8175,Albacete Base Aérea,Albacete,17.1,hace mucho calor
2024-02-02,2661,"León, Virgen del Camino",León,15,el calor es extremo
2024-02-02,3195,"Madrid, Retiro",Madrid,14.8,hace mucho calor
2024-02-02,9263X,"Aranguren, Ilundain",Navarra,14.8,hace mucho calor
2024-02-02,C229J,Pájara,Las Palmas,24.4,hace mucho calor
2024-02-02,8416Y,"València, Viveros",Valencia,17.6,hace calor
2024-02-02,5390Y,Villanueva de Córdoba,Córdoba,19,hace mucho calor
2024-02-02,2916A,Vitigudino,Salamanca,15.8,el calor es extremo
2024-02-02,2374X,Carrión de los Condes,Palencia,13.5,hace mucho calor
2024-02-02,3013,Molina de Aragón,Guadalajara,13.2,hace mucho calor
2024-02-02,1387,A Coruña,A Coruña,16.9,hace mucho calor
2024-02-02,0372C,Porqueres,Girona,20.8,hace mucho calor
2024-02-02,1735X,Xinzo de Limia,Ourense,17.9,el calor es extremo
2024-02-02,3434X,Navalmoral de la Mata,Cáceres,18.3,el calor es extremo
2024-02-02,1473A,Padrón,A Coruña,20.5,el calor es extremo
2024-02-02,9244X,Sos del Rey Católico,Zaragoza,15.9,el calor es extremo
2024-02-02,B228,"Palma, Puerto",Baleares,19.7,hace mucho calor
2024-02-02,5973,Cádiz,Cádiz,20.3,hace mucho calor
2024-02-02,6155A,Málaga Aeropuerto,Málaga,17.9,hace calor
2024-02-02,7247X,El Pinós/Pinoso,Alicante,18.6,hace mucho calor
2024-02-02,1041A,Zumaia,Gipuzkoa,16.5,hace mucho calor
2024-02-02,3130C,Sigüenza,Guadalajara,14,el calor es extremo
2024-02-02,3191E,Colmenar Viejo,Madrid,13.8,el calor es extremo
2024-02-02,B278,"Palma de Mallorca, Aeropuerto",Baleares,17.7,hace mucho calor
2024-02-02,5402,Córdoba Aeropuerto,Córdoba,20.7,hace mucho calor
2024-02-02,1495,Vigo Aeropuerto,Pontevedra,20.2,el calor es extremo
2024-02-02,5796,Morón de la Frontera,Sevilla,20.7,hace mucho calor
2024-02-02,4511C,Jerez de los Caballeros,Badajoz,19.8,el calor es extremo
2024-02-02,6106X,Antequera,Málaga,19.1,hace mucho calor
2024-02-02,1078I,Güeñes,Bizkaia,12.7,hace calor
2024-02-02,3526X,Coria,Cáceres,18.6,el calor es extremo
2024-02-02,5910,"Rota, Base Naval",Cádiz,20.7,hace mucho calor
2024-02-02,B893,"Menorca, Aeropuerto",Baleares,15.1,hace calor
2024-02-02,0076,Barcelona Aeropuerto,Barcelona,16.8,hace mucho calor
2024-02-02,7002Y,Águilas,Murcia,16.5,no hace calor
2024-02-02,1037Y,Zumarraga,Gipuzkoa,12.3,hace mucho calor
2024-02-02,9990X,"Naut Aran, Arties",Lleida,13.4,hace mucho calor
2024-02-02,C129Z,Tazacorte,Sta. Cruz de Tenerife,23.9,el calor es extremo
2024-02-02,C689E,Maspalomas,Las Palmas,NA,NA
2024-02-02,2150H,"La Pinilla, Estación de Esquí",Segovia,11.7,hace mucho calor
2024-02-02,8368U,Teruel,Teruel,14.8,hace mucho calor
2024-02-02,7209,Lorca,Murcia,18,hace calor
2024-02-02,1109,Santander Aeropuerto,Cantabria,15.2,hace calor
2024-02-02,4147X,Valdepeñas,Ciudad Real,15.3,hace mucho calor
2024-02-02,2465,Segovia,Segovia,12.1,hace mucho calor
2024-02-02,3100B,Aranjuez,Madrid,17,hace mucho calor
2024-02-02,2870,Salamanca,Salamanca,13.9,hace mucho calor
2024-02-02,C929I,Hierro Aeropuerto,Sta. Cruz de Tenerife,24.3,hace mucho calor
2024-02-02,C649I,Gran Canaria Aeropuerto,Las Palmas,22.9,hace mucho calor
2024-02-02,2331,Burgos Aeropuerto,Burgos,10.2,hace mucho calor
2024-02-02,4090Y,San Clemente,Cuenca,15.3,hace mucho calor
2024-02-02,1249X,Oviedo,Asturias,14.6,hace mucho calor
2024-02-02,5298X,Andújar,Jaén,21.7,hace mucho calor
2024-02-02,3266A,Puerto Alto del León,Madrid,10.8,hace mucho calor
2024-02-02,5911A,Grazalema,Cádiz,17.7,hace mucho calor
2024-02-02,3110C,Buitrago del Lozoya,Madrid,16.8,el calor es extremo
2024-02-02,5704B,Cazalla de la Sierra,Sevilla,20.4,el calor es extremo
2024-02-02,9381I,Calamocha,Teruel,13.9,hace mucho calor
2024-02-02,1428,Santiago de Compostela Aeropuerto,A Coruña,19.7,el calor es extremo
2024-02-02,4386B,Llerena,Badajoz,18.1,el calor es extremo
2024-02-02,2117D,Aranda de Duero,Burgos,13.9,hace mucho calor
2024-02-02,3519X,Plasencia,Cáceres,18.3,el calor es extremo
2024-02-02,0201D,Barcelona,Barcelona,17.6,el calor es extremo
2024-02-02,8309X,Utiel,Valencia,14.6,hace calor
2024-02-02,1400,Fisterra,A Coruña,18.3,el calor es extremo
2024-02-02,5960,Jerez de la Frontera Aeropuerto,Cádiz,20.8,hace mucho calor
2024-02-02,3298X,San Pablo de los Montes,Toledo,15,el calor es extremo
2024-02-02,6367B,Huércal-Overa,Almería,19.7,hace mucho calor
2024-02-02,2422,Valladolid,Valladolid,13.6,hace mucho calor
2024-02-02,5530E,Granada Aeropuerto,Granada,NA,NA
2024-02-02,B954,"Ibiza, Aeropuerto",Baleares,16.9,hace mucho calor
2024-02-02,2867,Salamanca Aeropuerto,Salamanca,12.5,hace calor
2024-02-02,2030,Soria,Soria,16.8,el calor es extremo
2024-02-02,8025,Alacant/Alicante,Alicante,17.1,hace calor
2024-02-02,7031X,San Javier Aeropuerto,Murcia,16.1,no hace calor
2024-02-02,1207U,"Gijón, Campus",Asturias,NA,NA
2024-02-02,1050J,Elgoibar,Gipuzkoa,14.5,hace mucho calor
2024-02-02,1393,Cabo Vilán,A Coruña,13.8,hace mucho calor
2024-02-02,7145D,Cieza,Murcia,18.6,hace calor
2024-02-02,9294E,"Bardenas Reales, Base Aérea",Navarra,16.6,hace mucho calor
2024-02-02,2444,Ávila,Ávila,12.2,hace mucho calor
2024-02-02,4121,Ciudad Real,Ciudad Real,16,hace mucho calor
2024-02-02,9585,La Molina,Girona,12.8,el calor es extremo
2024-02-02,3129,Madrid Aeropuerto,Madrid,16.4,el calor es extremo
2024-02-02,5000C,Ceuta,Ceuta,16.7,hace calor
2024-02-02,C329Z,San Sebastián de la Gomera,Sta. Cruz de Tenerife,NA,NA
2024-02-02,1505,Lugo Aeropuerto,Lugo,17.1,el calor es extremo
2024-02-02,8019,Alicante-Elche Aeropuerto,Alicante,16.2,el calor es normal
2024-02-02,1549,Ponferrada,León,17.1,el calor es extremo
2024-02-02,8096,Cuenca,Cuenca,16.9,hace mucho calor
2024-02-02,5783,Sevilla Aeropuerto,Sevilla,19.3,hace calor
2024-02-02,C430E,Izaña,Sta. Cruz de Tenerife,10.2,hace calor
2024-02-02,4061X,Quintanar de la Orden,Toledo,17.8,el calor es extremo
2024-02-02,1542,Puerto de Leitariegos,Asturias,15.9,el calor es extremo
2024-02-02,3469A,Cáceres,Cáceres,18.4,el calor es extremo
2024-02-02,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria",Las Palmas,23.1,hace mucho calor
2024-02-02,2775X,Villardeciervos,Zamora,14.7,el calor es extremo
2024-02-03,5612B,La Roda de Andalucía,Sevilla,17.9,hace mucho calor
2024-02-03,3094B,Tarancón,Cuenca,19.1,el calor es extremo
2024-02-03,9394X,Calatayud,Zaragoza,15.5,hace mucho calor
2024-02-03,B434X,Portocolom,Baleares,17.8,hace mucho calor
2024-02-03,8293X,Xàtiva,Valencia,20.8,hace mucho calor
2024-02-03,2755X,Benavente,Zamora,15.6,el calor es extremo
2024-02-03,2400E,Autilla del Pino,Palencia,13.7,el calor es extremo
2024-02-03,8500A,Castelló - Almassora,Castellón,18.6,hace mucho calor
2024-02-03,C249I,Fuerteventura Aeropuerto,Las Palmas,22.2,hace mucho calor
2024-02-03,2462,Puerto de Navacerrada,Madrid,11.5,el calor es extremo
2024-02-03,9563X,Castellfort,Castellón,14.6,el calor es extremo
2024-02-03,9573X,Alcañiz,Teruel,14.3,hace mucho calor
2024-02-03,4358X,Don Benito,Badajoz,17.8,hace mucho calor
2024-02-03,1387E,A Coruña Aeropuerto,A Coruña,19.5,el calor es extremo
2024-02-03,1212E,Asturias Aeropuerto,Asturias,14.3,hace calor
2024-02-03,0016A,Reus Aeropuerto,Tarragona,17.5,hace mucho calor
2024-02-03,C447A,Tenerife Norte Aeropuerto,Sta. Cruz de Tenerife,20.1,hace mucho calor
2024-02-03,9434,"Zaragoza, Aeropuerto",Zaragoza,13.4,hace calor
2024-02-03,C449C,Sta. Cruz de Tenerife,Sta. Cruz de Tenerife,24,hace mucho calor
2024-02-03,6293X,Roquetas de Mar,Almería,19.2,hace mucho calor
2024-02-03,8050X,Jávea/Xàbia,Alicante,18.9,hace mucho calor
2024-02-03,5972X,San Fernando,Cádiz,19,hace mucho calor
2024-02-03,2235U,Cervera de Pisuerga,Palencia,17.4,el calor es extremo
2024-02-03,3260B,Toledo,Toledo,17.1,el calor es extremo
2024-02-03,0367,Girona Aeropuerto,Girona,22.1,el calor es extremo
2024-02-03,6001,Tarifa,Cádiz,17,hace mucho calor
2024-02-03,9981A,Estación de Tortosa (Roquetes),Tarragona,20.7,el calor es extremo
2024-02-03,1331A,Castropol,Asturias,15.7,hace mucho calor
2024-02-03,6084X,Fuengirola,Málaga,NA,NA
2024-02-03,1183X,Llanes,Asturias,15.7,hace calor
2024-02-03,7178I,Murcia,Murcia,19.6,hace calor
2024-02-03,9771C,Lleida,Lleida,6.2,no hace calor
2024-02-03,4067,Madridejos,Toledo,15.3,hace mucho calor
2024-02-03,3365A,Talavera de la Reina,Toledo,16.6,hace mucho calor
2024-02-03,9784P,Bielsa,Huesca,17.3,el calor es extremo
2024-02-03,0149X,Manresa,Barcelona,18.8,el calor es extremo
2024-02-03,5641X,Écija,Sevilla,20,hace mucho calor
2024-02-03,6156X,"Málaga, Centro Meteorológico",Málaga,17.7,hace calor
2024-02-03,C459Z,Puerto de la Cruz,Sta. Cruz de Tenerife,24.8,el calor es extremo
2024-02-03,5995B,Vejer de La Frontera,Cádiz,17.5,hace mucho calor
2024-02-03,7096B,Hellín,Albacete,16,hace calor
2024-02-03,0252D,Arenys de Mar,Barcelona,18.9,el calor es extremo
2024-02-03,1083L,Castro Urdiales,Cantabria,14.3,el calor es normal
2024-02-03,6277B,Adra,Almería,NA,NA
2024-02-03,1631E,A Pobra de Trives,Ourense,16,el calor es extremo
2024-02-03,1700X,O Carballiño,Ourense,21.6,el calor es extremo
2024-02-03,9569A,Calanda,Teruel,14.2,hace mucho calor
2024-02-03,C029O,Lanzarote Aeropuerto,Las Palmas,23,hace mucho calor
2024-02-03,2298,Palacios de la Sierra,Burgos,17.9,el calor es extremo
2024-02-03,5514,Granada Base Aérea,Granada,17.2,hace mucho calor
2024-02-03,9390,Daroca,Zaragoza,16.9,hace mucho calor
2024-02-03,4220X,Puebla de Don Rodrigo,Ciudad Real,20.3,el calor es extremo
2024-02-03,7119B,Caravaca de la Cruz,Murcia,17,hace mucho calor
2024-02-03,5192,Villarrodrigo,Jaén,19.5,el calor es extremo
2024-02-03,1221D,Pajares-Valgrande,Asturias,14,el calor es extremo
2024-02-03,1111,Santander,Cantabria,13,hace calor
2024-02-03,6325O,Almería Aeropuerto,Almería,20,el calor es extremo
2024-02-03,1002Y,"Baztan, Irurita",Navarra,19.9,hace mucho calor
2024-02-03,3111D,Somosierra,Madrid,13.1,hace mucho calor
2024-02-03,6058I,Estepona,Málaga,17.1,el calor es normal
2024-02-03,8325X,Polinyà de Xúquer,Valencia,16.8,hace calor
2024-02-03,4148,Viso del Marqués,Ciudad Real,17.7,hace mucho calor
2024-02-03,1159,San Vicente de la Barquera,Cantabria,15.3,hace calor
2024-02-03,6000A,Melilla,Melilla,18,hace calor
2024-02-03,4452,Badajoz Aeropuerto,Badajoz,18.9,hace mucho calor
2024-02-03,C629X,"Mogán, Puerto",Las Palmas,25.6,hace mucho calor
2024-02-03,4244X,Herrera del Duque,Badajoz,18.4,hace mucho calor
2024-02-03,2630X,Puerto de San Isidro,León,16.5,el calor es extremo
2024-02-03,4410X,Mérida,Badajoz,19.8,hace mucho calor
2024-02-03,9263D,"Pamplona, Aeropuerto",Navarra,15.2,hace mucho calor
2024-02-03,1690A,Ourense,Ourense,21.9,el calor es extremo
2024-02-03,9898,"Huesca, Aeropuerto",Huesca,10.9,el calor es normal
2024-02-03,1111X,Santander,Cantabria,13.2,hace calor
2024-02-03,9208E,Aragüés del Puerto,Huesca,18.2,el calor es extremo
2024-02-03,3576X,Valencia de Alcántara,Cáceres,17.4,el calor es extremo
2024-02-03,2946X,Saelices El Chico,Salamanca,18.6,el calor es extremo
2024-02-03,7012C,Cartagena,Murcia,18.1,hace mucho calor
2024-02-03,5270B,Jaén,Jaén,18.1,hace mucho calor
2024-02-03,C139E,La Palma Aeropuerto,Sta. Cruz de Tenerife,22,hace calor
2024-02-03,9170,"Logroño, Aeropuerto",La Rioja,15.7,hace mucho calor
2024-02-03,1082,Bilbao Aeropuerto,Bizkaia,18.4,hace mucho calor
2024-02-03,3168D,Guadalajara,Guadalajara,17.2,el calor es extremo
2024-02-03,4103X,Tomelloso,Ciudad Real,17.4,el calor es extremo
2024-02-03,7275C,Yecla,Murcia,17.2,hace mucho calor
2024-02-03,9698U,Talarn,Lleida,15,hace mucho calor
2024-02-03,1351,Estaca de Bares,A Coruña,13.1,hace calor
2024-02-03,8414A,Valencia Aeropuerto,Valencia,19.6,hace mucho calor
2024-02-03,7031,San Javier Aeropuerto,Murcia,17,hace calor
2024-02-03,9434P,"Zaragoza, Valdespartera",Zaragoza,12.9,hace calor
2024-02-03,B691Y,Sa Pobla,Baleares,19.4,hace mucho calor
2024-02-03,4549Y,Ayamonte,Huelva,19.6,el calor es extremo
2024-02-03,4267X,Hinojosa del Duque,Córdoba,17.9,hace mucho calor
2024-02-03,2737E,Lagunas de Somoza,León,NA,NA
2024-02-03,C429I,Tenerife Sur Aeropuerto,Sta. Cruz de Tenerife,25.6,hace mucho calor
2024-02-03,1059X,Punta Galea,Bizkaia,15.4,hace mucho calor
2024-02-03,5181D,Arroyo del Ojanco,Jaén,20.4,hace mucho calor
2024-02-03,5860E,"Moguer, El Arenosillo",Huelva,20.2,hace mucho calor
2024-02-03,B013X,"Escorca, Lluc",Baleares,16.4,hace mucho calor
2024-02-03,1484C,Pontevedra,Pontevedra,20.8,el calor es extremo
2024-02-03,8175,Albacete Base Aérea,Albacete,16.1,hace mucho calor
2024-02-03,2661,"León, Virgen del Camino",León,15.7,el calor es extremo
2024-02-03,3195,"Madrid, Retiro",Madrid,15.2,hace mucho calor
2024-02-03,9263X,"Aranguren, Ilundain",Navarra,15.8,hace mucho calor
2024-02-03,C229J,Pájara,Las Palmas,23.7,hace mucho calor
2024-02-03,8416Y,"València, Viveros",Valencia,18.6,hace mucho calor
2024-02-03,5390Y,Villanueva de Córdoba,Córdoba,17.8,hace mucho calor
2024-02-03,2916A,Vitigudino,Salamanca,16.8,el calor es extremo
2024-02-03,2374X,Carrión de los Condes,Palencia,16.1,el calor es extremo
2024-02-03,3013,Molina de Aragón,Guadalajara,17.4,el calor es extremo
2024-02-03,1387,A Coruña,A Coruña,19.2,hace mucho calor
2024-02-03,0372C,Porqueres,Girona,23.1,el calor es extremo
2024-02-03,1735X,Xinzo de Limia,Ourense,17.7,hace mucho calor
2024-02-03,3434X,Navalmoral de la Mata,Cáceres,17.1,hace mucho calor
2024-02-03,1473A,Padrón,A Coruña,21.2,el calor es extremo
2024-02-03,9244X,Sos del Rey Católico,Zaragoza,13.2,hace mucho calor
2024-02-03,B228,"Palma, Puerto",Baleares,18.2,hace mucho calor
2024-02-03,5973,Cádiz,Cádiz,18.8,hace mucho calor
2024-02-03,6155A,Málaga Aeropuerto,Málaga,17.4,hace calor
2024-02-03,7247X,El Pinós/Pinoso,Alicante,17.3,hace mucho calor
2024-02-03,1041A,Zumaia,Gipuzkoa,15.4,hace mucho calor
2024-02-03,3130C,Sigüenza,Guadalajara,16.5,el calor es extremo
2024-02-03,3191E,Colmenar Viejo,Madrid,14.2,hace mucho calor
2024-02-03,B278,"Palma de Mallorca, Aeropuerto",Baleares,17,hace mucho calor
2024-02-03,5402,Córdoba Aeropuerto,Córdoba,19.9,hace mucho calor
2024-02-03,1495,Vigo Aeropuerto,Pontevedra,20.5,el calor es extremo
2024-02-03,5796,Morón de la Frontera,Sevilla,21,hace mucho calor
2024-02-03,4511C,Jerez de los Caballeros,Badajoz,19,hace mucho calor
2024-02-03,6106X,Antequera,Málaga,15.1,hace calor
2024-02-03,1078I,Güeñes,Bizkaia,18.9,el calor es extremo
2024-02-03,3526X,Coria,Cáceres,17.6,hace mucho calor
2024-02-03,5910,"Rota, Base Naval",Cádiz,19.9,hace mucho calor
2024-02-03,B893,"Menorca, Aeropuerto",Baleares,15.7,hace mucho calor
2024-02-03,0076,Barcelona Aeropuerto,Barcelona,16.9,hace mucho calor
2024-02-03,7002Y,Águilas,Murcia,18.4,hace mucho calor
2024-02-03,1037Y,Zumarraga,Gipuzkoa,17.7,el calor es extremo
2024-02-03,9990X,"Naut Aran, Arties",Lleida,16.9,el calor es extremo
2024-02-03,C129Z,Tazacorte,Sta. Cruz de Tenerife,23.1,hace mucho calor
2024-02-03,C689E,Maspalomas,Las Palmas,NA,NA
2024-02-03,2150H,"La Pinilla, Estación de Esquí",Segovia,12.6,el calor es extremo
2024-02-03,8368U,Teruel,Teruel,19,el calor es extremo
2024-02-03,7209,Lorca,Murcia,17.9,hace mucho calor
2024-02-03,1109,Santander Aeropuerto,Cantabria,14.8,hace calor
2024-02-03,4147X,Valdepeñas,Ciudad Real,16.7,el calor es extremo
2024-02-03,2465,Segovia,Segovia,15.2,hace mucho calor
2024-02-03,3100B,Aranjuez,Madrid,18.7,el calor es extremo
2024-02-03,2870,Salamanca,Salamanca,17.1,hace mucho calor
2024-02-03,C929I,Hierro Aeropuerto,Sta. Cruz de Tenerife,23.7,hace mucho calor
2024-02-03,C649I,Gran Canaria Aeropuerto,Las Palmas,23.3,hace mucho calor
2024-02-03,2331,Burgos Aeropuerto,Burgos,16.6,el calor es extremo
2024-02-03,4090Y,San Clemente,Cuenca,15.8,hace mucho calor
2024-02-03,1249X,Oviedo,Asturias,14.1,hace mucho calor
2024-02-03,5298X,Andújar,Jaén,20.8,el calor es extremo
2024-02-03,3266A,Puerto Alto del León,Madrid,9.8,hace mucho calor
2024-02-03,5911A,Grazalema,Cádiz,15.2,hace mucho calor
2024-02-03,3110C,Buitrago del Lozoya,Madrid,15.7,hace mucho calor
2024-02-03,5704B,Cazalla de la Sierra,Sevilla,17.1,hace mucho calor
2024-02-03,9381I,Calamocha,Teruel,16.9,el calor es extremo
2024-02-03,1428,Santiago de Compostela Aeropuerto,A Coruña,18.6,el calor es extremo
2024-02-03,4386B,Llerena,Badajoz,17.2,el calor es extremo
2024-02-03,2117D,Aranda de Duero,Burgos,15.1,hace mucho calor
2024-02-03,3519X,Plasencia,Cáceres,17.8,hace mucho calor
2024-02-03,0201D,Barcelona,Barcelona,18.2,hace mucho calor
2024-02-03,8309X,Utiel,Valencia,16.6,hace mucho calor
2024-02-03,1400,Fisterra,A Coruña,19.1,el calor es extremo
2024-02-03,5960,Jerez de la Frontera Aeropuerto,Cádiz,21,hace mucho calor
2024-02-03,3298X,San Pablo de los Montes,Toledo,14.8,hace mucho calor
2024-02-03,6367B,Huércal-Overa,Almería,18.3,hace calor
2024-02-03,2422,Valladolid,Valladolid,16.1,el calor es extremo
2024-02-03,5530E,Granada Aeropuerto,Granada,18.4,hace mucho calor
2024-02-03,B954,"Ibiza, Aeropuerto",Baleares,16.7,hace calor
2024-02-03,2867,Salamanca Aeropuerto,Salamanca,16.4,el calor es extremo
2024-02-03,2030,Soria,Soria,18.5,el calor es extremo
2024-02-03,8025,Alacant/Alicante,Alicante,18.9,hace mucho calor
2024-02-03,7031X,San Javier Aeropuerto,Murcia,17.4,hace calor
2024-02-03,1207U,"Gijón, Campus",Asturias,15.4,el calor es extremo
2024-02-03,1050J,Elgoibar,Gipuzkoa,16.8,hace mucho calor
2024-02-03,1393,Cabo Vilán,A Coruña,17.6,el calor es extremo
2024-02-03,7145D,Cieza,Murcia,18.3,hace calor
2024-02-03,9294E,"Bardenas Reales, Base Aérea",Navarra,14.4,hace mucho calor
2024-02-03,2444,Ávila,Ávila,15.6,el calor es extremo
2024-02-03,4121,Ciudad Real,Ciudad Real,15.8,hace mucho calor
2024-02-03,9585,La Molina,Girona,15.3,el calor es extremo
2024-02-03,3129,Madrid Aeropuerto,Madrid,17.8,el calor es extremo
2024-02-03,5000C,Ceuta,Ceuta,17.1,hace mucho calor
2024-02-03,C329Z,San Sebastián de la Gomera,Sta. Cruz de Tenerife,NA,NA
2024-02-03,1505,Lugo Aeropuerto,Lugo,17.9,el calor es extremo
2024-02-03,8019,Alicante-Elche Aeropuerto,Alicante,18.5,hace mucho calor
2024-02-03,1549,Ponferrada,León,18.3,el calor es extremo
2024-02-03,8096,Cuenca,Cuenca,17.9,el calor es extremo
2024-02-03,5783,Sevilla Aeropuerto,Sevilla,19.8,hace mucho calor
2024-02-03,C430E,Izaña,Sta. Cruz de Tenerife,9.2,hace calor
2024-02-03,4061X,Quintanar de la Orden,Toledo,18.6,el calor es extremo
2024-02-03,1542,Puerto de Leitariegos,Asturias,15.7,el calor es extremo
2024-02-03,3469A,Cáceres,Cáceres,16.8,hace mucho calor
2024-02-03,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria",Las Palmas,23,hace mucho calor
2024-02-03,2775X,Villardeciervos,Zamora,16.2,el calor es extremo
2024-02-04,5612B,La Roda de Andalucía,Sevilla,21.6,el calor es extremo
2024-02-04,3094B,Tarancón,Cuenca,18,el calor es extremo
2024-02-04,9394X,Calatayud,Zaragoza,17.2,hace mucho calor
2024-02-04,B434X,Portocolom,Baleares,18.7,hace mucho calor
2024-02-04,8293X,Xàtiva,Valencia,22,hace mucho calor
2024-02-04,2755X,Benavente,Zamora,16.8,el calor es extremo
2024-02-04,2400E,Autilla del Pino,Palencia,13.9,hace mucho calor
2024-02-04,8500A,Castelló - Almassora,Castellón,19.2,hace mucho calor
2024-02-04,C249I,Fuerteventura Aeropuerto,Las Palmas,22.6,hace mucho calor
2024-02-04,2462,Puerto de Navacerrada,Madrid,13.7,el calor es extremo
2024-02-04,9563X,Castellfort,Castellón,17.1,el calor es extremo
2024-02-04,9573X,Alcañiz,Teruel,15.9,hace mucho calor
2024-02-04,4358X,Don Benito,Badajoz,19.1,el calor es extremo
2024-02-04,1387E,A Coruña Aeropuerto,A Coruña,16.1,hace mucho calor
2024-02-04,1212E,Asturias Aeropuerto,Asturias,14.4,hace calor
2024-02-04,0016A,Reus Aeropuerto,Tarragona,19.9,el calor es extremo
2024-02-04,C447A,Tenerife Norte Aeropuerto,Sta. Cruz de Tenerife,21.5,hace mucho calor
2024-02-04,9434,"Zaragoza, Aeropuerto",Zaragoza,12.3,no hace calor
2024-02-04,C449C,Sta. Cruz de Tenerife,Sta. Cruz de Tenerife,26.4,el calor es extremo
2024-02-04,6293X,Roquetas de Mar,Almería,17.5,hace mucho calor
2024-02-04,8050X,Jávea/Xàbia,Alicante,19.4,hace mucho calor
2024-02-04,5972X,San Fernando,Cádiz,19.9,el calor es extremo
2024-02-04,2235U,Cervera de Pisuerga,Palencia,18.1,el calor es extremo
2024-02-04,3260B,Toledo,Toledo,18.9,el calor es extremo
