fecha,indicativo,nombre_completo,provincia_clean,tmin,tmin_median,anomalia,anomalia_positiva,anomalia_negativa,texto_anomalia,texto_fecha,tipo_anomalia,color_anomalia
2024-03-17,3195,"Madrid, Retiro (Madrid)",Madrid,10.9,7.1,3.8,10.9,7.1,"+3,8",17 mar.,▲,#cb181d
2024-03-17,3266A,Puerto Alto del León (Madrid),Madrid,4.7,0,4.7,4.7,0,"+4,7",17 mar.,▲,#cb181d
2024-03-18,2462,Puerto de Navacerrada (Madrid),Madrid,6.4,0.2,6.2,6.4,0.2,"+6,2",18 mar.,▲,#cb181d
2024-03-18,3100B,Aranjuez (Madrid),Madrid,7.4,3.2,4.2,7.4,3.2,"+4,2",18 mar.,▲,#cb181d
2024-03-18,3110C,Buitrago del Lozoya (Madrid),Madrid,5.4,1,4.4,5.4,1,"+4,4",18 mar.,▲,#cb181d
2024-03-18,3111D,Somosierra (Madrid),Madrid,6.2,0.6,5.6,6.2,0.6,"+5,6",18 mar.,▲,#cb181d
2024-03-18,3129,Madrid Aeropuerto (Madrid),Madrid,6.7,3.6,3.1,6.7,3.6,"+3,1",18 mar.,▲,#cb181d
2024-03-18,3191E,Colmenar Viejo (Madrid),Madrid,10.5,5.6,4.9,10.5,5.6,"+4,9",18 mar.,▲,#cb181d
2024-03-18,3194U,"Madrid, Ciudad Universitaria (Madrid)",Madrid,NA,3,NA,NA,NA,NA,18 mar.,NA,NA
2024-03-18,3195,"Madrid, Retiro (Madrid)",Madrid,10.6,7.2,3.4,10.6,7.2,"+3,4",18 mar.,▲,#cb181d
2024-03-18,3266A,Puerto Alto del León (Madrid),Madrid,6.5,-0.1,6.6,6.5,-0.1,"+6,6",18 mar.,▲,#cb181d
2024-03-19,2462,Puerto de Navacerrada (Madrid),Madrid,7.3,0.8,6.5,7.3,0.8,"+6,5",19 mar.,▲,#cb181d
2024-03-19,3100B,Aranjuez (Madrid),Madrid,10.4,4.3,6.1,10.4,4.3,"+6,1",19 mar.,▲,#cb181d
2024-03-19,3110C,Buitrago del Lozoya (Madrid),Madrid,5.4,2.3,3.1,5.4,2.3,"+3,1",19 mar.,▲,#cb181d
2024-03-19,3111D,Somosierra (Madrid),Madrid,6.7,0.4,6.3,6.7,0.4,"+6,3",19 mar.,▲,#cb181d
2024-03-19,3129,Madrid Aeropuerto (Madrid),Madrid,8.7,4.4,4.3,8.7,4.4,"+4,3",19 mar.,▲,#cb181d
2024-03-19,3191E,Colmenar Viejo (Madrid),Madrid,10.8,6.5,4.3,10.8,6.5,"+4,3",19 mar.,▲,#cb181d
2024-03-19,3194U,"Madrid, Ciudad Universitaria (Madrid)",Madrid,9.3,4,5.3,9.3,4,"+5,3",19 mar.,▲,#cb181d
2024-03-19,3195,"Madrid, Retiro (Madrid)",Madrid,12.6,7.3,5.3,12.6,7.3,"+5,3",19 mar.,▲,#cb181d
2024-03-19,3266A,Puerto Alto del León (Madrid),Madrid,8.1,0.3,7.8,8.1,0.3,"+7,8",19 mar.,▲,#cb181d
2024-02-19,6000A,Melilla (Melilla),Melilla,11.6,11.8,-0.2,11.8,11.6,"-0,2",19 feb.,▼,#2171b5
2024-02-20,6000A,Melilla (Melilla),Melilla,12.4,10.8,1.6,12.4,10.8,"+1,6",20 feb.,▲,#cb181d
2024-02-21,6000A,Melilla (Melilla),Melilla,11.1,10.8,0.3,11.1,10.8,"+0,3",21 feb.,▲,#cb181d
2024-02-22,6000A,Melilla (Melilla),Melilla,14.4,11,3.4,14.4,11,"+3,4",22 feb.,▲,#cb181d
2024-02-23,6000A,Melilla (Melilla),Melilla,14.8,11,3.8,14.8,11,"+3,8",23 feb.,▲,#cb181d
2024-02-24,6000A,Melilla (Melilla),Melilla,10.8,11.2,-0.4,11.2,10.8,"-0,4",24 feb.,▼,#2171b5
2024-02-25,6000A,Melilla (Melilla),Melilla,14,11.7,2.3,14,11.7,"+2,3",25 feb.,▲,#cb181d
2024-02-26,6000A,Melilla (Melilla),Melilla,13.5,11,2.5,13.5,11,"+2,5",26 feb.,▲,#cb181d
2024-03-01,6000A,Melilla (Melilla),Melilla,13.9,10.8,3.1,13.9,10.8,"+3,1", 1 mar.,▲,#cb181d
2024-03-02,6000A,Melilla (Melilla),Melilla,13.3,11.6,1.7,13.3,11.6,"+1,7", 2 mar.,▲,#cb181d
2024-03-03,6000A,Melilla (Melilla),Melilla,12.5,11.4,1.1,12.5,11.4,"+1,1", 3 mar.,▲,#cb181d
