fecha,indicativo,nombre_completo,provincia_clean,tmax,tmax_median,anomalia,anomalia_positiva,anomalia_negativa,texto_anomalia,texto_fecha,tipo_anomalia,color_anomalia
2024-03-17,1351,Estaca de Bares (A Coruña),A Coruña,17.5,13.6,3.9,17.5,13.6,"+3,9",17 mar.,▲,#cb181d
2024-03-17,1387,A Coruña (A Coruña),A Coruña,19.8,15.8,4,19.8,15.8,+4,17 mar.,▲,#cb181d
2024-03-17,1387E,A Coruña Aeropuerto (A Coruña),A Coruña,20.1,15.6,4.5,20.1,15.6,"+4,5",17 mar.,▲,#cb181d
2024-03-17,1393,Cabo Vilán (A Coruña),A Coruña,14.7,13.6,1.1,14.7,13.6,"+1,1",17 mar.,▲,#cb181d
2024-03-17,1400,Fisterra (A Coruña),A Coruña,13.8,15.1,-1.3,15.1,13.8,"-1,3",17 mar.,▼,#2171b5
2024-03-17,1428,Santiago de Compostela Aeropuerto (A Coruña),A Coruña,17.5,18.1,-0.6,18.1,17.5,"-0,6",17 mar.,▼,#2171b5
2024-03-17,1473A,Padrón (A Coruña),A Coruña,15.2,18.2,-3,18.2,15.2,-3,17 mar.,▼,#2171b5
2024-03-17,1475X,Santiago de Compostela (A Coruña),A Coruña,17.3,18.5,-1.2,18.5,17.3,"-1,2",17 mar.,▼,#2171b5
2024-03-18,1351,Estaca de Bares (A Coruña),A Coruña,15.1,13.6,1.5,15.1,13.6,"+1,5",18 mar.,▲,#cb181d
2024-03-18,1387,A Coruña (A Coruña),A Coruña,15.2,16.4,-1.2,16.4,15.2,"-1,2",18 mar.,▼,#2171b5
2024-03-18,1387E,A Coruña Aeropuerto (A Coruña),A Coruña,15.6,16.6,-1,16.6,15.6,-1,18 mar.,▼,#2171b5
2024-03-18,1393,Cabo Vilán (A Coruña),A Coruña,14.6,13.6,1,14.6,13.6,+1,18 mar.,▲,#cb181d
2024-03-18,1400,Fisterra (A Coruña),A Coruña,13.6,14,-0.4,14,13.6,"-0,4",18 mar.,▼,#2171b5
2024-03-18,1428,Santiago de Compostela Aeropuerto (A Coruña),A Coruña,20.4,15.2,5.2,20.4,15.2,"+5,2",18 mar.,▲,#cb181d
2024-03-18,1473A,Padrón (A Coruña),A Coruña,21.3,17.3,4,21.3,17.3,+4,18 mar.,▲,#cb181d
2024-03-18,1475X,Santiago de Compostela (A Coruña),A Coruña,21.1,16.6,4.5,21.1,16.6,"+4,5",18 mar.,▲,#cb181d
2024-03-19,1351,Estaca de Bares (A Coruña),A Coruña,12.3,13.5,-1.2,13.5,12.3,"-1,2",19 mar.,▼,#2171b5
2024-03-19,1387,A Coruña (A Coruña),A Coruña,12,16,-4,16,12,-4,19 mar.,▼,#2171b5
2024-03-19,1387E,A Coruña Aeropuerto (A Coruña),A Coruña,11,16.4,-5.4,16.4,11,"-5,4",19 mar.,▼,#2171b5
2024-03-19,1393,Cabo Vilán (A Coruña),A Coruña,10.9,12.9,-2,12.9,10.9,-2,19 mar.,▼,#2171b5
2024-03-19,1400,Fisterra (A Coruña),A Coruña,12,13,-1,13,12,-1,19 mar.,▼,#2171b5
2024-03-19,1428,Santiago de Compostela Aeropuerto (A Coruña),A Coruña,10.2,15.5,-5.3,15.5,10.2,"-5,3",19 mar.,▼,#2171b5
2024-03-19,1473A,Padrón (A Coruña),A Coruña,11,17.1,-6.1,17.1,11,"-6,1",19 mar.,▼,#2171b5
2024-03-19,1475X,Santiago de Compostela (A Coruña),A Coruña,11.8,15.4,-3.6,15.4,11.8,"-3,6",19 mar.,▼,#2171b5
2024-02-19,7096B,Hellín (Albacete),Albacete,19.9,14.7,5.2,19.9,14.7,"+5,2",19 feb.,▲,#cb181d
2024-02-19,8175,Albacete Base Aérea (Albacete),Albacete,19.3,12.6,6.7,19.3,12.6,"+6,7",19 feb.,▲,#cb181d
2024-02-19,8177A,Chinchilla (Albacete),Albacete,NA,11.1,NA,NA,NA,NA,19 feb.,NA,NA
2024-02-20,7096B,Hellín (Albacete),Albacete,21.3,14.8,6.5,21.3,14.8,"+6,5",20 feb.,▲,#cb181d
2024-02-20,8175,Albacete Base Aérea (Albacete),Albacete,20.7,13.4,7.3,20.7,13.4,"+7,3",20 feb.,▲,#cb181d
2024-02-20,8177A,Chinchilla (Albacete),Albacete,NA,12.1,NA,NA,NA,NA,20 feb.,NA,NA
2024-02-21,7096B,Hellín (Albacete),Albacete,22.5,15.2,7.3,22.5,15.2,"+7,3",21 feb.,▲,#cb181d
2024-02-21,8175,Albacete Base Aérea (Albacete),Albacete,21.3,13.1,8.2,21.3,13.1,"+8,2",21 feb.,▲,#cb181d
2024-02-21,8177A,Chinchilla (Albacete),Albacete,NA,11.6,NA,NA,NA,NA,21 feb.,NA,NA
2024-02-22,7096B,Hellín (Albacete),Albacete,20.5,16.8,3.7,20.5,16.8,"+3,7",22 feb.,▲,#cb181d
2024-02-22,8175,Albacete Base Aérea (Albacete),Albacete,18.7,13.8,4.9,18.7,13.8,"+4,9",22 feb.,▲,#cb181d
2024-02-22,8177A,Chinchilla (Albacete),Albacete,NA,13.8,NA,NA,NA,NA,22 feb.,NA,NA
2024-02-23,7096B,Hellín (Albacete),Albacete,14.5,18.3,-3.8,18.3,14.5,"-3,8",23 feb.,▼,#2171b5
2024-02-23,8175,Albacete Base Aérea (Albacete),Albacete,12.4,14.5,-2.1,14.5,12.4,"-2,1",23 feb.,▼,#2171b5
2024-02-23,8177A,Chinchilla (Albacete),Albacete,NA,12.8,NA,NA,NA,NA,23 feb.,NA,NA
2024-02-24,7096B,Hellín (Albacete),Albacete,11.7,18,-6.3,18,11.7,"-6,3",24 feb.,▼,#2171b5
2024-02-24,8175,Albacete Base Aérea (Albacete),Albacete,11.4,14.6,-3.2,14.6,11.4,"-3,2",24 feb.,▼,#2171b5
2024-02-24,8177A,Chinchilla (Albacete),Albacete,NA,11.5,NA,NA,NA,NA,24 feb.,NA,NA
2024-02-25,7096B,Hellín (Albacete),Albacete,15.1,16.9,-1.8,16.9,15.1,"-1,8",25 feb.,▼,#2171b5
2024-02-25,8175,Albacete Base Aérea (Albacete),Albacete,13.2,14,-0.8,14,13.2,"-0,8",25 feb.,▼,#2171b5
2024-02-25,8177A,Chinchilla (Albacete),Albacete,NA,10.5,NA,NA,NA,NA,25 feb.,NA,NA
2024-02-26,7096B,Hellín (Albacete),Albacete,13.7,18.4,-4.7,18.4,13.7,"-4,7",26 feb.,▼,#2171b5
2024-02-26,8175,Albacete Base Aérea (Albacete),Albacete,11.5,14.4,-2.9,14.4,11.5,"-2,9",26 feb.,▼,#2171b5
2024-02-26,8177A,Chinchilla (Albacete),Albacete,NA,13.2,NA,NA,NA,NA,26 feb.,NA,NA
2024-03-01,7096B,Hellín (Albacete),Albacete,15,17.2,-2.2,17.2,15,"-2,2", 1 mar.,▼,#2171b5
2024-03-01,8175,Albacete Base Aérea (Albacete),Albacete,12.7,14.4,-1.7,14.4,12.7,"-1,7", 1 mar.,▼,#2171b5
2024-03-01,8177A,Chinchilla (Albacete),Albacete,11.1,12.5,-1.4,12.5,11.1,"-1,4", 1 mar.,▼,#2171b5
2024-03-02,7096B,Hellín (Albacete),Albacete,13.6,17.4,-3.8,17.4,13.6,"-3,8", 2 mar.,▼,#2171b5
2024-03-02,8175,Albacete Base Aérea (Albacete),Albacete,10.9,14,-3.1,14,10.9,"-3,1", 2 mar.,▼,#2171b5
2024-03-02,8177A,Chinchilla (Albacete),Albacete,10.9,15.7,-4.8,15.7,10.9,"-4,8", 2 mar.,▼,#2171b5
2024-03-03,7096B,Hellín (Albacete),Albacete,11.4,16.2,-4.8,16.2,11.4,"-4,8", 3 mar.,▼,#2171b5
2024-03-03,8175,Albacete Base Aérea (Albacete),Albacete,10.1,14.6,-4.5,14.6,10.1,"-4,5", 3 mar.,▼,#2171b5
2024-03-03,8177A,Chinchilla (Albacete),Albacete,8.4,11.6,-3.2,11.6,8.4,"-3,2", 3 mar.,▼,#2171b5
2024-03-04,7096B,Hellín (Albacete),Albacete,14.7,17.4,-2.7,17.4,14.7,"-2,7", 4 mar.,▼,#2171b5
2024-03-04,8175,Albacete Base Aérea (Albacete),Albacete,13,13.8,-0.8,13.8,13,"-0,8", 4 mar.,▼,#2171b5
2024-03-04,8177A,Chinchilla (Albacete),Albacete,11.2,12.8,-1.6,12.8,11.2,"-1,6", 4 mar.,▼,#2171b5
2024-03-05,7096B,Hellín (Albacete),Albacete,15.6,15.9,-0.3,15.9,15.6,"-0,3", 5 mar.,▼,#2171b5
2024-03-05,8175,Albacete Base Aérea (Albacete),Albacete,14.3,14.2,0.1,14.3,14.2,"+0,1", 5 mar.,▲,#cb181d
2024-03-05,8177A,Chinchilla (Albacete),Albacete,12.4,8.7,3.7,12.4,8.7,"+3,7", 5 mar.,▲,#cb181d
2024-03-06,7096B,Hellín (Albacete),Albacete,18.3,16,2.3,18.3,16,"+2,3", 6 mar.,▲,#cb181d
2024-03-06,8175,Albacete Base Aérea (Albacete),Albacete,17.4,13.4,4,17.4,13.4,+4, 6 mar.,▲,#cb181d
2024-03-06,8177A,Chinchilla (Albacete),Albacete,17.9,12.9,5,17.9,12.9,+5, 6 mar.,▲,#cb181d
2024-03-07,7096B,Hellín (Albacete),Albacete,15.9,16.7,-0.8,16.7,15.9,"-0,8", 7 mar.,▼,#2171b5
2024-03-07,8175,Albacete Base Aérea (Albacete),Albacete,15.9,16,-0.1,16,15.9,"-0,1", 7 mar.,▼,#2171b5
2024-03-07,8177A,Chinchilla (Albacete),Albacete,14.2,14.5,-0.3,14.5,14.2,"-0,3", 7 mar.,▼,#2171b5
2024-03-08,7096B,Hellín (Albacete),Albacete,13.2,18.1,-4.9,18.1,13.2,"-4,9", 8 mar.,▼,#2171b5
2024-03-08,8175,Albacete Base Aérea (Albacete),Albacete,11.7,17,-5.3,17,11.7,"-5,3", 8 mar.,▼,#2171b5
2024-03-08,8177A,Chinchilla (Albacete),Albacete,11.2,14.9,-3.7,14.9,11.2,"-3,7", 8 mar.,▼,#2171b5
2024-03-09,7096B,Hellín (Albacete),Albacete,10.1,19.6,-9.5,19.6,10.1,"-9,5", 9 mar.,▼,#2171b5
2024-03-09,8175,Albacete Base Aérea (Albacete),Albacete,8.8,17,-8.2,17,8.8,"-8,2", 9 mar.,▼,#2171b5
2024-03-09,8177A,Chinchilla (Albacete),Albacete,7.2,17.2,-10,17.2,7.2,-10, 9 mar.,▼,#2171b5
2024-03-10,7096B,Hellín (Albacete),Albacete,14.2,19.5,-5.3,19.5,14.2,"-5,3",10 mar.,▼,#2171b5
2024-03-10,8175,Albacete Base Aérea (Albacete),Albacete,12.9,16.8,-3.9,16.8,12.9,"-3,9",10 mar.,▼,#2171b5
2024-03-10,8177A,Chinchilla (Albacete),Albacete,11.2,16.8,-5.6,16.8,11.2,"-5,6",10 mar.,▼,#2171b5
2024-03-11,7096B,Hellín (Albacete),Albacete,14.9,19.4,-4.5,19.4,14.9,"-4,5",11 mar.,▼,#2171b5
2024-03-11,8175,Albacete Base Aérea (Albacete),Albacete,14.3,17.8,-3.5,17.8,14.3,"-3,5",11 mar.,▼,#2171b5
2024-03-11,8177A,Chinchilla (Albacete),Albacete,11.8,17.1,-5.3,17.1,11.8,"-5,3",11 mar.,▼,#2171b5
2024-03-12,7096B,Hellín (Albacete),Albacete,18.8,20.4,-1.6,20.4,18.8,"-1,6",12 mar.,▼,#2171b5
2024-03-12,8175,Albacete Base Aérea (Albacete),Albacete,18.3,17,1.3,18.3,17,"+1,3",12 mar.,▲,#cb181d
2024-03-12,8177A,Chinchilla (Albacete),Albacete,18.3,16.4,1.9,18.3,16.4,"+1,9",12 mar.,▲,#cb181d
2024-03-13,7096B,Hellín (Albacete),Albacete,19,18,1,19,18,+1,13 mar.,▲,#cb181d
2024-03-13,8175,Albacete Base Aérea (Albacete),Albacete,20.5,16,4.5,20.5,16,"+4,5",13 mar.,▲,#cb181d
2024-03-13,8177A,Chinchilla (Albacete),Albacete,20.5,15.2,5.3,20.5,15.2,"+5,3",13 mar.,▲,#cb181d
2024-03-14,7096B,Hellín (Albacete),Albacete,23.2,18.6,4.6,23.2,18.6,"+4,6",14 mar.,▲,#cb181d
2024-03-14,8175,Albacete Base Aérea (Albacete),Albacete,21,16.2,4.8,21,16.2,"+4,8",14 mar.,▲,#cb181d
2024-03-14,8177A,Chinchilla (Albacete),Albacete,20.5,15.9,4.6,20.5,15.9,"+4,6",14 mar.,▲,#cb181d
2024-03-15,7096B,Hellín (Albacete),Albacete,21.1,19.6,1.5,21.1,19.6,"+1,5",15 mar.,▲,#cb181d
2024-03-15,8175,Albacete Base Aérea (Albacete),Albacete,20.3,18,2.3,20.3,18,"+2,3",15 mar.,▲,#cb181d
2024-03-15,8177A,Chinchilla (Albacete),Albacete,18.5,17.6,0.9,18.5,17.6,"+0,9",15 mar.,▲,#cb181d
2024-03-16,7096B,Hellín (Albacete),Albacete,23.3,18.5,4.8,23.3,18.5,"+4,8",16 mar.,▲,#cb181d
2024-03-16,8175,Albacete Base Aérea (Albacete),Albacete,21.5,16.4,5.1,21.5,16.4,"+5,1",16 mar.,▲,#cb181d
2024-03-16,8177A,Chinchilla (Albacete),Albacete,21.2,15.7,5.5,21.2,15.7,"+5,5",16 mar.,▲,#cb181d
2024-03-17,7096B,Hellín (Albacete),Albacete,24.7,17.6,7.1,24.7,17.6,"+7,1",17 mar.,▲,#cb181d
2024-03-17,8175,Albacete Base Aérea (Albacete),Albacete,25.1,17.6,7.5,25.1,17.6,"+7,5",17 mar.,▲,#cb181d
2024-03-17,8177A,Chinchilla (Albacete),Albacete,26,14.9,11.1,26,14.9,"+11,1",17 mar.,▲,#cb181d
2024-03-18,7096B,Hellín (Albacete),Albacete,26.2,18.3,7.9,26.2,18.3,"+7,9",18 mar.,▲,#cb181d
2024-03-18,8175,Albacete Base Aérea (Albacete),Albacete,24.3,17,7.3,24.3,17,"+7,3",18 mar.,▲,#cb181d
2024-03-18,8177A,Chinchilla (Albacete),Albacete,23.5,13.7,9.8,23.5,13.7,"+9,8",18 mar.,▲,#cb181d
2024-03-19,7096B,Hellín (Albacete),Albacete,17.6,18.8,-1.2,18.8,17.6,"-1,2",19 mar.,▼,#2171b5
2024-03-19,8175,Albacete Base Aérea (Albacete),Albacete,17.8,17.6,0.2,17.8,17.6,"+0,2",19 mar.,▲,#cb181d
2024-03-19,8177A,Chinchilla (Albacete),Albacete,19.9,12.1,7.8,19.9,12.1,"+7,8",19 mar.,▲,#cb181d
2024-02-19,8050X,Jávea/Xàbia (Alicante),Alicante,20.6,15.6,5,20.6,15.6,+5,19 feb.,▲,#cb181d
2024-02-19,7247X,El Pinós/Pinoso (Alicante),Alicante,21.3,13.8,7.5,21.3,13.8,"+7,5",19 feb.,▲,#cb181d
2024-02-19,8025,Alacant/Alicante (Alicante),Alicante,19.7,16.7,3,19.7,16.7,+3,19 feb.,▲,#cb181d
2024-02-19,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,19,16.5,2.5,19,16.5,"+2,5",19 feb.,▲,#cb181d
2024-02-20,8050X,Jávea/Xàbia (Alicante),Alicante,21.5,17,4.5,21.5,17,"+4,5",20 feb.,▲,#cb181d
2024-02-20,7247X,El Pinós/Pinoso (Alicante),Alicante,22.8,14,8.8,22.8,14,"+8,8",20 feb.,▲,#cb181d
2024-02-20,8025,Alacant/Alicante (Alicante),Alicante,22.6,17,5.6,22.6,17,"+5,6",20 feb.,▲,#cb181d
2024-02-20,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,22.4,16.9,5.5,22.4,16.9,"+5,5",20 feb.,▲,#cb181d
2024-02-21,8050X,Jávea/Xàbia (Alicante),Alicante,18.5,16,2.5,18.5,16,"+2,5",21 feb.,▲,#cb181d
2024-02-21,7247X,El Pinós/Pinoso (Alicante),Alicante,23.7,14.2,9.5,23.7,14.2,"+9,5",21 feb.,▲,#cb181d
2024-02-21,8025,Alacant/Alicante (Alicante),Alicante,19.3,17.3,2,19.3,17.3,+2,21 feb.,▲,#cb181d
2024-02-21,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,18.7,16.6,2.1,18.7,16.6,"+2,1",21 feb.,▲,#cb181d
2024-02-22,8050X,Jávea/Xàbia (Alicante),Alicante,24.6,17.9,6.7,24.6,17.9,"+6,7",22 feb.,▲,#cb181d
2024-02-22,7247X,El Pinós/Pinoso (Alicante),Alicante,23.2,15.4,7.8,23.2,15.4,"+7,8",22 feb.,▲,#cb181d
2024-02-22,8025,Alacant/Alicante (Alicante),Alicante,27.9,18.4,9.5,27.9,18.4,"+9,5",22 feb.,▲,#cb181d
2024-02-22,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,25.7,18.7,7,25.7,18.7,+7,22 feb.,▲,#cb181d
2024-02-23,8050X,Jávea/Xàbia (Alicante),Alicante,20,18.9,1.1,20,18.9,"+1,1",23 feb.,▲,#cb181d
2024-02-23,7247X,El Pinós/Pinoso (Alicante),Alicante,16.2,16.8,-0.6,16.8,16.2,"-0,6",23 feb.,▼,#2171b5
2024-02-23,8025,Alacant/Alicante (Alicante),Alicante,19.8,18.8,1,19.8,18.8,+1,23 feb.,▲,#cb181d
2024-02-23,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,18.9,18.6,0.3,18.9,18.6,"+0,3",23 feb.,▲,#cb181d
2024-02-24,8050X,Jávea/Xàbia (Alicante),Alicante,18.7,16.9,1.8,18.7,16.9,"+1,8",24 feb.,▲,#cb181d
2024-02-24,7247X,El Pinós/Pinoso (Alicante),Alicante,13.5,13.5,0,13.5,13.5,0,24 feb.,▼,#2171b5
2024-02-24,8025,Alacant/Alicante (Alicante),Alicante,17.9,17.6,0.3,17.9,17.6,"+0,3",24 feb.,▲,#cb181d
2024-02-24,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,17.2,17.3,-0.1,17.3,17.2,"-0,1",24 feb.,▼,#2171b5
2024-02-25,7247X,El Pinós/Pinoso (Alicante),Alicante,18.3,15.4,2.9,18.3,15.4,"+2,9",25 feb.,▲,#cb181d
2024-02-25,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,21.5,17.8,3.7,21.5,17.8,"+3,7",25 feb.,▲,#cb181d
2024-02-25,8025,Alacant/Alicante (Alicante),Alicante,23.2,18,5.2,23.2,18,"+5,2",25 feb.,▲,#cb181d
2024-02-25,8050X,Jávea/Xàbia (Alicante),Alicante,18.6,18.3,0.3,18.6,18.3,"+0,3",25 feb.,▲,#cb181d
2024-02-26,7247X,El Pinós/Pinoso (Alicante),Alicante,15.1,16.5,-1.4,16.5,15.1,"-1,4",26 feb.,▼,#2171b5
2024-02-26,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,18.7,18,0.7,18.7,18,"+0,7",26 feb.,▲,#cb181d
2024-02-26,8025,Alacant/Alicante (Alicante),Alicante,19.5,18.4,1.1,19.5,18.4,"+1,1",26 feb.,▲,#cb181d
2024-02-26,8050X,Jávea/Xàbia (Alicante),Alicante,21.3,18.2,3.1,21.3,18.2,"+3,1",26 feb.,▲,#cb181d
2024-03-01,8050X,Jávea/Xàbia (Alicante),Alicante,20,19.4,0.6,20,19.4,"+0,6", 1 mar.,▲,#cb181d
2024-03-01,7247X,El Pinós/Pinoso (Alicante),Alicante,16,16.4,-0.4,16.4,16,"-0,4", 1 mar.,▼,#2171b5
2024-03-01,8025,Alacant/Alicante (Alicante),Alicante,20.7,18.6,2.1,20.7,18.6,"+2,1", 1 mar.,▲,#cb181d
2024-03-01,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,20,18.5,1.5,20,18.5,"+1,5", 1 mar.,▲,#cb181d
2024-03-02,8050X,Jávea/Xàbia (Alicante),Alicante,19.3,18.6,0.7,19.3,18.6,"+0,7", 2 mar.,▲,#cb181d
2024-03-02,7247X,El Pinós/Pinoso (Alicante),Alicante,18.4,16.2,2.2,18.4,16.2,"+2,2", 2 mar.,▲,#cb181d
2024-03-02,8025,Alacant/Alicante (Alicante),Alicante,20.7,18.2,2.5,20.7,18.2,"+2,5", 2 mar.,▲,#cb181d
2024-03-02,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,19.5,18.4,1.1,19.5,18.4,"+1,1", 2 mar.,▲,#cb181d
2024-03-03,8050X,Jávea/Xàbia (Alicante),Alicante,18.1,19.9,-1.8,19.9,18.1,"-1,8", 3 mar.,▼,#2171b5
2024-03-03,7247X,El Pinós/Pinoso (Alicante),Alicante,14.1,15.8,-1.7,15.8,14.1,"-1,7", 3 mar.,▼,#2171b5
2024-03-03,8025,Alacant/Alicante (Alicante),Alicante,17,19,-2,19,17,-2, 3 mar.,▼,#2171b5
2024-03-03,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,16.7,19.2,-2.5,19.2,16.7,"-2,5", 3 mar.,▼,#2171b5
2024-03-04,8050X,Jávea/Xàbia (Alicante),Alicante,21.8,19.9,1.9,21.8,19.9,"+1,9", 4 mar.,▲,#cb181d
2024-03-04,7247X,El Pinós/Pinoso (Alicante),Alicante,17,16.4,0.6,17,16.4,"+0,6", 4 mar.,▲,#cb181d
2024-03-04,8025,Alacant/Alicante (Alicante),Alicante,20.1,18.5,1.6,20.1,18.5,"+1,6", 4 mar.,▲,#cb181d
2024-03-04,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,19.7,18.6,1.1,19.7,18.6,"+1,1", 4 mar.,▲,#cb181d
2024-03-05,8050X,Jávea/Xàbia (Alicante),Alicante,19.9,18.6,1.3,19.9,18.6,"+1,3", 5 mar.,▲,#cb181d
2024-03-05,7247X,El Pinós/Pinoso (Alicante),Alicante,17.9,15.2,2.7,17.9,15.2,"+2,7", 5 mar.,▲,#cb181d
2024-03-05,8025,Alacant/Alicante (Alicante),Alicante,20.9,18.8,2.1,20.9,18.8,"+2,1", 5 mar.,▲,#cb181d
2024-03-05,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,20.6,18.2,2.4,20.6,18.2,"+2,4", 5 mar.,▲,#cb181d
2024-03-06,8050X,Jávea/Xàbia (Alicante),Alicante,17.9,18.3,-0.4,18.3,17.9,"-0,4", 6 mar.,▼,#2171b5
2024-03-06,7247X,El Pinós/Pinoso (Alicante),Alicante,19.1,14.4,4.7,19.1,14.4,"+4,7", 6 mar.,▲,#cb181d
2024-03-06,8025,Alacant/Alicante (Alicante),Alicante,18.4,18.2,0.2,18.4,18.2,"+0,2", 6 mar.,▲,#cb181d
2024-03-06,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,17.6,17.7,-0.1,17.7,17.6,"-0,1", 6 mar.,▼,#2171b5
2024-03-07,8050X,Jávea/Xàbia (Alicante),Alicante,16.6,19,-2.4,19,16.6,"-2,4", 7 mar.,▼,#2171b5
2024-03-07,7247X,El Pinós/Pinoso (Alicante),Alicante,18.6,17,1.6,18.6,17,"+1,6", 7 mar.,▲,#cb181d
2024-03-07,8025,Alacant/Alicante (Alicante),Alicante,17.3,18.2,-0.9,18.2,17.3,"-0,9", 7 mar.,▼,#2171b5
2024-03-07,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,17.1,18.4,-1.3,18.4,17.1,"-1,3", 7 mar.,▼,#2171b5
2024-03-08,8050X,Jávea/Xàbia (Alicante),Alicante,19.6,19.1,0.5,19.6,19.1,"+0,5", 8 mar.,▲,#cb181d
2024-03-08,7247X,El Pinós/Pinoso (Alicante),Alicante,17.3,17.8,-0.5,17.8,17.3,"-0,5", 8 mar.,▼,#2171b5
2024-03-08,8025,Alacant/Alicante (Alicante),Alicante,19.5,19.4,0.1,19.5,19.4,"+0,1", 8 mar.,▲,#cb181d
2024-03-08,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,19.8,18.6,1.2,19.8,18.6,"+1,2", 8 mar.,▲,#cb181d
2024-03-09,8050X,Jávea/Xàbia (Alicante),Alicante,16.3,19.6,-3.3,19.6,16.3,"-3,3", 9 mar.,▼,#2171b5
2024-03-09,7247X,El Pinós/Pinoso (Alicante),Alicante,10.7,17.8,-7.1,17.8,10.7,"-7,1", 9 mar.,▼,#2171b5
2024-03-09,8025,Alacant/Alicante (Alicante),Alicante,16.4,19.2,-2.8,19.2,16.4,"-2,8", 9 mar.,▼,#2171b5
2024-03-09,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,16.2,18.6,-2.4,18.6,16.2,"-2,4", 9 mar.,▼,#2171b5
2024-03-10,8050X,Jávea/Xàbia (Alicante),Alicante,19.2,19.2,0,19.2,19.2,0,10 mar.,▼,#2171b5
2024-03-10,7247X,El Pinós/Pinoso (Alicante),Alicante,15.7,17.3,-1.6,17.3,15.7,"-1,6",10 mar.,▼,#2171b5
2024-03-10,8025,Alacant/Alicante (Alicante),Alicante,20.8,19,1.8,20.8,19,"+1,8",10 mar.,▲,#cb181d
2024-03-10,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,19.7,18.7,1,19.7,18.7,+1,10 mar.,▲,#cb181d
2024-03-11,8050X,Jávea/Xàbia (Alicante),Alicante,21.6,19.9,1.7,21.6,19.9,"+1,7",11 mar.,▲,#cb181d
2024-03-11,7247X,El Pinós/Pinoso (Alicante),Alicante,16,17.9,-1.9,17.9,16,"-1,9",11 mar.,▼,#2171b5
2024-03-11,8025,Alacant/Alicante (Alicante),Alicante,20.4,18.9,1.5,20.4,18.9,"+1,5",11 mar.,▲,#cb181d
2024-03-11,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,20,19.5,0.5,20,19.5,"+0,5",11 mar.,▲,#cb181d
2024-03-12,8050X,Jávea/Xàbia (Alicante),Alicante,18.7,19.6,-0.9,19.6,18.7,"-0,9",12 mar.,▼,#2171b5
2024-03-12,7247X,El Pinós/Pinoso (Alicante),Alicante,19.5,20,-0.5,20,19.5,"-0,5",12 mar.,▼,#2171b5
2024-03-12,8025,Alacant/Alicante (Alicante),Alicante,19.2,18.4,0.8,19.2,18.4,"+0,8",12 mar.,▲,#cb181d
2024-03-12,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,18.9,17.4,1.5,18.9,17.4,"+1,5",12 mar.,▲,#cb181d
2024-03-13,8050X,Jávea/Xàbia (Alicante),Alicante,18.2,17.1,1.1,18.2,17.1,"+1,1",13 mar.,▲,#cb181d
2024-03-13,7247X,El Pinós/Pinoso (Alicante),Alicante,20.3,18.6,1.7,20.3,18.6,"+1,7",13 mar.,▲,#cb181d
2024-03-13,8025,Alacant/Alicante (Alicante),Alicante,19.1,18.4,0.7,19.1,18.4,"+0,7",13 mar.,▲,#cb181d
2024-03-13,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,17.5,18,-0.5,18,17.5,"-0,5",13 mar.,▼,#2171b5
2024-03-14,8050X,Jávea/Xàbia (Alicante),Alicante,19.9,17.8,2.1,19.9,17.8,"+2,1",14 mar.,▲,#cb181d
2024-03-14,7247X,El Pinós/Pinoso (Alicante),Alicante,24.6,17.6,7,24.6,17.6,+7,14 mar.,▲,#cb181d
2024-03-14,8025,Alacant/Alicante (Alicante),Alicante,20.1,18.8,1.3,20.1,18.8,"+1,3",14 mar.,▲,#cb181d
2024-03-14,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,21.4,18.8,2.6,21.4,18.8,"+2,6",14 mar.,▲,#cb181d
2024-03-15,8050X,Jávea/Xàbia (Alicante),Alicante,24.9,18.1,6.8,24.9,18.1,"+6,8",15 mar.,▲,#cb181d
2024-03-15,7247X,El Pinós/Pinoso (Alicante),Alicante,23.5,17.6,5.9,23.5,17.6,"+5,9",15 mar.,▲,#cb181d
2024-03-15,8025,Alacant/Alicante (Alicante),Alicante,25,19.2,5.8,25,19.2,"+5,8",15 mar.,▲,#cb181d
2024-03-15,8019,Alicante-Elche Aeropuerto (Alicante),Alicante,25.2,19,6.2,25.2,19,"+6,2",15 mar.,▲,#cb181d
