Series,Localidad,Administración,Recep.,Domicilio,Provincia,Teléfono,Calle,Número,Premio,Valor,Dirección,Latitude,Longitude,premios_serie
0.1,CORUÑA (A),,29910,"CAPITÁN JUAN VARELA, 6",CORUÑA (A),981237507,"Capitán Juan Varela, 6",88979,5º Premio,"6,000","Capitán Juan Varela, 6, Coruña (A), Coruña (A)",43.3559735,-8.4072006,6000
0.1,FERROL,,30435,"TIERRA, 102",CORUÑA (A),981350149,"Tierra, 102",88979,5º Premio,"6,000","Tierra, 102, Ferrol, Coruña (A)",43.489646,-8.2193451,6000
0.1,MIÑO,,29135,"RUA CARREIRA, 16",CORUÑA (A),981782024,"Rua Carreira, 16",88979,5º Premio,"6,000","Rua Carreira, 16, Miño, Coruña (A)",43.3463461,-8.2066244,6000
0.1,PONTECESO,1,29555,"AVDA. EDUARDO PONDAL, 47",CORUÑA (A),981714046,"Avda. Eduardo Pondal, 47",88979,5º Premio,"6,000","Avda. Eduardo Pondal, 47, Ponteceso, Coruña (A)",43.2426848,-8.8962328,6000
0.1,VIAÑO PEQUENO,,29010,"CAMPO, 3",CORUÑA (A),981689045,"Campo, 3",88979,5º Premio,"6,000","Campo, 3, Viaño Pequeno, Coruña (A)",43.0255486,-8.5179965,6000
0.1,CUENCA,,31680,"HERMANOS BECERRIL, 11",CUENCA,969213543,"Hermanos Becerril, 11",88979,5º Premio,"6,000","Hermanos Becerril, 11, Cuenca, Cuenca",40.0640516,-2.1327874,6000
0.1,CUENCA,9,31645,"HERMANOS BECERRIL, 5",CUENCA,969214136,"Hermanos Becerril, 5",88979,5º Premio,"6,000","Hermanos Becerril, 5, Cuenca, Cuenca",40.0657723,-2.1339701,6000
0.1,VILLANUEVA DE LA JARA,,31400,"SANTA ANA, 1",CUENCA,967498023,"Santa Ana, 1",88979,5º Premio,"6,000","Santa Ana, 1, Villanueva De La Jara, Cuenca",39.4392177,-1.953824,6000
0.1,SAN SEBASTIAN,8,65070,"NARRICA, 21",GIPUZKOA,943424906,"Narrica, 21",88979,5º Premio,"6,000","Narrica, 21, San Sebastian, Gipuzkoa",43.318334,-1.9812313,6000
0.1,FIGUERES,,33005,"NOU, 186",GIRONA,972511572,"Nou, 186",88979,5º Premio,"6,000","Nou, 186, Figueres, Girona",42.2586122,2.9672224,6000
0.1,ATARFE,2,36515,"AVDA. ANDALUCIA, 31",GRANADA,958434674,"Avda. Andalucia, 31",88979,5º Premio,"6,000","Avda. Andalucia, 31, Atarfe, Granada",37.2230469,-3.6880598,6000
0.1,VENTAS DE ZAFARRAYA,,36255,"GENERAL FAJARDO, 10",GRANADA,958362327,"General Fajardo, 10",88979,5º Premio,"6,000","General Fajardo, 10, Ventas De Zafarraya, Granada",36.9573743,-4.1200354,6000
0.1,AYAMONTE,,39005,"RAMON Y CAJAL , 19",HUELVA,959320849,"Ramon Y Cajal , 19",88979,5º Premio,"6,000","Ramon Y Cajal , 19, Ayamonte, Huelva",37.2115266,-7.4032023,6000
0.1,BONARES,,39075,HUERTO7,HUELVA,959366199,Huerto7,88979,5º Premio,"6,000","Huerto7, Bonares, Huelva",37.3203304,-6.68412,6000
0.1,EL CAMPILLO,,39370,"SEVILLA,72",HUELVA,959588287,"Sevilla,72",88979,5º Premio,"6,000","Sevilla,72, El Campillo, Huelva",37.6937128,-6.628621,6000
0.1,HUELVA,,39795,"CUESTA DE LAS TRES CAIDAS, 8",HUELVA,959280515,"Cuesta De Las Tres Caidas, 8",88979,5º Premio,"6,000","Cuesta De Las Tres Caidas, 8, Huelva, Huelva",37.2582909,-6.9494418,6000
0.1,HUELVA,2,39905,"BOCAS, 21",HUELVA,959284567,"Bocas, 21",88979,5º Premio,"6,000","Bocas, 21, Huelva, Huelva",37.257221,-6.9544879,6000
0.1,CALADOR-SANTANY,,60275,"AVDA. DE CALONGE, 15 L-11",ILLES BALEARS,971643047,"Avda. De Calonge, 15 L-11",88979,5º Premio,"6,000","Avda. De Calonge, 15 L-11, Calador-Santany, Illes Balears",39.3746252,3.2267063,6000
0.1,CALES PIQUES,,60625,"AVDA. CALAN BRUNCH, ZONA COMERCIAL 2 S/N",ILLES BALEARS,971388482,"Avda. Calan Brunch, Zona Comercial 2 S/N",88979,5º Premio,"6,000","Avda. Calan Brunch, Zona Comercial 2 S/N, Cales Piques, Illes Balears",40.0056439,3.8013056,6000
0.1,IBIZA,,60805,"AVDA. BARTOLOMÉ ROSELLÓ, 16",ILLES BALEARS,971310468,"Avda. Bartolomé Roselló, 16",88979,5º Premio,"6,000","Avda. Bartolomé Roselló, 16, Ibiza, Illes Balears",39.0200099,1.4821482,6000
0.1,PALMA DE MALLORCA,,61015,"ANTONIO FRONTERA, 1",ILLES BALEARS,971757002,"Antonio Frontera, 1",88979,5º Premio,"6,000","Antonio Frontera, 1, Palma De Mallorca, Illes Balears",39.5800936,2.6539651,6000
0.1,PALMA DE MALLORCA,,61060,"SINDICATO,25",ILLES BALEARS,971716768,"Sindicato,25",88979,5º Premio,"6,000","Sindicato,25, Palma De Mallorca, Illes Balears",39.571424,2.6537349,6000
0.1,PALMA DE MALLORCA,33,61405,"BLANQUERNA, 9",ILLES BALEARS,971724752,"Blanquerna, 9",88979,5º Premio,"6,000","Blanquerna, 9, Palma De Mallorca, Illes Balears",39.5786945,2.6505004,6000
0.1,ALCAUDETE,,41335,"AVDA. DE LA FUENSANTA, 4",JAÉN,953560503,"Avda. De La Fuensanta, 4",88979,5º Premio,"6,000","Avda. De La Fuensanta, 4, Alcaudete, Jaén",37.5923393,-4.0789875,6000
0.1,ANDÚJAR,,41055,"VEINTIDOS DE JULIO, 17",JAÉN,953504405,"Veintidos De Julio, 17",88979,5º Premio,"6,000","Veintidos De Julio, 17, Andújar, Jaén",38.0372377,-4.0521439,6000
0.1,BAILÉN,2,41135,"POETA MIGUEL HERNANDEZ, 7",JAÉN,953671371,"Poeta Miguel Hernandez, 7",88979,5º Premio,"6,000","Poeta Miguel Hernandez, 7, Bailén, Jaén",38.0962948,-3.7787477,6000
0.1,JAÉN,16,41535,"VIRGEN DE LA CAPILLA, 9",JAÉN,953889612,"Virgen De La Capilla, 9",88979,5º Premio,"6,000","Virgen De La Capilla, 9, Jaén, Jaén",37.7685631,-3.7870745,6000
0.1,JAÉN,8,41595,"ALAMOS,1",JAÉN,953237194,"Alamos,1",88979,5º Premio,"6,000","Alamos,1, Jaén, Jaén",37.7660997,-3.7902353,6000
0.1,ÚBEDA,3,41775,"ZURBARÁN, 3 ESQ. RAMÓN Y CAJAL",JAÉN,953756603,"Zurbarán, 3 Esq. Ramón Y Cajal",88979,5º Premio,"6,000","Zurbarán, 3 Esq. Ramón Y Cajal, Úbeda, Jaén",38.0144504,-3.3747165,6000
0.1,LOGROÑO,,48440,"PEPE BLANCO, 1",LA RIOJA,941225492,"Pepe Blanco, 1",88979,5º Premio,"6,000","Pepe Blanco, 1, Logroño, La Rioja",42.4612107,-2.4587515,6000
0.1,AGUIMES,,44020,"AVDA. POLIZON, 92",LAS PALMAS,928182270,"Avda. Polizon, 92",88979,5º Premio,"6,000","Avda. Polizon, 92, Aguimes, Las Palmas",27.8582134,-15.3967611,6000
0.1,CRUCE DE ARINAGA,,44025,"C.C. LA ZAFRA, ANSITE, 115 L-2",LAS PALMAS,928183284,"C.C. La Zafra, Ansite, 115 L-2",88979,5º Premio,"6,000","C.C. La Zafra, Ansite, 115 L-2, Cruce De Arinaga, Las Palmas",27.8768797,-15.4262135,6000
0.1,GRAN TARAJAL,1,44935,"TINDAYA, 7",LAS PALMAS,928870837,"Tindaya, 7",88979,5º Premio,"6,000","Tindaya, 7, Gran Tarajal, Las Palmas",28.2131477,-14.0196691,6000
0.1,LA OLIVA,,44920,"GENERAL FRANCO, S/N LOC. LA PALMERA",LAS PALMAS,928867472,"General Franco, S/N Loc. La Palmera",88979,5º Premio,"6,000","General Franco, S/N Loc. La Palmera, La Oliva, Las Palmas",28.6125678,-13.9266647,6000
0.1,LA PAREDILLA,,44580,"AV. CANARIAS, 468 - ESQ.TESEGUITE Y BENTAGUAYRE",LAS PALMAS,928122020,"Av. Canarias, 468 - Esq.Teseguite Y Bentaguayre",88979,5º Premio,"6,000","Av. Canarias, 468 - Esq.Teseguite Y Bentaguayre, La Paredilla, Las Palmas",27.8793321,-15.4239118,6000
0.1,LAS PALMAS GC,,44155,"LUIS DORESTE SILVA, 117",LAS PALMAS,676848909,"Luis Doreste Silva, 117",88979,5º Premio,"6,000","Luis Doreste Silva, 117, Las Palmas Gc, Las Palmas",28.1209672,-15.4258917,6000
0.1,LAS PALMAS GC,,43385,"LUIS MOROTE, 4 L-3",LAS PALMAS,928228945,"Luis Morote, 4 L-3",88979,5º Premio,"6,000","Luis Morote, 4 L-3, Las Palmas Gc, Las Palmas",28.1415803,-15.4302181,6000
0.1,LAS PALMAS GC,,43210,"C.C. LA MINILLA. PINTOR JUAN GUILLERMO, S/N",LAS PALMAS,928284061,"C.C. La Minilla. Pintor Juan Guillermo, S/N",88979,5º Premio,"6,000","C.C. La Minilla. Pintor Juan Guillermo, S/N, Las Palmas Gc, Las Palmas",28.125963,-15.438026,6000
0.1,LAS PALMAS GC,,43010,"FERNANDO GUANARTEME, 61",LAS PALMAS,928273300,"Fernando Guanarteme, 61",88979,5º Premio,"6,000","Fernando Guanarteme, 61, Las Palmas Gc, Las Palmas",28.1363659,-15.436041,6000
0.1,PÁJARA,,44980,"AVDA. SALADAR, 15 LOCAL 18 -JANDIA",LAS PALMAS,928540961,"Avda. Saladar, 15 Local 18 -Jandia",88979,5º Premio,"6,000","Avda. Saladar, 15 Local 18 -Jandia, Pájara, Las Palmas",28.0488679,-14.3350361,6000
0.1,PUERTO DEL CARMEN,,44830,"C.C. COSTA DE LA LUZ-AVDA. LAS PLAYAS, S/N L.7",LAS PALMAS,928513255,"C.C. Costa De La Luz-Avda. Las Playas, S/N L.7",88979,5º Premio,"6,000","C.C. Costa De La Luz-Avda. Las Playas, S/N L.7, Puerto Del Carmen, Las Palmas",28.9228023,-13.6681095,6000
0.1,SAN BARTOLOMÉ,,43230,"CRTA. GRAL.SAN BARTOLOMÉ A TINAJO, 18",LAS PALMAS,674338669,"Crta. Gral.San Bartolomé A Tinajo, 18",88979,5º Premio,"6,000","Crta. Gral.San Bartolomé A Tinajo, 18, San Bartolomé, Las Palmas",29.0654976,-13.6760123,6000
0.1,SAN BARTOLOMÉ,1,44855,"C.C. DEILAND-CHIMIDA,20-L 0-49",LAS PALMAS,928820849,"C.C. Deiland-Chimida,20-L 0-49",88979,5º Premio,"6,000","C.C. Deiland-Chimida,20-L 0-49, San Bartolomé, Las Palmas",28.9568546,-13.586778,6000
0.1,TEGUISE,,44875,"AVDA. ISLAS CANARIAS, 1  L-17-18",LAS PALMAS,928591256,"Avda. Islas Canarias, 1  L-17-18",88979,5º Premio,"6,000","Avda. Islas Canarias, 1  L-17-18, Teguise, Las Palmas",28.999342,-13.4910764,6000
0.1,TELDE,6,44750,"ALONSO QUESADA, 11",LAS PALMAS,928693385,"Alonso Quesada, 11",88979,5º Premio,"6,000","Alonso Quesada, 11, Telde, Las Palmas",27.9984131,-15.4164372,6000
0.1,VECINDARIO,,44500,"C.C. MERCACENTRO, LA CERRUDA, 9",LAS PALMAS,928795955,"C.C. Mercacentro, La Cerruda, 9",88979,5º Premio,"6,000","C.C. Mercacentro, La Cerruda, 9, Vecindario, Las Palmas",27.8443814,-15.4438769,6000
0.1,LEÓN,,45710,"AVDA. DE NOCEDO, 80",LEÓN,987260809,"Avda. De Nocedo, 80",88979,5º Premio,"6,000","Avda. De Nocedo, 80, León, León",42.60902,-5.56778,6000
0.1,AITONA,,46145,"AVINGUDA 27 DE GENER, No 108",LLEIDA,973794184,"Avinguda 27 De Gener, No 108",88979,5º Premio,"6,000","Avinguda 27 De Gener, No 108, Aitona, Lleida",41.49686,0.4619,6000
0.1,LA SEU D'URGELL,,46465,"DR. IGLESIAS NAVARRI, 42",LLEIDA,973350560,"Dr. Iglesias Navarri, 42",88979,5º Premio,"6,000","Dr. Iglesias Navarri, 42, La Seu D'Urgell, Lleida",42.3535048,1.4570065,6000
0.1,LLEIDA,,47100,"BALMES, 26",LLEIDA,973235578,"Balmes, 26",88979,5º Premio,"6,000","Balmes, 26, Lleida, Lleida",41.6181632,0.6200491,6000
0.1,LLEIDA,4,47230,"LLUIS COMPANYS, 26",LLEIDA,973282581,"Lluis Companys, 26",88979,5º Premio,"6,000","Lluis Companys, 26, Lleida, Lleida",41.6119751,0.6156424,6000
0.1,LLEIDA,,47190,"BRUC, 26",LLEIDA,973201544,"Bruc, 26",88979,5º Premio,"6,000","Bruc, 26, Lleida, Lleida",41.6118118,0.629753,6000
0.1,LLEIDA,,46760,"CRISTOFOL DE BOLEDA, 15",LLEIDA,973274329,"Cristofol De Boleda, 15",88979,5º Premio,"6,000","Cristofol De Boleda, 15, Lleida, Lleida",41.6199449,0.612164,6000
0.1,SORT,1,46785,"AVDA. GENERALITAT, 13",LLEIDA,973621242,"Avda. Generalitat, 13",88979,5º Premio,"6,000","Avda. Generalitat, 13, Sort, Lleida",42.4134995,1.1323412,6000
0.1,SORT,,46515,"AVD.COMPTES DE PALLARS, 17",LLEIDA,973620260,"Avd.Comptes De Pallars, 17",88979,5º Premio,"6,000","Avd.Comptes De Pallars, 17, Sort, Lleida",42.4411961,1.1345948,6000
0.1,CHANTADA,,49700,"PZA. SANTA ANA, 17",LUGO,982440208,"Pza. Santa Ana, 17",88979,5º Premio,"6,000","Pza. Santa Ana, 17, Chantada, Lugo",42.609829,-7.7711496,6000
0.1,FOZ,,49145,"AVDA. MARIÑA, 32",LUGO,982132807,"Avda. Mariña, 32",88979,5º Premio,"6,000","Avda. Mariña, 32, Foz, Lugo",43.6595274,-7.3535103,6000
0.1,RÁBADE,,49410,"AVDA. DE VILLALBA, 82",LUGO,982390102,"Avda. De Villalba, 82",88979,5º Premio,"6,000","Avda. De Villalba, 82, Rábade, Lugo",43.1228323,-7.6208715,6000
0.1,ALCALÁ DE HENARES,,98230,"JOSE Ma PEREDA, 5",MADRID,918026555,"Jose Ma Pereda, 5",88979,5º Premio,"6,000","Jose Ma Pereda, 5, Alcalá De Henares, Madrid",40.4966056,-3.36368,6000
0.1,ALCOBENDAS,,98200,"PASEO DE LA CHOPERA, 110",MADRID,916623046,"Paseo De La Chopera, 110",88979,5º Premio,"6,000","Paseo De La Chopera, 110, Alcobendas, Madrid",40.5447863,-3.6468526,6000
0.1,BUITRAGO DE LOZOYA,,98070,"TAHONA, 36",MADRID,918680401,"Tahona, 36",88979,5º Premio,"6,000","Tahona, 36, Buitrago De Lozoya, Madrid",40.9926506,-3.6363206,6000
0.1,EL ALAMO,,99475,"ESCUELAS, 5",MADRID,918104309,"Escuelas, 5",88979,5º Premio,"6,000","Escuelas, 5, El Alamo, Madrid",40.2312091,-3.9942211,6000
0.1,GRIÑÓN,1,99640,"CARLOS RUÍZ JIMÉNEZ, 7",MADRID,918104748,"Carlos Ruíz Jiménez, 7",88979,5º Premio,"6,000","Carlos Ruíz Jiménez, 7, Griñón, Madrid",40.2145742,-3.8569771,6000
0.1,LEGANÉS,,99680,"PZ.ESPAÑA, 2",MADRID,916930553,"Pz.España, 2",88979,5º Premio,"6,000","Pz.España, 2, Leganés, Madrid",40.3283568,-3.7652808,6000
0.1,LEGANÉS,,99690,"C/.NTRA.SRA.ANGUSTIAS, 24",MADRID,916934454,"C/.Ntra.Sra.Angustias, 24",88979,5º Premio,"6,000","C/.Ntra.Sra.Angustias, 24, Leganés, Madrid",40.3244815,-3.7736892,6000
0.1,LEGANÉS,,99695,"JUAN NEGRIN, 8",MADRID,916944131,"Juan Negrin, 8",88979,5º Premio,"6,000","Juan Negrin, 8, Leganés, Madrid",40.3241929,-3.784241,6000
0.1,LEGANÉS,19,99715,"C.C. PARQUE SUR-AVDA GRAN BRETAÑA, S/N LOC C-17",MADRID,916885321,"C.C. Parque Sur-Avda Gran Bretaña, S/N Loc C-17",88979,5º Premio,"6,000","C.C. Parque Sur-Avda Gran Bretaña, S/N Loc C-17, Leganés, Madrid",40.3401454,-3.7331842,6000
0.1,MADRID,234,95565,"JUAN J. MARTINEZ SECO, 56",MADRID,917951578,"Juan J. Martinez Seco, 56",88979,5º Premio,"6,000","Juan J. Martinez Seco, 56, Madrid, Madrid",40.35168,-3.689,6000
0.1,MADRID,,96025,"ABRIEL LOBO, 7",MADRID,915617958,"Abriel Lobo, 7",88979,5º Premio,"6,000","Abriel Lobo, 7, Madrid, Madrid",40.4427283,-3.6811947,6000
0.1,MADRID,,94040,"PASEO REINA CRISTINA, 15",MADRID,915013429,"Paseo Reina Cristina, 15",88979,5º Premio,"6,000","Paseo Reina Cristina, 15, Madrid, Madrid",40.4072515,-3.6817594,6000
0.1,MADRID,,94285,"SIERRA MORENA, 25 - LOCALES 15-16",MADRID,917782983,"Sierra Morena, 25 - Locales 15-16",88979,5º Premio,"6,000","Sierra Morena, 25 - Locales 15-16, Madrid, Madrid",40.3785123,-3.62417,6000
0.1,MADRID,358,96470,"GAZTAMBIDE, 68",MADRID,914414979,"Gaztambide, 68",88979,5º Premio,"6,000","Gaztambide, 68, Madrid, Madrid",40.4395335,-3.715043,6000
0.1,MADRID,523,94365,"INTER.TRANSP.MONCLOA PRINCESA, 89, L-32",MADRID,915443323,"Inter.Transp.Moncloa Princesa, 89, L-32",88979,5º Premio,"6,000","Inter.Transp.Moncloa Princesa, 89, L-32, Madrid, Madrid",40.4340478,-3.7189602,6000
0.1,MADRID,512,95810,"C.C. ISLAZUL C/ CALDERILLA, 1 KIOSCO",MADRID,915118560,"C.C. Islazul C/ Calderilla, 1 Kiosco",88979,5º Premio,"6,000","C.C. Islazul C/ Calderilla, 1 Kiosco, Madrid, Madrid",40.3637111,-3.737494,6000
0.1,MADRID,125,95375,"NARVAEZ, 13 L-DCH",MADRID,914357087,"Narvaez, 13 L-Dch",88979,5º Premio,"6,000","Narvaez, 13 L-Dch, Madrid, Madrid",40.4167754,-3.7037902,6000
0.1,MADRID,,96010,"MARIO CABRÉ, 31",MADRID,917511767,"Mario Cabré, 31",88979,5º Premio,"6,000","Mario Cabré, 31, Madrid, Madrid",40.4061368,-3.6331015,6000
0.1,MADRID,213,95415,"DE LA PUEBLANUEVA, 36",MADRID,910577339,"De La Pueblanueva, 36",88979,5º Premio,"6,000","De La Pueblanueva, 36, Madrid, Madrid",40.3712844,-3.6105011,6000
0.1,MÓSTOLES,10,99365,CAMINO DE HUMANES 19,MADRID,916181112,Camino De Humanes 19,88979,5º Premio,"6,000","Camino De Humanes 19, Móstoles, Madrid",40.3192105,-3.8624418,6000
0.1,PARLA,1,99615,"PINTO, 37",MADRID,916991783,"Pinto, 37",88979,5º Premio,"6,000","Pinto, 37, Parla, Madrid",40.2393204,-3.7675092,6000
0.1,PERALES DEL RIO,,98710,"C.C. EL CARMEN L-1.06 GROENLANDIA, 4",MADRID,916847658,"C.C. El Carmen L-1.06 Groenlandia, 4",88979,5º Premio,"6,000","C.C. El Carmen L-1.06 Groenlandia, 4, Perales Del Rio, Madrid",40.3235112,-3.6617298,6000
0.1,POZUELO DE ALARCÓN,,97985,"AVDA. DE EUROPA, 7 L-6",MADRID,917154155,"Avda. De Europa, 7 L-6",88979,5º Premio,"6,000","Avda. De Europa, 7 L-6, Pozuelo De Alarcón, Madrid",40.4370079,-3.7966614,6000
0.1,SAN LORENZO DEL ESCORIAL,1,99240,"DEL REY, 22",MADRID,918904331,"Del Rey, 22",88979,5º Premio,"6,000","Del Rey, 22, San Lorenzo Del Escorial, Madrid",40.5932386,-4.1475748,6000
0.1,FUENGIROLA,1,50020,"AVDA. CONDE SAN ISIDRO, 33 A BAJO 2",MÁLAGA,952476290,"Avda. Conde San Isidro, 33 A Bajo 2",88979,5º Premio,"6,000","Avda. Conde San Isidro, 33 A Bajo 2, Fuengirola, Málaga",36.5383251,-4.6250408,6000
0.1,MÁLAGA,52,51595,"ALCALDE JOAQUIN QUILES, 5",MÁLAGA,952257242,"Alcalde Joaquin Quiles, 5",88979,5º Premio,"6,000","Alcalde Joaquin Quiles, 5, Málaga, Málaga",36.7497386,-4.4211428,6000
0.1,MÁLAGA,36,51710,"CAMINO DE SUAREZ, 21",MÁLAGA,952396087,"Camino De Suarez, 21",88979,5º Premio,"6,000","Camino De Suarez, 21, Málaga, Málaga",36.7269938,-4.4357862,6000
0.1,MÁLAGA,51,51580,"CATAPILCO, 3",MÁLAGA,952244260,"Catapilco, 3",88979,5º Premio,"6,000","Catapilco, 3, Málaga, Málaga",36.6904311,-4.45331,6000
0.1,MÁLAGA,32,51885,"LA VICTORIA, 58",MÁLAGA,952263446,"La Victoria, 58",88979,5º Premio,"6,000","La Victoria, 58, Málaga, Málaga",36.726336,-4.4130161,6000
0.1,MÁLAGA,27,51860,"MAURICIO MORO PARETO, S/N KIOSCO (FRENTE AL No 2 )",MÁLAGA,952192113,"Mauricio Moro Pareto, S/N Kiosco (Frente Al No 2 )",88979,5º Premio,"6,000","Mauricio Moro Pareto, S/N Kiosco (Frente Al No 2 ), Málaga, Málaga",36.7144771,-4.4350544,6000
0.1,MÁLAGA,59,51290,"MARMOLES, 41",MÁLAGA,952307886,"Marmoles, 41",88979,5º Premio,"6,000","Marmoles, 41, Málaga, Málaga",36.7214403,-4.4304345,6000
0.1,RONDA,,50245,"AVDA. DE MALAGA, 52 LOC 1",MÁLAGA,952872671,"Avda. De Malaga, 52 Loc 1",88979,5º Premio,"6,000","Avda. De Malaga, 52 Loc 1, Ronda, Málaga",36.746209,-5.1612251,6000
0.1,SAN LUIS DE SABINILLAS,,50240,"BOLIVIA, 1-A",MÁLAGA,952890974,"Bolivia, 1-A",88979,5º Premio,"6,000","Bolivia, 1-A, San Luis De Sabinillas, Málaga",36.3663064,-5.2273201,6000
0.1,SAN PEDRO ALCANTARA,,50210,"CORDOBA, 19",MÁLAGA,952780039,"Cordoba, 19",88979,5º Premio,"6,000","Cordoba, 19, San Pedro Alcantara, Málaga",36.486704,-4.9920468,6000
0.1,TORREMOLINOS,72,51980,"PZA.DEL LIDO, CONJ.LOS JAZMINES",MÁLAGA,952386675,"Pza.Del Lido, Conj.Los Jazmines",88979,5º Premio,"6,000","Pza.Del Lido, Conj.Los Jazmines, Torremolinos, Málaga",36.6265566,-4.5160396,6000
0.1,MELILLA,7,52065,"LA LEGION, 35",MELILLA,952670982,"La Legion, 35",88979,5º Premio,"6,000","La Legion, 35, Melilla, Melilla",35.2922775,-2.9380973,6000
0.1,ALCANTARILLA,3,53635,"AVDA. REYES CATOLICOS, 27",MURCIA,968827202,"Avda. Reyes Catolicos, 27",88979,5º Premio,"6,000","Avda. Reyes Catolicos, 27, Alcantarilla, Murcia",37.9695869,-1.2190419,6000
0.1,CEHEGÍN,,53725,"CARMEN CONDE, 3",MURCIA,968740196,"Carmen Conde, 3",88979,5º Premio,"6,000","Carmen Conde, 3, Cehegín, Murcia",38.0926898,-1.7962669,6000
0.1,LA ALGAIDA,,53805,"PRINCIPAL, 34",MURCIA,968672425,"Principal, 34",88979,5º Premio,"6,000","Principal, 34, La Algaida, Murcia",38.1075072,-1.2869031,6000
0.1,LA PALMA,,54790,"ANTONIO SERRANO, 1",MURCIA,968165116,"Antonio Serrano, 1",88979,5º Premio,"6,000","Antonio Serrano, 1, La Palma, Murcia",37.6895605,-0.9616273,6000
0.1,MOLINA DE SEGURA,3,53840,"SEVERO OCHOA, 11",MURCIA,968643558,"Severo Ochoa, 11",88979,5º Premio,"6,000","Severo Ochoa, 11, Molina De Segura, Murcia",38.0575523,-1.2129316,6000
0.1,MULA,,53905,"TRASHOSPITAL, 2",MURCIA,968661054,"Trashospital, 2",88979,5º Premio,"6,000","Trashospital, 2, Mula, Murcia",38.0405211,-1.4912376,6000
0.1,MURCIA,17,53250,"TRAPERIA, 1",MURCIA,968216843,"Traperia, 1",88979,5º Premio,"6,000","Traperia, 1, Murcia, Murcia",37.9847083,-1.1289634,6000
0.1,SANTO ANGEL,,54305,"AVDA. JUAN CARLOS I, 38",MURCIA,968843098,"Avda. Juan Carlos I, 38",88979,5º Premio,"6,000","Avda. Juan Carlos I, 38, Santo Angel, Murcia",37.9436074,-1.1290527,6000
0.1,SANTOMERA,1,54160,"AMOR HERMOSO, 9",MURCIA,968865231,"Amor Hermoso, 9",88979,5º Premio,"6,000","Amor Hermoso, 9, Santomera, Murcia",38.0611385,-1.0483772,6000
0.1,PAMPLONA,13,63650,"TUDELA, 3",NAVARRA,948222562,"Tudela, 3",88979,5º Premio,"6,000","Tudela, 3, Pamplona, Navarra",42.8134399,-1.6444596,6000
0.1,PAMPLONA,11,63640,"C.C. HIPER EROSKI-IRUÑA, L-3,4,5",NAVARRA,948302328,"C.C. Hiper Eroski-Iruña, L-3,4,5",88979,5º Premio,"6,000","C.C. Hiper Eroski-Iruña, L-3,4,5, Pamplona, Navarra",42.8134873,-1.6435063,6000
0.1,BARCO DE VALDEORRAS,1,56070,"LAURO OLMO, 2 BAJO",OURENSE,988320965,"Lauro Olmo, 2 Bajo",88979,5º Premio,"6,000","Lauro Olmo, 2 Bajo, Barco De Valdeorras, Ourense",42.4158841,-6.9837305,6000
0.1,CORTEGADA DE BAÑOS,,55590,"BOUZA BREI, 69",OURENSE,988483008,"Bouza Brei, 69",88979,5º Premio,"6,000","Bouza Brei, 69, Cortegada De Baños, Ourense",42.2073223,-8.17012,6000
0.1,OURENSE,2,56005,"RÚA DO PASEO, 10",OURENSE,988235123,"Rúa Do Paseo, 10",88979,5º Premio,"6,000","Rúa Do Paseo, 10, Ourense, Ourense",42.3387914,-7.864645,6000
0.1,OURENSE,,55005,"GRECO, 2",OURENSE,988253757,"Greco, 2",88979,5º Premio,"6,000","Greco, 2, Ourense, Ourense",42.3357893,-7.863881,6000
0.1,OURENSE,4,56015,"ERVEDELO, 20",OURENSE,988225440,"Ervedelo, 20",88979,5º Premio,"6,000","Ervedelo, 20, Ourense, Ourense",42.3396441,-7.8690762,6000
0.1,XINZO DE LIMIA,1,56085,"AVDA. DE MADRID, 4",OURENSE,988462394,"Avda. De Madrid, 4",88979,5º Premio,"6,000","Avda. De Madrid, 4, Xinzo De Limia, Ourense",42.0627464,-7.7253028,6000
0.1,SALDAÑA,,59285,"PZA. DE ESPAÑA, 3",PALENCIA,979890031,"Pza. De España, 3",88979,5º Premio,"6,000","Pza. De España, 3, Saldaña, Palencia",42.5180071,-4.7419825,6000
0.1,ILLA DE AROUSA (A),1,86875,"RUA TRAVESIA CRUCEIRO,2",PONTEVEDRA,986527647,"Rua Travesia Cruceiro,2",88979,5º Premio,"6,000","Rua Travesia Cruceiro,2, Illa De Arousa (A), Pontevedra",42.5621564,-8.8704166,6000
0.1,MEIS,,86720,"VILANOVIÑA, 10 - PARADELA",PONTEVEDRA,986715154,"Vilanoviña, 10 - Paradela",88979,5º Premio,"6,000","Vilanoviña, 10 - Paradela, Meis, Pontevedra",42.5484341,-8.71134,6000
0.1,NIGRÁN,,86125,"ROSALIA DE CASTRO, 2",PONTEVEDRA,986366121,"Rosalia De Castro, 2",88979,5º Premio,"6,000","Rosalia De Castro, 2, Nigrán, Pontevedra",42.13882,-8.80606,6000
0.1,SALVATERRA DE MIÑO,,86005,"FONTE DA VILA, 7",PONTEVEDRA,986658107,"Fonte Da Vila, 7",88979,5º Premio,"6,000","Fonte Da Vila, 7, Salvaterra De Miño, Pontevedra",42.0813329,-8.4979971,6000
0.1,TOMIÑO,,86160,"RUA GONDOMAR, 30",PONTEVEDRA,986622052,"Rua Gondomar, 30",88979,5º Premio,"6,000","Rua Gondomar, 30, Tomiño, Pontevedra",41.992221,-8.7435135,6000
