cod_mun,municipio,provincia,renta,renta_previa,var_anual
05085,Gil García,Ávila,42,40,5
05084,Gilbuena,Ávila,62,88,-29.545454545454547
05086,Gimialcón,Ávila,74,96,-22.916666666666664
05087,Gotarrendura,Ávila,169,164,3.048780487804878
05088,Grandes y San Martín,Ávila,26,31,-16.129032258064516
05089,Guisando,Ávila,526,565,-6.902654867256637
05090,Gutierre-Muñoz,Ávila,74,76,-2.631578947368421
05092,Hernansancho,Ávila,155,190,-18.421052631578945
05093,Herradón de Pinares,Ávila,452,575,-21.391304347826086
05094,Herreros de Suso,Ávila,131,169,-22.485207100591715
05095,Higuera de las Dueñas,Ávila,265,341,-22.28739002932551
05096,La Hija de Dios,Ávila,77,86,-10.465116279069768
05097,La Horcajada,Ávila,495,571,-13.309982486865149
05099,Horcajo de las Torres,Ávila,485,610,-20.491803278688526
05100,El Hornillo,Ávila,280,345,-18.84057971014493
05102,El Hoyo de Pinares,Ávila,2154,2398,-10.175145954962469
05101,Hoyocasero,Ávila,273,316,-13.60759493670886
05103,Hoyorredondo,Ávila,62,87,-28.735632183908045
05106,Hoyos de Miguel Muñoz,Ávila,26,42,-38.095238095238095
05104,Hoyos del Collado,Ávila,32,35,-8.571428571428571
05105,Hoyos del Espino,Ávila,378,454,-16.740088105726873
05107,Hurtumpascual,Ávila,48,75,-36
05108,Junciana,Ávila,40,68,-41.17647058823529
05109,Langa,Ávila,472,518,-8.880308880308881
05110,Lanzahíta,Ávila,853,914,-6.673960612691467
05113,Los Llanos de Tormes,Ávila,58,90,-35.55555555555556
05112,El Losar del Barco,Ávila,109,138,-21.014492753623188
05114,Madrigal de las Altas Torres,Ávila,1381,1628,-15.17199017199017
05115,Maello,Ávila,638,723,-11.756569847856154
05116,Malpartida de Corneja,Ávila,93,140,-33.57142857142857
05117,Mamblas,Ávila,202,232,-12.931034482758621
05118,Mancera de Arriba,Ávila,72,97,-25.773195876288657
05119,Manjabálago y Ortigosa de Rioalmar,Ávila,22,40,-45
05120,Marlín,Ávila,33,38,-13.157894736842104
05121,Martiherrero,Ávila,336,298,12.751677852348994
05122,Martínez,Ávila,111,156,-28.846153846153843
05123,Mediana de Voltoya,Ávila,118,103,14.563106796116504
05124,Medinilla,Ávila,98,135,-27.40740740740741
05125,Mengamuñoz,Ávila,59,70,-15.714285714285714
05126,Mesegar de Corneja,Ávila,60,79,-24.050632911392405
05127,Mijares,Ávila,743,831,-10.589651022864018
05128,Mingorría,Ávila,378,410,-7.804878048780488
05129,El Mirón,Ávila,114,153,-25.49019607843137
05130,Mironcillo,Ávila,106,105,0.9523809523809524
05131,Mirueña de los Infanzones,Ávila,84,125,-32.800000000000004
05132,Mombeltrán,Ávila,932,1165,-20
05133,Monsalupe,Ávila,60,62,-3.225806451612903
05134,Moraleja de Matacabras,Ávila,54,52,3.8461538461538463
05135,Muñana,Ávila,406,501,-18.962075848303392
05136,Muñico,Ávila,81,119,-31.932773109243694
05138,Muñogalindo,Ávila,326,390,-16.41025641025641
05139,Muñogrande,Ávila,77,79,-2.5316455696202533
05140,Muñomer del Peco,Ávila,108,140,-22.857142857142858
05141,Muñopepe,Ávila,101,105,-3.8095238095238098
05142,Muñosancho,Ávila,91,122,-25.40983606557377
05143,Muñotello,Ávila,65,76,-14.473684210526317
05144,Narrillos del Álamo,Ávila,71,94,-24.46808510638298
05145,Narrillos del Rebollar,Ávila,38,60,-36.666666666666664
05149,Narros de Saldueña,Ávila,105,131,-19.84732824427481
05147,Narros del Castillo,Ávila,160,186,-13.978494623655912
05148,Narros del Puerto,Ávila,26,36,-27.77777777777778
05152,Nava de Arévalo,Ávila,713,851,-16.216216216216218
05153,Nava del Barco,Ávila,79,110,-28.18181818181818
05151,Navacepedilla de Corneja,Ávila,92,112,-17.857142857142858
05154,Navadijos,Ávila,34,46,-26.08695652173913
05155,Navaescurial,Ávila,48,58,-17.24137931034483
05156,Navahondilla,Ávila,355,327,8.56269113149847
05157,Navalacruz,Ávila,224,276,-18.84057971014493
05158,Navalmoral,Ávila,353,423,-16.548463356973993
05159,Navalonguilla,Ávila,211,294,-28.2312925170068
05160,Navalosa,Ávila,321,352,-8.806818181818182
05161,Navalperal de Pinares,Ávila,766,979,-21.756894790602654
05162,Navalperal de Tormes,Ávila,87,109,-20.18348623853211
05163,Navaluenga,Ávila,2111,2165,-2.4942263279445727
05164,Navaquesera,Ávila,22,34,-35.294117647058826
05165,Navarredonda de Gredos,Ávila,428,443,-3.3860045146726865
05166,Navarredondilla,Ávila,172,261,-34.099616858237546
05167,Navarrevisca,Ávila,275,317,-13.249211356466878
05168,Las Navas del Marqués,Ávila,5268,5724,-7.966457023060797
05169,Navatalgordo,Ávila,243,249,-2.4096385542168677
05170,Navatejares,Ávila,55,66,-16.666666666666664
05171,Neila de San Miguel,Ávila,64,84,-23.809523809523807
05172,Niharra,Ávila,189,169,11.834319526627219
05173,Ojos-Albos,Ávila,84,62,35.483870967741936
05174,Orbita,Ávila,71,89,-20.224719101123593
05175,El Oso,Ávila,150,208,-27.884615384615387
05176,Padiernos,Ávila,272,272,0
05177,Pajares de Adaja,Ávila,145,187,-22.459893048128343
05178,Palacios de Goda,Ávila,389,447,-12.97539149888143
05179,Papatrigo,Ávila,225,263,-14.44866920152091
05180,El Parral,Ávila,70,106,-33.9622641509434
05181,Pascualcobo,Ávila,39,41,-4.878048780487805
05182,Pedro Bernardo,Ávila,809,953,-15.110178384050368
05183,Pedro-Rodríguez,Ávila,138,183,-24.59016393442623
05184,Peguerinos,Ávila,278,310,-10.32258064516129
05185,Peñalba de Ávila,Ávila,116,125,-7.199999999999999
05186,Piedrahíta,Ávila,1767,2007,-11.958146487294469
05187,Piedralaves,Ávila,2139,2289,-6.553079947575361
05188,Poveda,Ávila,38,59,-35.59322033898305
05189,Poyales del Hoyo,Ávila,433,588,-26.360544217687078
05190,Pozanco,Ávila,48,61,-21.311475409836063
05191,Pradosegar,Ávila,128,148,-13.513513513513514
05192,Puerto Castilla,Ávila,113,101,11.881188118811881
05193,Rasueros,Ávila,168,235,-28.510638297872344
05194,Riocabado,Ávila,131,172,-23.837209302325583
05195,Riofrío,Ávila,195,254,-23.228346456692915
05196,Rivilla de Barajas,Ávila,67,75,-10.666666666666668
05197,Salobral,Ávila,119,135,-11.851851851851853
05198,Salvadiós,Ávila,68,85,-20
05199,San Bartolomé de Béjar,Ávila,43,47,-8.51063829787234
05200,San Bartolomé de Corneja,Ávila,40,66,-39.39393939393939
05201,San Bartolomé de Pinares,Ávila,523,624,-16.185897435897438
05206,San Esteban de los Patos,Ávila,23,36,-36.11111111111111
05208,San Esteban de Zapardiel,Ávila,45,54,-16.666666666666664
05207,San Esteban del Valle,Ávila,735,831,-11.552346570397113
05209,San García de Ingelmos,Ávila,71,102,-30.392156862745097
05901,San Juan de Gredos,Ávila,257,317,-18.92744479495268
05210,San Juan de la Encinilla,Ávila,75,104,-27.884615384615387
05211,San Juan de la Nava,Ávila,469,527,-11.005692599620494
05212,San Juan del Molinillo,Ávila,209,276,-24.27536231884058
05213,San Juan del Olmo,Ávila,85,114,-25.438596491228072
05214,San Lorenzo de Tormes,Ávila,33,56,-41.07142857142857
05215,San Martín de la Vega del Alberche,Ávila,164,200,-18
05216,San Martín del Pimpollar,Ávila,188,229,-17.903930131004365
05217,San Miguel de Corneja,Ávila,54,77,-29.87012987012987
05218,San Miguel de Serrezuela,Ávila,110,170,-35.294117647058826
05219,San Pascual,Ávila,43,53,-18.867924528301888
05220,San Pedro del Arroyo,Ávila,423,473,-10.570824524312897
05231,San Vicente de Arévalo,Ávila,172,203,-15.270935960591133
05204,Sanchidrián,Ávila,729,817,-10.771113831089352
05205,Sanchorreja,Ávila,85,93,-8.60215053763441
05222,Santa Cruz de Pinares,Ávila,144,164,-12.195121951219512
05221,Santa Cruz del Valle,Ávila,325,431,-24.593967517401392
05226,Santa María de los Caballeros,Ávila,66,94,-29.78723404255319
05224,Santa María del Arroyo,Ávila,105,98,7.142857142857142
05225,Santa María del Berrocal,Ávila,373,450,-17.11111111111111
05902,Santa María del Cubillo,Ávila,316,345,-8.405797101449275
05227,Santa María del Tiétar,Ávila,478,576,-17.01388888888889
05228,Santiago del Collado,Ávila,175,203,-13.793103448275861
05904,Santiago del Tormes,Ávila,111,156,-28.846153846153843
05229,Santo Domingo de las Posadas,Ávila,75,92,-18.478260869565215
05230,Santo Tomé de Zabarcos,Ávila,75,111,-32.432432432432435
05232,La Serrada,Ávila,132,114,15.789473684210526
05233,Serranillos,Ávila,243,276,-11.956521739130435
05234,Sigeres,Ávila,45,59,-23.728813559322035
05235,Sinlabajos,Ávila,142,147,-3.4013605442176873
05236,Solana de Ávila,Ávila,113,141,-19.858156028368796
05237,Solana de Rioalmar,Ávila,149,213,-30.046948356807512
05238,Solosancho,Ávila,816,956,-14.644351464435147
05239,Sotalbo,Ávila,234,249,-6.024096385542169
05240,Sotillo de la Adrada,Ávila,4670,4803,-2.76910264418072
05241,El Tiemblo,Ávila,4442,4412,0.6799637352674524
05242,Tiñosillos,Ávila,773,812,-4.80295566502463
05243,Tolbaños,Ávila,85,107,-20.5607476635514
05244,Tormellas,Ávila,37,65,-43.07692307692308
05245,Tornadizos de Ávila,Ávila,435,414,5.072463768115942
05247,La Torre,Ávila,218,276,-21.014492753623188
05246,Tórtoles,Ávila,47,73,-35.61643835616438
05249,Umbrías,Ávila,106,115,-7.82608695652174
05251,Vadillo de la Sierra,Ávila,60,78,-23.076923076923077
05252,Valdecasa,Ávila,60,70,-14.285714285714285
05253,Vega de Santa María,Ávila,72,91,-20.87912087912088
05254,Velayos,Ávila,213,266,-19.924812030075188
05256,Villaflor,Ávila,103,133,-22.55639097744361
05257,Villafranca de la Sierra,Ávila,142,153,-7.18954248366013
05905,Villanueva de Ávila,Ávila,218,259,-15.83011583011583
05258,Villanueva de Gómez,Ávila,116,145,-20
05259,Villanueva del Aceral,Ávila,106,155,-31.61290322580645
05260,Villanueva del Campillo,Ávila,111,113,-1.7699115044247788
05261,Villar de Corneja,Ávila,36,48,-25
05262,Villarejo del Valle,Ávila,333,422,-21.09004739336493
05263,Villatoro,Ávila,162,190,-14.736842105263156
05264,Viñegra de Moraña,Ávila,51,57,-10.526315789473683
05265,Vita,Ávila,81,93,-12.903225806451612
05266,Zapardiel de la Cañada,Ávila,87,118,-26.27118644067797
05267,Zapardiel de la Ribera,Ávila,100,121,-17.355371900826448
06001,Acedera,Badajoz,816,809,0.865265760197775
06002,Aceuchal,Badajoz,5468,5675,-3.647577092511013
06003,Ahillones,Badajoz,851,996,-14.558232931726907
06004,Alange,Badajoz,1851,1961,-5.609382967873533
06005,La Albuera,Badajoz,2045,2069,-1.1599806669888835
06006,Alburquerque,Badajoz,5250,5580,-5.913978494623656
06007,Alconchel,Badajoz,1657,1883,-12.002124269782263
06008,Alconera,Badajoz,745,748,-0.4010695187165776
06009,Aljucén,Badajoz,252,247,2.0242914979757085
06010,Almendral,Badajoz,1212,1292,-6.191950464396285
06011,Almendralejo,Badajoz,33757,34243,-1.4192681715971147
06012,Arroyo de San Serván,Badajoz,4078,4258,-4.227336777829968
06013,Atalaya,Badajoz,288,318,-9.433962264150944
06014,Azuaga,Badajoz,7751,8214,-5.636717798879961
06015,Badajoz,Badajoz,151048,151214,-0.10977819514066157
06016,Barcarrota,Badajoz,3505,3676,-4.651795429815016
06017,Baterno,Badajoz,261,336,-22.321428571428573
06018,Benquerencia de la Serena,Badajoz,808,923,-12.459371614301192
06019,Berlanga,Badajoz,2302,2481,-7.214832728738411
06020,Bienvenida,Badajoz,2087,2282,-8.545135845749343
06021,Bodonal de la Sierra,Badajoz,1019,1141,-10.692375109553023
06022,Burguillos del Cerro,Badajoz,3072,3243,-5.272895467160037
06023,Cabeza del Buey,Badajoz,4736,5301,-10.658366345972459
06024,Cabeza la Vaca,Badajoz,1301,1420,-8.380281690140844
06025,Calamonte,Badajoz,6170,6307,-2.1721896305692088
06026,Calera de León,Badajoz,949,1037,-8.486017357762778
06027,Calzadilla de los Barros,Badajoz,722,915,-21.092896174863387
06028,Campanario,Badajoz,4817,5249,-8.230139074109353
06029,Campillo de Llerena,Badajoz,1335,1444,-7.548476454293629
06030,Capilla,Badajoz,165,182,-9.340659340659341
06031,Carmonita,Badajoz,534,575,-7.130434782608695
06032,El Carrascalejo,Badajoz,94,85,10.588235294117647
06033,Casas de Don Pedro,Badajoz,1455,1661,-12.402167369054787
06034,Casas de Reina,Badajoz,194,210,-7.6190476190476195
06035,Castilblanco,Badajoz,904,1149,-21.32288946910357
06036,Castuera,Badajoz,5709,6409,-10.922140739584957
06042,Cheles,Badajoz,1172,1223,-4.170073589533932
06037,La Codosera,Badajoz,2021,2292,-11.823734729493891
06038,Cordobilla de Lácara,Badajoz,878,988,-11.133603238866396
06039,La Coronada,Badajoz,2179,2256,-3.4131205673758864
06040,Corte de Peleas,Badajoz,1217,1322,-7.94251134644478
06041,Cristina,Badajoz,551,557,-1.0771992818671454
06043,Don Álvaro,Badajoz,791,758,4.353562005277045
06044,Don Benito,Badajoz,37354,36977,1.0195526949184628
06045,Entrín Bajo,Badajoz,573,611,-6.219312602291326
06046,Esparragalejo,Badajoz,1474,1533,-3.8486627527723414
06047,Esparragosa de la Serena,Badajoz,994,1070,-7.102803738317758
06048,Esparragosa de Lares,Badajoz,896,1013,-11.549851924975322
06049,Feria,Badajoz,1081,1273,-15.082482325216025
06050,Fregenal de la Sierra,Badajoz,4821,5157,-6.515415939499709
06051,Fuenlabrada de los Montes,Badajoz,1798,1950,-7.794871794871796
06052,Fuente de Cantos,Badajoz,4688,4942,-5.139619587211655
06053,Fuente del Arco,Badajoz,681,740,-7.972972972972974
06054,Fuente del Maestre,Badajoz,6739,6917,-2.5733699580743097
06055,Fuentes de León,Badajoz,2246,2480,-9.435483870967742
06056,Garbayuela,Badajoz,509,558,-8.781362007168457
06057,Garlitos,Badajoz,555,633,-12.322274881516588
06058,La Garrovilla,Badajoz,2338,2511,-6.88968538430904
06059,Granja de Torrehermosa,Badajoz,1963,2266,-13.371579876434245
06903,Guadiana del Caudillo,Badajoz,2479,NA,NA
06060,Guareña,Badajoz,6808,7290,-6.611796982167352
06061,La Haba,Badajoz,1206,1323,-8.843537414965986
06062,Helechosa de los Montes,Badajoz,615,732,-15.983606557377051
06063,Herrera del Duque,Badajoz,3468,3710,-6.522911051212938
06064,Higuera de la Serena,Badajoz,940,1021,-7.933398628795299
06065,Higuera de Llerena,Badajoz,335,358,-6.424581005586592
06066,Higuera de Vargas,Badajoz,1934,2088,-7.375478927203065
06067,Higuera la Real,Badajoz,2206,2449,-9.922417313189056
06068,Hinojosa del Valle,Badajoz,485,531,-8.662900188323917
06069,Hornachos,Badajoz,3516,3812,-7.76495278069255
06070,Jerez de los Caballeros,Badajoz,9194,9847,-6.63146135878948
06071,La Lapa,Badajoz,278,295,-5.762711864406779
06073,Llera,Badajoz,825,917,-10.032715376226827
06074,Llerena,Badajoz,5720,5970,-4.1876046901172534
06072,Lobón,Badajoz,2762,2859,-3.3927946834557536
06075,Magacela,Badajoz,511,573,-10.820244328097731
06076,Maguilla,Badajoz,960,1029,-6.705539358600583
06077,Malcocinado,Badajoz,351,426,-17.6056338028169
06078,Malpartida de la Serena,Badajoz,532,631,-15.689381933438987
06079,Manchita,Badajoz,770,761,1.1826544021024967
06080,Medellín,Badajoz,2247,2353,-4.504887377815554
06081,Medina de las Torres,Badajoz,1167,1308,-10.77981651376147
06082,Mengabril,Badajoz,489,468,4.487179487179487
06083,Mérida,Badajoz,59627,57810,3.1430548348036673
06084,Mirandilla,Badajoz,1248,1358,-8.100147275405007
06085,Monesterio,Badajoz,4284,4354,-1.607717041800643
06086,Montemolín,Badajoz,1365,1495,-8.695652173913043
06087,Monterrubio de la Serena,Badajoz,2313,2658,-12.979683972911966
06088,Montijo,Badajoz,15511,16225,-4.400616332819722
06089,La Morera,Badajoz,715,740,-3.3783783783783785
06090,La Nava de Santiago,Badajoz,938,1046,-10.325047801147228
06091,Navalvillar de Pela,Badajoz,4380,4805,-8.844953173777315
06092,Nogales,Badajoz,650,704,-7.670454545454546
06093,Oliva de la Frontera,Badajoz,5080,5518,-7.937658571946357
06094,Oliva de Mérida,Badajoz,1713,1844,-7.10412147505423
06095,Olivenza,Badajoz,11876,12000,-1.0333333333333332
06096,Orellana de la Sierra,Badajoz,250,282,-11.347517730496454
06097,Orellana la Vieja,Badajoz,2635,2933,-10.160245482441187
06098,Palomas,Badajoz,675,714,-5.46218487394958
06099,La Parra,Badajoz,1322,1387,-4.686373467916366
06100,Peñalsordo,Badajoz,870,1128,-22.872340425531913
06101,Peraleda del Zaucejo,Badajoz,488,609,-19.868637110016422
06102,Puebla de Alcocer,Badajoz,1168,1262,-7.448494453248812
06103,Puebla de la Calzada,Badajoz,5865,5994,-2.1521521521521523
06104,Puebla de la Reina,Badajoz,721,840,-14.166666666666666
06107,Puebla de Obando,Badajoz,1843,1934,-4.705274043433299
06108,Puebla de Sancho Pérez,Badajoz,2658,2847,-6.638566912539515
06105,Puebla del Maestre,Badajoz,666,778,-14.395886889460154
06106,Puebla del Prior,Badajoz,470,524,-10.305343511450381
06902,Pueblonuevo del Guadiana,Badajoz,1991,2061,-3.3964095099466274
06109,Quintana de la Serena,Badajoz,4580,4974,-7.9211901889827105
06110,Reina,Badajoz,150,194,-22.68041237113402
06111,Rena,Badajoz,609,660,-7.727272727272727
06112,Retamal de Llerena,Badajoz,431,494,-12.753036437246964
06113,Ribera del Fresno,Badajoz,3230,3496,-7.608695652173914
06114,Risco,Badajoz,128,154,-16.883116883116884
06115,La Roca de la Sierra,Badajoz,1447,1521,-4.865220249835635
06116,Salvaleón,Badajoz,1698,1980,-14.242424242424242
06117,Salvatierra de los Barros,Badajoz,1610,1767,-8.885116015846068
06119,San Pedro de Mérida,Badajoz,851,878,-3.0751708428246016
06123,San Vicente de Alcántara,Badajoz,5341,5788,-7.722874913614374
06118,Sancti-Spíritus,Badajoz,163,238,-31.512605042016805
06120,Santa Amalia,Badajoz,3955,4279,-7.5718625847160546
06121,Santa Marta,Badajoz,4098,4339,-5.554275178612583
06122,Los Santos de Maimona,Badajoz,8071,8232,-1.9557823129251701
06124,Segura de León,Badajoz,1835,2069,-11.309811503141615
06125,Siruela,Badajoz,1851,2115,-12.4822695035461
06126,Solana de los Barros,Badajoz,2588,2756,-6.095791001451379
06127,Talarrubias,Badajoz,3355,3627,-7.4993107251171764
06128,Talavera la Real,Badajoz,5393,5580,-3.3512544802867383
06129,Táliga,Badajoz,672,770,-12.727272727272727
06130,Tamurejo,Badajoz,211,249,-15.261044176706829
06131,Torre de Miguel Sesmero,Badajoz,1230,1262,-2.535657686212361
06132,Torremayor,Badajoz,985,1045,-5.741626794258373
06133,Torremejía,Badajoz,2255,2246,0.4007123775601068
06134,Trasierra,Badajoz,617,684,-9.7953216374269
06135,Trujillanos,Badajoz,1394,1452,-3.994490358126722
06136,Usagre,Badajoz,1760,1922,-8.428720083246619
06137,Valdecaballeros,Badajoz,1089,1195,-8.87029288702929
06901,Valdelacalzada,Badajoz,2734,2843,-3.8339781920506506
06138,Valdetorres,Badajoz,1172,1289,-9.076803723816912
06139,Valencia de las Torres,Badajoz,520,678,-23.303834808259587
06140,Valencia del Mombuey,Badajoz,707,791,-10.619469026548673
06141,Valencia del Ventoso,Badajoz,1939,2154,-9.98142989786444
06146,Valle de la Serena,Badajoz,1155,1391,-16.96621135873472
06147,Valle de Matamoros,Badajoz,359,427,-15.92505854800937
06148,Valle de Santa Ana,Badajoz,1132,1183,-4.311073541842773
06142,Valverde de Burguillos,Badajoz,278,311,-10.610932475884244
06143,Valverde de Leganés,Badajoz,4151,4223,-1.7049490883258345
06144,Valverde de Llerena,Badajoz,566,687,-17.612809315866084
06145,Valverde de Mérida,Badajoz,1036,1126,-7.992895204262878
06149,Villafranca de los Barros,Badajoz,12578,13296,-5.400120336943441
06150,Villagarcía de la Torre,Badajoz,911,998,-8.71743486973948
06151,Villagonzalo,Badajoz,1231,1328,-7.30421686746988
06152,Villalba de los Barros,Badajoz,1471,1615,-8.91640866873065
06153,Villanueva de la Serena,Badajoz,25816,25994,-0.6847734092482881
06154,Villanueva del Fresno,Badajoz,3334,3579,-6.845487566359318
06156,Villar de Rena,Badajoz,1338,1412,-5.240793201133145
06155,Villar del Rey,Badajoz,2075,2356,-11.926994906621392
