cod_mun,municipio,provincia,Alemania,EE.UU.,Francia,Italia,Otros,Países Bajos,Reino Unido,turistas
10205,Valverde del Fresno,Cáceres,31.0,0.0,46.0,0.0,907.0,41.0,0.0,1025.0
10207,Villa del Campo,Cáceres,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
10210,Villamiel,Cáceres,0.0,0.0,241.0,0.0,2065.0,47.0,0.0,2353.0
10212,Villanueva de la Vera,Cáceres,0.0,0.0,151.0,0.0,0.0,66.0,0.0,217.0
10213,Villar del Pedroso,Cáceres,0.0,0.0,188.0,0.0,0.0,123.0,0.0,311.0
10214,Villar de Plasencia,Cáceres,0.0,0.0,125.0,0.0,0.0,0.0,0.0,125.0
10216,Zarza de Granadilla,Cáceres,0.0,0.0,85.0,0.0,0.0,0.0,0.0,85.0
10218,Zarza la Mayor,Cáceres,118.0,0.0,858.0,83.0,5055.0,302.0,0.0,6416.0
11001,Alcalá de los Gazules,Cádiz,456.0,105.0,2830.0,38.0,5161.0,1017.0,807.0,10414.0
11002,Alcalá del Valle,Cádiz,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0
11004,Algeciras,Cádiz,17201.0,53133.0,38183.0,14545.0,405392.0,14091.0,53671.0,596216.0
11005,Algodonales,Cádiz,1307.0,120.0,1471.0,81.0,3533.0,983.0,1525.0,9020.0
11006,Arcos de la Frontera,Cádiz,1531.0,694.0,4156.0,569.0,4229.0,2622.0,2851.0,16652.0
11007,Barbate,Cádiz,5345.0,2319.0,3123.0,1340.0,17622.0,2282.0,4217.0,36248.0
11008,"Barrios, Los",Cádiz,1848.0,1633.0,6715.0,1051.0,24689.0,3346.0,2611.0,41893.0
11009,Benaocaz,Cádiz,0.0,0.0,282.0,0.0,222.0,965.0,0.0,1469.0
11011,"Bosque, El",Cádiz,0.0,0.0,0.0,0.0,0.0,214.0,0.0,214.0
11012,Cádiz,Cádiz,22891.0,15985.0,15516.0,14523.0,100208.0,8630.0,29252.0,207005.0
11013,Castellar de la Frontera,Cádiz,167.0,0.0,334.0,0.0,493.0,312.0,816.0,2122.0
11014,Conil de la Frontera,Cádiz,33926.0,2076.0,5207.0,2357.0,23604.0,3727.0,8941.0,79838.0
11015,Chiclana de la Frontera,Cádiz,58919.0,2545.0,11012.0,1932.0,34605.0,7048.0,12954.0,129015.0
11016,Chipiona,Cádiz,4984.0,1976.0,2199.0,1126.0,4984.0,1743.0,2187.0,19199.0
11017,Espera,Cádiz,0.0,0.0,70.0,0.0,0.0,30.0,0.0,100.0
11018,"Gastor, El",Cádiz,0.0,0.0,195.0,0.0,0.0,104.0,753.0,1052.0
11019,Grazalema,Cádiz,664.0,0.0,1240.0,0.0,353.0,1423.0,1086.0,4766.0
11020,Jerez de la Frontera,Cádiz,9564.0,4752.0,12652.0,5781.0,40812.0,8801.0,13665.0,96027.0
11021,Jimena de la Frontera,Cádiz,699.0,31.0,1148.0,0.0,2374.0,1301.0,3157.0,8710.0
11022,"Línea de la Concepción, La",Cádiz,7113.0,9901.0,6421.0,3301.0,179788.0,6439.0,49320.0,262283.0
11023,Medina Sidonia,Cádiz,864.0,0.0,3509.0,523.0,3323.0,2482.0,1154.0,11855.0
11024,Olvera,Cádiz,499.0,34.0,1597.0,141.0,957.0,1485.0,2082.0,6795.0
11026,Prado del Rey,Cádiz,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0
11027,"Puerto de Santa María, El",Cádiz,5634.0,7481.0,5678.0,2074.0,19325.0,4072.0,7292.0,51556.0
11028,Puerto Real,Cádiz,1343.0,917.0,3208.0,809.0,8898.0,2254.0,1762.0,19191.0
11029,Puerto Serrano,Cádiz,0.0,0.0,0.0,0.0,0.0,159.0,0.0,159.0
11030,Rota,Cádiz,11766.0,41822.0,3657.0,3894.0,17844.0,2444.0,6180.0,87607.0
11031,San Fernando,Cádiz,1468.0,859.0,3160.0,514.0,3355.0,2422.0,1464.0,13242.0
11032,Sanlúcar de Barrameda,Cádiz,3084.0,1780.0,3153.0,574.0,5078.0,2429.0,3011.0,19109.0
11033,San Roque,Cádiz,7287.0,8825.0,10696.0,2870.0,98295.0,8393.0,42904.0,179270.0
11034,Setenil de las Bodegas,Cádiz,0.0,0.0,539.0,0.0,373.0,243.0,0.0,1155.0
11035,Tarifa,Cádiz,24866.0,29684.0,20872.0,11310.0,310131.0,12568.0,34805.0,444236.0
11038,Ubrique,Cádiz,35.0,0.0,986.0,0.0,62.0,421.0,159.0,1663.0
11039,Vejer de la Frontera,Cádiz,6667.0,2981.0,4612.0,2152.0,23237.0,3279.0,10387.0,53315.0
11041,Villamartín,Cádiz,857.0,109.0,1351.0,32.0,2099.0,1076.0,1168.0,6692.0
11042,Zahara,Cádiz,0.0,0.0,223.0,0.0,0.0,68.0,203.0,494.0
11901,Benalup-Casas Viejas,Cádiz,64.0,0.0,214.0,53.0,393.0,205.0,264.0,1193.0
11903,San Martín del Tesorillo,Cádiz,0.0,0.0,0.0,0.0,0.0,0.0,216.0,216.0
12001,Atzeneta del Maestrat,Castellón/Castelló,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0
12003,Albocàsser,Castellón/Castelló,0.0,0.0,65.0,0.0,0.0,33.0,0.0,98.0
12004,Alcalà de Xivert,Castellón/Castelló,8791.0,1159.0,19032.0,3699.0,23021.0,5023.0,11584.0,72309.0
12005,"Alcora, l'",Castellón/Castelló,164.0,0.0,900.0,0.0,124.0,750.0,0.0,1938.0
12007,Alfondeguilla,Castellón/Castelló,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0
12009,Almassora,Castellón/Castelló,614.0,163.0,1361.0,364.0,2892.0,742.0,557.0,6693.0
12011,Almenara,Castellón/Castelló,1091.0,0.0,1408.0,676.0,548.0,572.0,380.0,4675.0
12012,Altura,Castellón/Castelló,0.0,0.0,169.0,0.0,0.0,68.0,0.0,237.0
12014,Ares del Maestrat,Castellón/Castelló,0.0,0.0,209.0,0.0,0.0,64.0,0.0,273.0
12020,Barracas,Castellón/Castelló,0.0,0.0,150.0,0.0,0.0,0.0,0.0,150.0
12027,Benicarló,Castellón/Castelló,5041.0,701.0,12805.0,1677.0,15013.0,2726.0,2524.0,40487.0
12028,Benicasim/Benicàssim,Castellón/Castelló,4643.0,1504.0,9418.0,2238.0,13342.0,3166.0,8448.0,42759.0
12029,Benlloc,Castellón/Castelló,0.0,0.0,122.0,0.0,0.0,0.0,0.0,122.0
12031,Borriol,Castellón/Castelló,557.0,0.0,715.0,327.0,395.0,493.0,68.0,2555.0
12032,Borriana/Burriana,Castellón/Castelló,1220.0,607.0,4219.0,960.0,7903.0,1243.0,1209.0,17361.0
12033,Cabanes,Castellón/Castelló,5847.0,75.0,5937.0,1431.0,7011.0,1829.0,1001.0,23131.0
12034,Càlig,Castellón/Castelló,74.0,0.0,804.0,0.0,0.0,41.0,0.0,919.0
12036,Canet lo Roig,Castellón/Castelló,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0
12040,Castelló de la Plana,Castellón/Castelló,9936.0,4212.0,22804.0,7680.0,68707.0,14045.0,9868.0,137252.0
12042,Catí,Castellón/Castelló,0.0,0.0,78.0,0.0,0.0,98.0,0.0,176.0
12043,Caudiel,Castellón/Castelló,0.0,0.0,37.0,0.0,0.0,83.0,0.0,120.0
12044,Cervera del Maestre,Castellón/Castelló,526.0,0.0,577.0,0.0,0.0,292.0,272.0,1667.0
12048,Cortes de Arenoso,Castellón/Castelló,0.0,0.0,123.0,0.0,0.0,0.0,0.0,123.0
12050,"Coves de Vinromà, les",Castellón/Castelló,0.0,0.0,371.0,0.0,0.0,197.0,36.0,604.0
12052,Xert,Castellón/Castelló,0.0,0.0,240.0,0.0,0.0,33.0,0.0,273.0
12053,Chilches/Xilxes,Castellón/Castelló,480.0,0.0,902.0,34.0,71.0,254.0,191.0,1932.0
12071,Jérica,Castellón/Castelló,34.0,0.0,652.0,0.0,0.0,447.0,0.0,1133.0
12072,Llucena/Lucena del Cid,Castellón/Castelló,0.0,0.0,45.0,0.0,0.0,223.0,0.0,268.0
12077,Moncofa,Castellón/Castelló,1071.0,34.0,3186.0,219.0,2023.0,1354.0,543.0,8430.0
12079,Montanejos,Castellón/Castelló,55.0,0.0,506.0,52.0,0.0,357.0,111.0,1081.0
12080,Morella,Castellón/Castelló,347.0,0.0,2642.0,115.0,1803.0,2288.0,328.0,7523.0
12081,Navajas,Castellón/Castelló,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0
12082,Nules,Castellón/Castelló,2489.0,41.0,3682.0,1623.0,6544.0,1637.0,852.0,16868.0
12084,Onda,Castellón/Castelló,1532.0,433.0,3065.0,1103.0,6820.0,1716.0,811.0,15480.0
12085,Oropesa del Mar/Orpesa,Castellón/Castelló,4533.0,1049.0,10638.0,1404.0,14667.0,2188.0,4788.0,39267.0
12089,Peníscola/Peñíscola,Castellón/Castelló,9438.0,1253.0,38306.0,3196.0,20354.0,5500.0,7235.0,85282.0
12090,Pina de Montalgrao,Castellón/Castelló,0.0,0.0,776.0,0.0,0.0,167.0,34.0,977.0
12093,"Pobla de Benifassà, la",Castellón/Castelló,0.0,0.0,31.0,0.0,96.0,0.0,0.0,127.0
12094,"Pobla Tornesa, la",Castellón/Castelló,32.0,0.0,88.0,0.0,422.0,95.0,0.0,637.0
12096,Rossell,Castellón/Castelló,0.0,0.0,246.0,0.0,34.0,40.0,0.0,320.0
12099,Sant Jordi/San Jorge,Castellón/Castelló,444.0,0.0,1428.0,0.0,282.0,121.0,83.0,2358.0
12100,Sant Mateu,Castellón/Castelló,0.0,0.0,324.0,0.0,0.0,65.0,44.0,433.0
12102,Santa Magdalena de Pulpis,Castellón/Castelló,0.0,0.0,463.0,0.0,0.0,110.0,0.0,573.0
12104,Segorbe,Castellón/Castelló,913.0,395.0,2522.0,371.0,1220.0,1077.0,1249.0,7747.0
12105,Sierra Engarcerán,Castellón/Castelló,0.0,0.0,46.0,0.0,0.0,49.0,0.0,95.0
12106,Soneja,Castellón/Castelló,0.0,0.0,169.0,0.0,0.0,0.0,0.0,169.0
12117,Torreblanca,Castellón/Castelló,649.0,0.0,2291.0,658.0,1042.0,587.0,395.0,5622.0
12121,Traiguera,Castellón/Castelló,454.0,0.0,1429.0,137.0,324.0,188.0,414.0,2946.0
12124,Vall d'Alba,Castellón/Castelló,0.0,0.0,401.0,31.0,114.0,261.0,87.0,894.0
12126,"Vall d'Uixó, la",Castellón/Castelló,1059.0,300.0,2714.0,756.0,4234.0,1282.0,889.0,11234.0
12128,Vilafamés,Castellón/Castelló,0.0,0.0,360.0,0.0,200.0,473.0,149.0,1182.0
12132,Vilanova d'Alcolea,Castellón/Castelló,0.0,0.0,716.0,32.0,67.0,366.0,0.0,1181.0
12135,Vila-real,Castellón/Castelló,1979.0,748.0,4033.0,1988.0,11425.0,1884.0,1346.0,23403.0
12138,Vinaròs,Castellón/Castelló,9288.0,976.0,16763.0,3153.0,19046.0,4481.0,3249.0,56956.0
12140,Viver,Castellón/Castelló,0.0,0.0,344.0,43.0,0.0,327.0,31.0,745.0
12901,"Alqueries, les/Alquerías del Niño Perdido",Castellón/Castelló,0.0,0.0,224.0,0.0,63.0,0.0,0.0,287.0
12902,Sant Joan de Moró,Castellón/Castelló,0.0,0.0,69.0,0.0,0.0,151.0,0.0,220.0
13001,Abenójar,Ciudad Real,0.0,0.0,0.0,0.0,30.0,122.0,0.0,152.0
13002,Agudo,Ciudad Real,0.0,0.0,30.0,0.0,61.0,40.0,0.0,131.0
13005,Alcázar de San Juan,Ciudad Real,808.0,192.0,1568.0,442.0,3594.0,788.0,262.0,7654.0
13007,Alcolea de Calatrava,Ciudad Real,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0
13010,Alhambra,Ciudad Real,0.0,0.0,150.0,0.0,0.0,45.0,0.0,195.0
13011,Almadén,Ciudad Real,0.0,0.0,384.0,0.0,1185.0,1014.0,0.0,2583.0
13013,Almagro,Ciudad Real,356.0,71.0,1514.0,265.0,1641.0,1550.0,75.0,5472.0
13015,Almodóvar del Campo,Ciudad Real,0.0,0.0,389.0,0.0,877.0,1021.0,31.0,2318.0
13016,Almuradiel,Ciudad Real,0.0,0.0,402.0,76.0,300.0,104.0,0.0,882.0
13018,Arenas de San Juan,Ciudad Real,0.0,0.0,36.0,0.0,98.0,0.0,0.0,134.0
13019,Argamasilla de Alba,Ciudad Real,106.0,71.0,397.0,31.0,1107.0,420.0,0.0,2132.0
13020,Argamasilla de Calatrava,Ciudad Real,74.0,0.0,1265.0,0.0,774.0,418.0,0.0,2531.0
13023,Bolaños de Calatrava,Ciudad Real,0.0,0.0,282.0,0.0,681.0,601.0,0.0,1564.0
13027,Calzada de Calatrava,Ciudad Real,0.0,0.0,35.0,0.0,311.0,34.0,0.0,380.0
13028,Campo de Criptana,Ciudad Real,178.0,0.0,992.0,0.0,1343.0,430.0,31.0,2974.0
13034,Ciudad Real,Ciudad Real,2109.0,1006.0,5672.0,1159.0,12954.0,2814.0,1111.0,26825.0
13037,Cózar,Ciudad Real,0.0,0.0,30.0,40.0,0.0,0.0,0.0,70.0
13038,Chillón,Ciudad Real,0.0,0.0,0.0,0.0,320.0,34.0,0.0,354.0
13039,Daimiel,Ciudad Real,613.0,30.0,1354.0,257.0,1977.0,745.0,109.0,5085.0
13042,Fuencaliente,Ciudad Real,0.0,0.0,455.0,0.0,0.0,379.0,0.0,834.0
13043,Fuenllana,Ciudad Real,0.0,0.0,0.0,0.0,170.0,0.0,0.0,170.0
13047,Herencia,Ciudad Real,104.0,0.0,1086.0,0.0,2008.0,764.0,114.0,4076.0
13052,Malagón,Ciudad Real,0.0,80.0,504.0,0.0,704.0,390.0,0.0,1678.0
13053,Manzanares,Ciudad Real,1107.0,252.0,2290.0,964.0,3755.0,1355.0,283.0,10006.0
13054,Membrilla,Ciudad Real,0.0,0.0,437.0,0.0,68.0,266.0,30.0,801.0
13055,Mestanza,Ciudad Real,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
13056,Miguelturra,Ciudad Real,222.0,0.0,546.0,0.0,67.0,115.0,0.0,950.0
13057,Montiel,Ciudad Real,0.0,0.0,0.0,0.0,215.0,0.0,0.0,215.0
13058,Moral de Calatrava,Ciudad Real,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0
13059,Navalpino,Ciudad Real,0.0,0.0,0.0,0.0,36.0,30.0,0.0,66.0
13061,Pedro Muñoz,Ciudad Real,0.0,0.0,0.0,0.0,268.0,0.0,0.0,268.0
13063,Piedrabuena,Ciudad Real,0.0,0.0,408.0,337.0,1688.0,470.0,0.0,2903.0
13065,Porzuna,Ciudad Real,0.0,0.0,0.0,0.0,505.0,0.0,0.0,505.0
13068,Puebla de Don Rodrigo,Ciudad Real,560.0,0.0,2471.0,2055.0,24024.0,2724.0,0.0,31834.0
13070,Puerto Lápice,Ciudad Real,0.0,0.0,205.0,0.0,685.0,0.0,0.0,890.0
13071,Puertollano,Ciudad Real,801.0,234.0,1672.0,404.0,2991.0,985.0,63.0,7150.0
13072,Retuerta del Bullaque,Ciudad Real,0.0,0.0,30.0,0.0,36.0,221.0,0.0,287.0
13077,Santa Cruz de Mudela,Ciudad Real,0.0,0.0,618.0,0.0,497.0,308.0,0.0,1423.0
13078,Socuéllamos,Ciudad Real,630.0,0.0,436.0,0.0,1077.0,191.0,32.0,2366.0
13079,"Solana, La",Ciudad Real,0.0,0.0,805.0,0.0,204.0,391.0,0.0,1400.0
13082,Tomelloso,Ciudad Real,743.0,253.0,2284.0,711.0,5528.0,2167.0,114.0,11800.0
13083,Torralba de Calatrava,Ciudad Real,0.0,0.0,0.0,0.0,235.0,72.0,0.0,307.0
13084,Torre de Juan Abad,Ciudad Real,0.0,0.0,72.0,0.0,304.0,112.0,0.0,488.0
13085,Torrenueva,Ciudad Real,0.0,0.0,32.0,0.0,108.0,93.0,0.0,233.0
13087,Valdepeñas,Ciudad Real,1407.0,238.0,4058.0,826.0,7219.0,2787.0,504.0,17039.0
13089,Villahermosa,Ciudad Real,0.0,0.0,222.0,0.0,114.0,260.0,0.0,596.0
13090,Villamanrique,Ciudad Real,0.0,0.0,78.0,0.0,47.0,30.0,0.0,155.0
13093,Villanueva de los Infantes,Ciudad Real,0.0,0.0,383.0,0.0,93.0,154.0,0.0,630.0
13096,Villarrubia de los Ojos,Ciudad Real,0.0,0.0,603.0,0.0,503.0,479.0,0.0,1585.0
13097,Villarta de San Juan,Ciudad Real,0.0,0.0,49.0,0.0,0.0,0.0,0.0,49.0
13098,Viso del Marqués,Ciudad Real,205.0,34.0,811.0,379.0,979.0,775.0,0.0,3183.0
13901,"Robledo, El",Ciudad Real,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0
14001,Adamuz,Córdoba,0.0,0.0,112.0,0.0,0.0,75.0,0.0,187.0
14002,Aguilar de la Frontera,Córdoba,0.0,0.0,196.0,0.0,0.0,199.0,0.0,395.0
14003,Alcaracejos,Córdoba,0.0,0.0,33.0,0.0,0.0,45.0,0.0,78.0
14005,Almodóvar del Río,Córdoba,31.0,32.0,562.0,0.0,0.0,391.0,567.0,1583.0
14007,Baena,Córdoba,638.0,152.0,2338.0,618.0,1593.0,2115.0,287.0,7741.0
14008,Belalcázar,Córdoba,0.0,0.0,0.0,0.0,0.0,135.0,0.0,135.0
14009,Belmez,Córdoba,0.0,0.0,100.0,0.0,0.0,471.0,0.0,571.0
14010,Benamejí,Córdoba,0.0,0.0,246.0,0.0,0.0,263.0,65.0,574.0
14013,Cabra,Córdoba,338.0,0.0,1140.0,30.0,318.0,736.0,274.0,2836.0
14014,Cañete de las Torres,Córdoba,0.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0
14015,Carcabuey,Córdoba,49.0,0.0,308.0,0.0,0.0,222.0,173.0,752.0
14016,Cardeña,Córdoba,0.0,0.0,154.0,0.0,670.0,536.0,0.0,1360.0
14017,"Carlota, La",Córdoba,281.0,0.0,955.0,62.0,368.0,559.0,140.0,2365.0
14018,"Carpio, El",Córdoba,31.0,0.0,162.0,0.0,0.0,105.0,0.0,298.0
14019,Castro del Río,Córdoba,0.0,0.0,148.0,0.0,0.0,523.0,0.0,671.0
14021,Córdoba,Córdoba,13073.0,10878.0,37962.0,12888.0,81954.0,17774.0,17972.0,192501.0
14023,Dos Torres,Córdoba,0.0,0.0,0.0,0.0,0.0,53.0,0.0,53.0
14026,Espiel,Córdoba,67.0,0.0,607.0,0.0,457.0,425.0,0.0,1556.0
14027,Fernán-Núñez,Córdoba,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0
14029,Fuente Obejuna,Córdoba,0.0,0.0,859.0,0.0,1015.0,1119.0,0.0,2993.0
14030,Fuente Palmera,Córdoba,0.0,0.0,0.0,0.0,0.0,159.0,0.0,159.0
14034,"Guijo, El",Córdoba,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0
14035,Hinojosa del Duque,Córdoba,0.0,0.0,365.0,0.0,0.0,237.0,0.0,602.0
14036,Hornachuelos,Córdoba,0.0,0.0,481.0,0.0,43.0,683.0,0.0,1207.0
14037,Iznájar,Córdoba,130.0,0.0,460.0,0.0,358.0,650.0,2030.0,3628.0
14038,Lucena,Córdoba,1087.0,105.0,3838.0,321.0,4522.0,3097.0,1222.0,14192.0
14039,Luque,Córdoba,0.0,0.0,109.0,0.0,0.0,70.0,0.0,179.0
14040,Montalbán de Córdoba,Córdoba,0.0,0.0,0.0,0.0,0.0,69.0,0.0,69.0
14042,Montilla,Córdoba,634.0,31.0,1424.0,426.0,1232.0,999.0,306.0,5052.0
14043,Montoro,Córdoba,149.0,164.0,1035.0,36.0,468.0,1231.0,0.0,3083.0
14046,Nueva Carteya,Córdoba,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0
14047,Obejo,Córdoba,0.0,0.0,0.0,0.0,0.0,74.0,0.0,74.0
14049,Palma del Río,Córdoba,587.0,0.0,1113.0,0.0,70.0,934.0,225.0,2929.0
14052,Peñarroya-Pueblonuevo,Córdoba,0.0,0.0,245.0,0.0,0.0,34.0,0.0,279.0
14053,Posadas,Córdoba,37.0,0.0,375.0,0.0,0.0,302.0,0.0,714.0
14054,Pozoblanco,Córdoba,185.0,0.0,940.0,36.0,65.0,397.0,0.0,1623.0
14055,Priego de Córdoba,Córdoba,538.0,69.0,1339.0,0.0,376.0,961.0,1208.0,4491.0
14056,Puente Genil,Córdoba,482.0,32.0,1646.0,0.0,1129.0,1191.0,618.0,5098.0
14057,"Rambla, La",Córdoba,78.0,0.0,618.0,0.0,0.0,605.0,33.0,1334.0
14058,Rute,Córdoba,0.0,0.0,787.0,0.0,47.0,821.0,946.0,2601.0
14060,Santaella,Córdoba,0.0,0.0,513.0,0.0,706.0,461.0,162.0,1842.0
14062,Torrecampo,Córdoba,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0
14066,Villa del Río,Córdoba,0.0,0.0,89.0,0.0,0.0,327.0,0.0,416.0
14067,Villafranca de Córdoba,Córdoba,0.0,0.0,127.0,0.0,0.0,35.0,0.0,162.0
14069,Villanueva de Córdoba,Córdoba,0.0,0.0,139.0,0.0,154.0,179.0,0.0,472.0
14071,Villanueva del Rey,Córdoba,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0
14073,Villaviciosa de Córdoba,Córdoba,0.0,0.0,294.0,0.0,0.0,124.0,0.0,418.0
14074,"Viso, El",Córdoba,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
15001,Abegondo,"Coruña, A",173.0,0.0,454.0,0.0,32.0,30.0,91.0,780.0
15002,Ames,"Coruña, A",1407.0,926.0,2935.0,522.0,5022.0,1857.0,674.0,13343.0
15004,Ares,"Coruña, A",79.0,0.0,267.0,0.0,268.0,136.0,210.0,960.0
15005,Arteixo,"Coruña, A",1246.0,628.0,1995.0,563.0,9599.0,1782.0,1818.0,17631.0
15006,Arzúa,"Coruña, A",253.0,1239.0,1145.0,679.0,2822.0,538.0,496.0,7172.0
15007,"Baña, A","Coruña, A",0.0,0.0,111.0,0.0,184.0,35.0,0.0,330.0
15008,Bergondo,"Coruña, A",311.0,129.0,1038.0,35.0,1021.0,521.0,144.0,3199.0
15009,Betanzos,"Coruña, A",463.0,185.0,953.0,125.0,795.0,529.0,178.0,3228.0
15010,Boimorto,"Coruña, A",0.0,0.0,97.0,0.0,0.0,0.0,0.0,97.0
15011,Boiro,"Coruña, A",296.0,245.0,1295.0,38.0,1534.0,821.0,303.0,4532.0
15012,Boqueixón,"Coruña, A",0.0,0.0,45.0,0.0,122.0,32.0,0.0,199.0
15013,Brión,"Coruña, A",0.0,0.0,347.0,0.0,107.0,109.0,30.0,593.0
15014,Cabana de Bergantiños,"Coruña, A",164.0,0.0,97.0,49.0,485.0,30.0,116.0,941.0
15015,Cabanas,"Coruña, A",0.0,0.0,583.0,0.0,163.0,31.0,37.0,814.0
15016,Camariñas,"Coruña, A",400.0,98.0,604.0,238.0,1418.0,133.0,635.0,3526.0
15017,Cambre,"Coruña, A",279.0,0.0,1153.0,0.0,996.0,421.0,206.0,3055.0
15019,Carballo,"Coruña, A",1141.0,367.0,1783.0,152.0,6290.0,1346.0,1037.0,12116.0
15020,Carnota,"Coruña, A",886.0,714.0,603.0,127.0,825.0,143.0,606.0,3904.0
15021,Carral,"Coruña, A",0.0,0.0,67.0,0.0,33.0,0.0,42.0,142.0
15022,Cedeira,"Coruña, A",193.0,0.0,322.0,0.0,140.0,198.0,475.0,1328.0
15023,Cee,"Coruña, A",753.0,519.0,961.0,301.0,7402.0,577.0,2747.0,13260.0
15024,Cerceda,"Coruña, A",0.0,0.0,138.0,0.0,901.0,0.0,0.0,1039.0
15028,Corcubión,"Coruña, A",0.0,0.0,0.0,0.0,295.0,0.0,0.0,295.0
15029,Coristanco,"Coruña, A",0.0,0.0,0.0,0.0,209.0,0.0,0.0,209.0
15030,"Coruña, A","Coruña, A",11838.0,8519.0,18830.0,6267.0,82664.0,13012.0,18517.0,159647.0
15031,Culleredo,"Coruña, A",679.0,190.0,1808.0,195.0,2892.0,747.0,795.0,7306.0
15033,Dodro,"Coruña, A",0.0,0.0,0.0,0.0,77.0,0.0,0.0,77.0
15034,Dumbría,"Coruña, A",174.0,191.0,309.0,170.0,1033.0,64.0,570.0,2511.0
15035,Fene,"Coruña, A",173.0,0.0,807.0,0.0,830.0,359.0,206.0,2375.0
15036,Ferrol,"Coruña, A",3427.0,1576.0,2959.0,901.0,12766.0,1784.0,3360.0,26773.0
15037,Fisterra,"Coruña, A",1313.0,482.0,990.0,968.0,4998.0,358.0,1339.0,10448.0
15038,Frades,"Coruña, A",0.0,0.0,220.0,0.0,40.0,272.0,0.0,532.0
15040,Laxe,"Coruña, A",224.0,91.0,187.0,90.0,952.0,0.0,296.0,1840.0
15041,"Laracha, A","Coruña, A",225.0,86.0,562.0,31.0,1060.0,385.0,382.0,2731.0
15042,Lousame,"Coruña, A",0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0
15043,Malpica de Bergantiños,"Coruña, A",934.0,602.0,570.0,66.0,1021.0,321.0,2190.0,5704.0
15044,Mañón,"Coruña, A",309.0,0.0,202.0,0.0,648.0,39.0,587.0,1785.0
15045,Mazaricos,"Coruña, A",73.0,30.0,591.0,40.0,738.0,217.0,0.0,1689.0
15046,Melide,"Coruña, A",40.0,580.0,415.0,235.0,660.0,301.0,148.0,2379.0
15047,Mesía,"Coruña, A",0.0,0.0,185.0,0.0,65.0,224.0,0.0,474.0
15048,Miño,"Coruña, A",78.0,37.0,609.0,0.0,249.0,228.0,52.0,1253.0
15050,Monfero,"Coruña, A",0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
15051,Mugardos,"Coruña, A",63.0,0.0,0.0,0.0,283.0,0.0,256.0,602.0
15052,Muxía,"Coruña, A",1429.0,1226.0,1291.0,627.0,12185.0,824.0,3831.0,21413.0
15053,Muros,"Coruña, A",635.0,935.0,576.0,49.0,615.0,268.0,410.0,3488.0
15054,Narón,"Coruña, A",493.0,70.0,1113.0,56.0,2453.0,740.0,237.0,5162.0
15056,Negreira,"Coruña, A",101.0,43.0,717.0,229.0,1148.0,575.0,86.0,2899.0
15057,Noia,"Coruña, A",376.0,487.0,610.0,34.0,1657.0,152.0,254.0,3570.0
15058,Oleiros,"Coruña, A",1716.0,1411.0,3875.0,463.0,8373.0,2139.0,3076.0,21053.0
15059,Ordes,"Coruña, A",393.0,152.0,765.0,139.0,2232.0,427.0,232.0,4340.0
15060,Oroso,"Coruña, A",0.0,0.0,36.0,0.0,1011.0,256.0,0.0,1303.0
15061,Ortigueira,"Coruña, A",807.0,135.0,971.0,120.0,1072.0,316.0,1137.0,4558.0
15062,Outes,"Coruña, A",34.0,223.0,146.0,0.0,579.0,0.0,80.0,1062.0
15064,Paderne,"Coruña, A",0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0
15065,Padrón,"Coruña, A",942.0,739.0,1175.0,486.0,6323.0,485.0,349.0,10499.0
15066,"Pino, O","Coruña, A",311.0,875.0,778.0,554.0,1240.0,556.0,343.0,4657.0
15067,"Pobra do Caramiñal, A","Coruña, A",49.0,302.0,270.0,0.0,586.0,120.0,101.0,1428.0
15068,Ponteceso,"Coruña, A",612.0,74.0,397.0,148.0,799.0,259.0,905.0,3194.0
15069,Pontedeume,"Coruña, A",31.0,31.0,467.0,0.0,284.0,129.0,48.0,990.0
15070,"Pontes de García Rodríguez, As","Coruña, A",0.0,0.0,430.0,0.0,91.0,95.0,0.0,616.0
15071,Porto do Son,"Coruña, A",654.0,948.0,855.0,119.0,1406.0,523.0,1017.0,5522.0
15072,Rianxo,"Coruña, A",0.0,0.0,503.0,0.0,131.0,0.0,0.0,634.0
