cod_ine,Alemania,EE.UU.,Francia,Italia,Países Bajos,Reino Unido,Total,Otros,municipio,provincia,censo
47092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montealegre de Campos,Valladolid,107.0
47093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montemayor de Pililla,Valladolid,859.0
47094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moral de la Reina,Valladolid,145.0
47095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moraleja de las Panaderas,Valladolid,38.0
47096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morales de Campos,Valladolid,133.0
47097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mota del Marqués,Valladolid,332.0
47098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mucientes,Valladolid,693.0
47099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Mudarra,Valladolid,171.0
47100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muriel,Valladolid,111.0
47101,163.0,0.0,826.0,0.0,111.0,0.0,2044.0,944.0,Nava del Rey,Valladolid,1929.0
47102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nueva Villa de las Torres,Valladolid,277.0
47103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olivares de Duero,Valladolid,324.0
47104,0.0,0.0,175.0,0.0,32.0,0.0,956.0,749.0,Olmedo,Valladolid,3576.0
47105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olmos de Esgueva,Valladolid,199.0
47106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olmos de Peñafiel,Valladolid,38.0
47109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palazuelo de Vedija,Valladolid,161.0
47110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Parrilla,Valladolid,482.0
47111,0.0,0.0,243.0,0.0,0.0,0.0,645.0,402.0,La Pedraja de Portillo,Valladolid,1183.0
47112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pedrajas de San Esteban,Valladolid,3398.0
47113,0.0,0.0,255.0,0.0,0.0,0.0,1187.0,932.0,Pedrosa del Rey,Valladolid,148.0
47114,210.0,0.0,429.0,64.0,578.0,120.0,2657.0,1256.0,Peñafiel,Valladolid,5184.0
47115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peñaflor de Hornija,Valladolid,352.0
47116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pesquera de Duero,Valladolid,422.0
47117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Piña de Esgueva,Valladolid,312.0
47118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Piñel de Abajo,Valladolid,165.0
47119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Piñel de Arriba,Valladolid,88.0
47121,0.0,0.0,515.0,0.0,0.0,0.0,1019.0,504.0,Pollos,Valladolid,565.0
47122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portillo,Valladolid,2390.0
47123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pozal de Gallinas,Valladolid,538.0
47124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pozaldez,Valladolid,509.0
47125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pozuelo de la Orden,Valladolid,53.0
47126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puras,Valladolid,45.0
47127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quintanilla de Arriba,Valladolid,160.0
47128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quintanilla del Molar,Valladolid,48.0
47129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quintanilla de Onésimo,Valladolid,996.0
47130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quintanilla de Trigueros,Valladolid,101.0
47131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rábano,Valladolid,176.0
47132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ramiro,Valladolid,46.0
47133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Renedo de Esgueva,Valladolid,3973.0
47134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roales de Campos,Valladolid,163.0
47135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robladillo,Valladolid,87.0
47137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roturas,Valladolid,26.0
47138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rubí de Bracamonte,Valladolid,218.0
47139,0.0,0.0,145.0,0.0,0.0,0.0,683.0,538.0,Rueda,Valladolid,1118.0
47140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saelices de Mayorga,Valladolid,111.0
47141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salvador de Zapardiel,Valladolid,103.0
47142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Cebrián de Mazote,Valladolid,103.0
47143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Llorente,Valladolid,94.0
47144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Martín de Valvení,Valladolid,84.0
47145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Miguel del Arroyo,Valladolid,646.0
47146,0.0,0.0,101.0,0.0,0.0,0.0,265.0,164.0,San Miguel del Pino,Valladolid,371.0
47147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Pablo de la Moraleja,Valladolid,107.0
47148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Pedro de Latarce,Valladolid,437.0
47149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Pelayo,Valladolid,47.0
47150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Román de Hornija,Valladolid,301.0
47151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Salvador,Valladolid,23.0
47152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Eufemia del Arroyo,Valladolid,74.0
47153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santervás de Campos,Valladolid,108.0
47154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santibáñez de Valcorba,Valladolid,187.0
47155,0.0,0.0,84.0,0.0,0.0,0.0,302.0,218.0,Santovenia de Pisuerga,Valladolid,4708.0
47156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Vicente del Palacio,Valladolid,162.0
47157,0.0,40.0,72.0,0.0,0.0,0.0,578.0,466.0,Sardón de Duero,Valladolid,606.0
47158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Seca,Valladolid,1014.0
47159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serrada,Valladolid,1106.0
47160,450.0,0.0,2315.0,201.0,153.0,75.0,5839.0,2645.0,Siete Iglesias de Trabancos,Valladolid,421.0
47161,183.0,0.0,1942.0,0.0,144.0,32.0,3790.0,1489.0,Simancas,Valladolid,5551.0
47162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tamariz de Campos,Valladolid,84.0
47163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tiedra,Valladolid,282.0
47164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tordehumos,Valladolid,380.0
47165,2892.0,158.0,4637.0,398.0,1158.0,675.0,15290.0,5372.0,Tordesillas,Valladolid,8707.0
47166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrecilla de la Abadesa,Valladolid,250.0
47167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrecilla de la Orden,Valladolid,227.0
47168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrecilla de la Torre,Valladolid,28.0
47169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torre de Esgueva,Valladolid,63.0
47170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torre de Peñafiel,Valladolid,57.0
47171,0.0,0.0,0.0,0.0,160.0,0.0,512.0,352.0,Torrelobatón,Valladolid,386.0
47172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrescárcela,Valladolid,166.0
47173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Traspinedo,Valladolid,1244.0
47174,0.0,0.0,41.0,0.0,0.0,0.0,155.0,114.0,Trigueros del Valle,Valladolid,314.0
47175,32.0,0.0,279.0,0.0,43.0,0.0,1025.0,671.0,Tudela de Duero,Valladolid,8848.0
47176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Unión de Campos,Valladolid,228.0
47177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urones de Castroponce,Valladolid,100.0
47178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urueña,Valladolid,204.0
47179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valbuena de Duero,Valladolid,408.0
47180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdearcos de la Vega,Valladolid,67.0
47181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdenebro de los Valles,Valladolid,186.0
47182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdestillas,Valladolid,1628.0
47183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdunquillo,Valladolid,120.0
47184,0.0,0.0,330.0,0.0,0.0,0.0,628.0,298.0,Valoria la Buena,Valladolid,749.0
47185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valverde de Campos,Valladolid,91.0
47186,9470.0,1999.0,14779.0,1972.0,5447.0,2373.0,58124.0,22084.0,Valladolid,Valladolid,299816.0
47187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vega de Ruiponce,Valladolid,81.0
47188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vega de Valdetronco,Valladolid,91.0
47189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Velascálvaro,Valladolid,164.0
47190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Velilla,Valladolid,113.0
47191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Velliza,Valladolid,121.0
47192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ventosa de la Cuesta,Valladolid,101.0
47193,0.0,57.0,0.0,0.0,0.0,0.0,362.0,305.0,Viana de Cega,Valladolid,2295.0
47194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viloria,Valladolid,339.0
47195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villabáñez,Valladolid,511.0
47196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villabaruz de Campos,Valladolid,32.0
47197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villabrágima,Valladolid,1049.0
47198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villacarralón,Valladolid,67.0
47199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villacid de Campos,Valladolid,82.0
47200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villaco,Valladolid,75.0
47203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villafrades de Campos,Valladolid,59.0
47204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villafranca de Duero,Valladolid,242.0
47205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villafrechós,Valladolid,466.0
47206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villafuerte,Valladolid,86.0
47207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villagarcía de Campos,Valladolid,287.0
47208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villagómez la Nueva,Valladolid,51.0
47209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villalán de Campos,Valladolid,32.0
47210,0.0,0.0,92.0,0.0,0.0,0.0,417.0,325.0,Villalar de los Comuneros,Valladolid,487.0
47211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villalba de la Loma,Valladolid,58.0
47212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villalba de los Alcores,Valladolid,400.0
47213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villalbarba,Valladolid,100.0
47214,0.0,0.0,36.0,0.0,0.0,0.0,309.0,273.0,Villalón de Campos,Valladolid,1505.0
47215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villamuriel de Campos,Valladolid,51.0
47216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villán de Tordesillas,Valladolid,122.0
47217,0.0,0.0,134.0,0.0,75.0,0.0,570.0,361.0,Villanubla,Valladolid,2915.0
47218,0.0,0.0,40.0,0.0,0.0,0.0,397.0,357.0,Villanueva de Duero,Valladolid,1259.0
47219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villanueva de la Condesa,Valladolid,59.0
47220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villanueva de los Caballeros,Valladolid,157.0
47221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villanueva de los Infantes,Valladolid,113.0
47222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villanueva de San Mancio,Valladolid,102.0
47223,0.0,0.0,37.0,0.0,0.0,0.0,347.0,310.0,Villardefrades,Valladolid,140.0
47224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarmentero de Esgueva,Valladolid,103.0
47225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villasexmir,Valladolid,67.0
47226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villavaquerín,Valladolid,145.0
47227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villavellid,Valladolid,53.0
47228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villaverde de Medina,Valladolid,535.0
47229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villavicencio de los Caballeros,Valladolid,220.0
47230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wamba,Valladolid,297.0
47231,0.0,0.0,359.0,0.0,36.0,0.0,839.0,444.0,Zaratán,Valladolid,6378.0
47232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Zarza,Valladolid,119.0
48001,369.0,0.0,672.0,0.0,455.0,33.0,3250.0,1721.0,Abadiño,Bizkaia,7742.0
48002,47.0,0.0,690.0,0.0,31.0,0.0,2281.0,1513.0,Abanto y Ciérvana-Abanto Zierbena,Bizkaia,9408.0
48003,1107.0,36.0,1287.0,280.0,490.0,133.0,6495.0,3162.0,Amorebieta-Etxano,Bizkaia,19663.0
48004,0.0,0.0,62.0,0.0,0.0,0.0,209.0,147.0,Amoroto,Bizkaia,392.0
48005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arakaldo,Bizkaia,160.0
48006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arantzazu,Bizkaia,394.0
48007,67.0,0.0,164.0,0.0,0.0,0.0,731.0,500.0,Munitibar-Arbatzegi Gerrikaitz,Bizkaia,469.0
48008,0.0,0.0,75.0,0.0,0.0,0.0,429.0,354.0,Artzentales,Bizkaia,737.0
48009,139.0,0.0,113.0,0.0,0.0,0.0,878.0,626.0,Arrankudiaga,Bizkaia,1007.0
48010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arrieta,Bizkaia,579.0
48011,293.0,0.0,507.0,87.0,92.0,0.0,2153.0,1174.0,Arrigorriaga,Bizkaia,11968.0
48012,346.0,76.0,819.0,99.0,193.0,163.0,2395.0,699.0,Bakio,Bizkaia,2819.0
48013,1265.0,359.0,2712.0,619.0,1238.0,472.0,11860.0,5195.0,Barakaldo,Bizkaia,101869.0
48014,603.0,84.0,453.0,70.0,293.0,440.0,2800.0,857.0,Barrika,Bizkaia,1549.0
48015,968.0,33.0,979.0,48.0,338.0,120.0,4287.0,1801.0,Basauri,Bizkaia,40407.0
48016,324.0,0.0,331.0,36.0,148.0,38.0,1554.0,677.0,Berango,Bizkaia,7665.0
48017,665.0,197.0,1750.0,270.0,522.0,316.0,5386.0,1666.0,Bermeo,Bizkaia,17092.0
48018,0.0,0.0,92.0,0.0,0.0,0.0,583.0,491.0,Berriatua,Bizkaia,1242.0
48019,0.0,0.0,79.0,0.0,0.0,0.0,519.0,440.0,Berriz,Bizkaia,4587.0
48020,20049.0,9493.0,21969.0,11867.0,13420.0,13485.0,153011.0,62728.0,Bilbao,Bizkaia,347342.0
48021,287.0,0.0,503.0,68.0,249.0,55.0,1751.0,589.0,Busturia,Bizkaia,1653.0
48022,0.0,0.0,58.0,0.0,156.0,0.0,686.0,472.0,Karrantza Harana/Valle de Carranza,Bizkaia,2706.0
48023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artea,Bizkaia,748.0
48024,0.0,0.0,80.0,0.0,0.0,0.0,449.0,369.0,Zeanuri,Bizkaia,1251.0
48025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zeberio,Bizkaia,1082.0
48026,0.0,0.0,68.0,0.0,0.0,0.0,818.0,750.0,Dima,Bizkaia,1505.0
48027,597.0,35.0,847.0,0.0,393.0,73.0,3377.0,1432.0,Durango,Bizkaia,29857.0
48028,0.0,0.0,355.0,0.0,42.0,0.0,983.0,586.0,Ea,Bizkaia,838.0
48029,0.0,0.0,76.0,0.0,0.0,0.0,512.0,436.0,Etxebarri,Bizkaia,11950.0
48030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Etxebarria,Bizkaia,772.0
48031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elantxobe,Bizkaia,348.0
48032,349.0,0.0,416.0,40.0,171.0,0.0,1958.0,982.0,Elorrio,Bizkaia,7293.0
48033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ereño,Bizkaia,272.0
48034,270.0,0.0,321.0,0.0,0.0,0.0,1182.0,591.0,Ermua,Bizkaia,15616.0
48035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fruiz,Bizkaia,576.0
48036,697.0,0.0,1077.0,186.0,378.0,151.0,4234.0,1745.0,Galdakao,Bizkaia,24768.0
48037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Galdames,Bizkaia,823.0
48038,0.0,0.0,0.0,0.0,143.0,0.0,432.0,289.0,Gamiz-Fika,Bizkaia,1384.0
48039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garai,Bizkaia,343.0
48040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gatika,Bizkaia,1632.0
48041,33.0,0.0,353.0,0.0,32.0,0.0,905.0,487.0,Gautegiz Arteaga,Bizkaia,880.0
48042,0.0,0.0,75.0,0.0,38.0,0.0,507.0,394.0,Gordexola,Bizkaia,1708.0
48043,366.0,187.0,645.0,85.0,271.0,445.0,2648.0,649.0,Gorliz,Bizkaia,6014.0
48044,2731.0,1566.0,2531.0,546.0,1093.0,2907.0,17401.0,6027.0,Getxo,Bizkaia,76155.0
48045,0.0,0.0,166.0,0.0,77.0,0.0,678.0,435.0,Güeñes,Bizkaia,6753.0
48046,148.0,0.0,472.0,36.0,42.0,78.0,1513.0,737.0,Gernika-Lumo,Bizkaia,17009.0
48047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gizaburuaga,Bizkaia,196.0
48048,100.0,44.0,460.0,0.0,98.0,0.0,1213.0,511.0,Ibarrangelu,Bizkaia,680.0
48049,256.0,0.0,583.0,49.0,239.0,112.0,1755.0,516.0,Ispaster,Bizkaia,714.0
48050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Izurtza,Bizkaia,229.0
48051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanestosa,Bizkaia,246.0
48052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Larrabetzu,Bizkaia,2040.0
48053,0.0,0.0,51.0,0.0,33.0,0.0,418.0,334.0,Laukiz,Bizkaia,1244.0
48054,533.0,228.0,711.0,147.0,339.0,273.0,3840.0,1609.0,Leioa,Bizkaia,32665.0
48055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lemoa,Bizkaia,3579.0
48056,68.0,173.0,108.0,0.0,0.0,289.0,1093.0,455.0,Lemoiz,Bizkaia,1339.0
48057,372.0,74.0,1272.0,66.0,354.0,250.0,3009.0,621.0,Lekeitio,Bizkaia,7154.0
48058,274.0,0.0,708.0,83.0,281.0,0.0,2667.0,1321.0,Mallabia,Bizkaia,1155.0
48059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mañaria,Bizkaia,533.0
48060,193.0,0.0,289.0,0.0,0.0,0.0,1231.0,749.0,Markina-Xemein,Bizkaia,5079.0
48061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maruri-Jatabe,Bizkaia,1071.0
48062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mendata,Bizkaia,382.0
48063,95.0,0.0,645.0,38.0,161.0,35.0,1490.0,516.0,Mendexa,Bizkaia,425.0
48064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Meñaka,Bizkaia,766.0
48065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ugao-Miraballes,Bizkaia,4176.0
48066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morga,Bizkaia,413.0
48067,35.0,0.0,197.0,33.0,73.0,0.0,933.0,595.0,Muxika,Bizkaia,1546.0
48068,295.0,102.0,989.0,91.0,310.0,223.0,2875.0,865.0,Mundaka,Bizkaia,1830.0
48069,294.0,161.0,756.0,198.0,540.0,209.0,3386.0,1228.0,Mungia,Bizkaia,17990.0
48070,0.0,0.0,31.0,0.0,0.0,0.0,50.0,19.0,Aulesti,Bizkaia,643.0
48071,136.0,36.0,421.0,33.0,127.0,79.0,2025.0,1193.0,Muskiz,Bizkaia,7357.0
48072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Otxandio,Bizkaia,1355.0
48073,187.0,32.0,475.0,0.0,113.0,0.0,1542.0,735.0,Ondarroa,Bizkaia,8129.0
48074,0.0,0.0,119.0,0.0,0.0,0.0,623.0,504.0,Urduña/Orduña,Bizkaia,4202.0
48075,31.0,0.0,369.0,116.0,0.0,77.0,1739.0,1146.0,Orozko,Bizkaia,2659.0
48076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sukarrieta,Bizkaia,354.0
48077,73.0,55.0,190.0,0.0,81.0,0.0,918.0,519.0,Plentzia,Bizkaia,4392.0
48078,737.0,183.0,735.0,109.0,316.0,215.0,3777.0,1482.0,Portugalete,Bizkaia,44800.0
48079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Errigoiti,Bizkaia,510.0
48080,332.0,0.0,404.0,0.0,100.0,0.0,1759.0,923.0,Valle de Trápaga-Trapagaran,Bizkaia,11884.0
48081,0.0,0.0,125.0,0.0,0.0,0.0,385.0,260.0,Lezama,Bizkaia,2460.0
48082,1121.0,993.0,1147.0,291.0,624.0,1555.0,10657.0,4926.0,Santurtzi,Bizkaia,46244.0
48083,371.0,0.0,424.0,31.0,169.0,0.0,2462.0,1467.0,Ortuella,Bizkaia,8616.0
48084,273.0,0.0,557.0,71.0,245.0,0.0,2814.0,1668.0,Sestao,Bizkaia,28201.0
48085,647.0,131.0,797.0,154.0,361.0,373.0,3786.0,1323.0,Sopela/Sopelana,Bizkaia,14923.0
48086,0.0,0.0,133.0,0.0,32.0,0.0,559.0,394.0,Sopuerta,Bizkaia,2759.0
48087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trucios-Turtzioz,Bizkaia,516.0
48088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ubide,Bizkaia,171.0
48089,37.0,0.0,197.0,40.0,140.0,35.0,1093.0,644.0,Urduliz,Bizkaia,5709.0
48090,0.0,0.0,63.0,0.0,77.0,0.0,635.0,495.0,Balmaseda,Bizkaia,7671.0
48091,0.0,0.0,89.0,0.0,0.0,0.0,540.0,451.0,Atxondo,Bizkaia,1355.0
48092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bedia,Bizkaia,1111.0
48093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Areatza,Bizkaia,1271.0
48094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Igorre,Bizkaia,4329.0
48095,261.0,0.0,327.0,30.0,192.0,0.0,1731.0,921.0,Zaldibar,Bizkaia,3018.0
48096,65.0,0.0,179.0,0.0,0.0,0.0,922.0,678.0,Zalla,Bizkaia,8311.0
48097,0.0,0.0,99.0,0.0,0.0,0.0,578.0,479.0,Zaratamo,Bizkaia,1608.0
48901,295.0,194.0,698.0,117.0,243.0,204.0,3467.0,1716.0,Derio,Bizkaia,7162.0
48902,420.0,63.0,1072.0,200.0,420.0,206.0,3946.0,1565.0,Erandio,Bizkaia,24675.0
48903,1072.0,665.0,1598.0,366.0,588.0,475.0,7478.0,2714.0,Loiu,Bizkaia,2354.0
48904,34.0,0.0,247.0,0.0,0.0,0.0,987.0,706.0,Sondika,Bizkaia,4584.0
48905,576.0,132.0,837.0,322.0,260.0,882.0,4877.0,1868.0,Zamudio,Bizkaia,3312.0
48906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forua,Bizkaia,948.0
48907,0.0,0.0,39.0,0.0,0.0,0.0,306.0,267.0,Kortezubi,Bizkaia,447.0
48908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murueta,Bizkaia,321.0
48909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nabarniz,Bizkaia,274.0
48910,541.0,0.0,690.0,0.0,307.0,0.0,3118.0,1580.0,Iurreta,Bizkaia,3868.0
48911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ajangiz,Bizkaia,474.0
48912,0.0,0.0,91.0,0.0,0.0,0.0,481.0,390.0,Alonsotegi,Bizkaia,3027.0
48913,36.0,262.0,1239.0,0.0,171.0,813.0,5524.0,3003.0,Zierbena,Bizkaia,1492.0
48914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arratzu,Bizkaia,417.0
48915,0.0,0.0,165.0,0.0,0.0,0.0,548.0,383.0,Ziortza-Bolibar,Bizkaia,408.0
48916,71.0,0.0,65.0,0.0,33.0,0.0,612.0,443.0,Usansolo,Bizkaia,4568.0
49002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abezames,Zamora,60.0
49003,149.0,0.0,1256.0,0.0,0.0,0.0,5555.0,4150.0,Alcañices,Zamora,1108.0
49004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcubilla de Nogales,Zamora,109.0
49005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alfaraz de Sayago,Zamora,124.0
49006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Algodre,Zamora,135.0
49007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almaraz de Duero,Zamora,397.0
49008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almeida de Sayago,Zamora,422.0
49009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andavías,Zamora,420.0
